id;garden_id;juice_id;price
12145;12128;5;3.0
12146;12130;7;3.44
12147;12131;1;3.96
12148;12132;15;4.35
12149;12132;5;3.48
12150;12133;11;4.3
12151;12134;5;3.56
12152;12134;13;5.74
12153;12135;2;5.01
12154;12135;6;3.14
12155;12136;2;3.86
12156;12136;12;3.69
12157;12139;8;5.06
12158;12139;15;3.6
12159;12140;11;3.27
12160;12141;14;3.94
12161;12142;6;5.85
12162;12142;5;3.83
12163;12143;14;5.66
12164;12146;5;3.0
12165;12146;15;5.82
12166;12148;3;3.9
12167;12149;1;4.35
12168;12150;1;3.25
12169;12150;7;5.91
12170;12151;13;5.25
12171;12151;15;5.94
12172;12152;9;5.06
12173;12154;9;4.72
12174;12154;8;4.03
12175;12158;13;5.24
12176;12158;6;4.24
12177;12159;11;3.71
12178;12160;14;3.7
12179;12161;1;3.38
12180;12162;8;5.89
12181;12163;12;3.07
12182;12163;1;4.58
12183;12164;15;3.39
12184;12164;8;3.9
12185;12167;1;5.32
12186;12168;13;4.57
12187;12169;4;5.93
12188;12169;11;5.13
12189;12170;12;4.44
12190;12171;2;3.17
12191;12172;4;4.73
12192;12173;1;3.44
12193;12173;9;3.63
12194;12177;1;4.51
12195;12177;15;3.94
12196;12178;12;3.54
12197;12181;6;5.12
12198;12181;4;3.44
12199;12182;4;5.49
12200;12183;1;5.18
12201;12183;7;3.47
12202;12184;1;5.22
12203;12184;13;4.31
12204;12185;10;3.6
12205;12186;15;3.58
12206;12187;5;5.07
12207;12187;15;3.38
12208;12188;15;5.41
12209;12189;7;4.31
12210;12190;14;4.41
12211;12191;14;4.56
12212;12193;8;5.27
12213;12193;11;3.73
12214;12194;3;5.57
12215;12196;11;4.0
12216;12196;2;4.4
12217;12197;15;5.77
12218;12198;9;5.34
12219;12198;10;5.05
12220;12200;11;4.06
12221;12200;8;5.72
12222;12201;5;4.09
12223;12201;12;5.35
12224;12202;14;4.38
12225;12203;7;4.43
12226;12203;1;5.34
12227;12205;12;5.49
12228;12205;5;5.32
12229;12206;4;4.61
12230;12206;15;3.49
12231;12207;4;3.31
12232;12207;3;5.31
12233;12211;13;3.14
12234;12211;9;3.22
12235;12212;9;5.92
12236;12213;12;3.56
12237;12213;4;3.03
12238;12216;3;3.83
12239;12217;12;4.83
12240;12218;5;3.75
12241;12219;3;3.28
12242;12220;13;4.04
12243;12220;9;5.3
12244;12221;15;5.29
12245;12222;15;4.24
12246;12222;8;5.06
12247;12223;14;4.85
12248;12226;11;3.73
12249;12226;9;5.32
12250;12227;12;4.98
12251;12229;1;5.47
12252;12229;7;4.13
12253;12230;10;4.88
12254;12231;4;5.63
12255;12232;15;3.59
12256;12234;12;5.1
12257;12235;3;4.62
12258;12235;10;3.09
12259;12238;10;5.57
12260;12239;12;3.73
12261;12239;7;4.14
12262;12241;1;4.11
12263;12241;10;5.96
12264;12243;10;4.4
12265;12244;9;4.0
12266;12244;4;4.05
12267;12245;8;4.16
12268;12245;9;4.26
12269;12246;1;3.27
12270;12246;12;4.55
12271;12248;3;3.14
12272;12249;7;5.37
12273;12249;14;5.47
12274;12250;10;4.42
12275;12251;6;5.04
12276;12253;13;3.05
12277;12254;12;5.21
12278;12254;5;4.28
12279;12256;2;5.19
12280;12256;10;5.75
12281;12258;4;4.1
12282;12259;10;5.07
12283;12259;14;4.39
12284;12260;10;4.36
12285;12260;13;5.0
12286;12261;7;5.74
12287;12261;11;5.8
12288;12263;15;4.72
12289;12267;11;3.37
12290;12269;6;3.3
12291;12271;5;3.55
12292;12272;10;5.76
12293;12272;1;4.9
12294;12274;1;5.21
12295;12274;8;4.05
12296;12275;6;3.17
12297;12275;14;3.48
12298;12277;12;3.53
12299;12279;11;4.66
12300;12281;5;5.1
12301;12282;4;5.69
12302;12282;11;3.93
12303;12283;3;4.72
12304;12283;7;4.36
12305;12286;3;4.96
12306;12286;8;3.81
12307;12288;6;3.66
12308;12288;13;5.09
12309;12289;9;3.04
12310;12289;4;5.33
12311;12290;9;3.6
12312;12290;12;5.15
12313;12291;8;3.39
12314;12293;14;4.41
12315;12295;3;3.88
12316;12295;9;3.44
12317;12296;11;4.19
12318;12298;12;3.98
12319;12298;10;3.69
12320;12299;5;3.62
12321;12299;7;4.02
12322;12301;6;3.89
12323;12303;12;3.96
12324;12304;12;5.63
12325;12304;9;4.26
12326;12306;5;3.14
12327;12306;1;4.2
12328;12307;9;3.95
12329;12309;1;3.03
12330;12311;12;3.99
12331;12311;11;5.81
12332;12315;7;5.11
12333;12317;5;3.69
12334;12317;14;4.81
12335;12319;1;3.91
12336;12319;14;3.72
12337;12320;8;3.18
12338;12322;4;4.45
12339;12322;11;3.58
12340;12324;2;3.99
12341;12324;1;4.46
12342;12325;1;4.86
12343;12326;11;3.99
12344;12326;13;3.63
12345;12327;3;4.48
12346;12328;9;5.49
12347;12330;12;3.52
12348;12330;5;5.17
12349;12333;13;3.67
12350;12334;4;3.13
12351;12334;15;3.58
12352;12337;12;4.33
12353;12338;12;3.14
12354;12338;9;3.81
12355;12340;13;5.33
12356;12342;13;3.46
12357;12342;4;4.73
12358;12343;6;5.4
12359;12343;7;4.57
12360;12344;8;5.16
12361;12345;5;5.75
12362;12345;10;5.74
12363;12347;1;4.56
12364;12351;6;3.41
12365;12351;8;5.27
12366;12353;7;3.25
12367;12353;2;5.42
12368;12354;12;5.67
12369;12354;6;5.52
12370;12355;7;3.58
12371;12357;9;4.45
12372;12357;6;3.1
12373;12358;3;5.55
12374;12359;13;4.96
12375;12359;6;5.63
12376;12360;6;3.4
12377;12360;11;3.23
12378;12361;7;4.31
12379;12361;3;5.91
12380;12362;13;4.49
12381;12365;11;4.56
12382;12366;10;4.34
12383;12368;4;4.84
12384;12369;15;4.44
12385;12369;1;4.12
12386;12372;15;4.19
12387;12374;4;3.73
12388;12376;2;3.48
12389;12378;15;3.2
12390;12379;15;3.13
12391;12379;8;5.03
12392;12382;4;3.95
12393;12382;3;4.58
12394;12384;8;3.71
12395;12385;10;5.36
12396;12386;12;4.23
12397;12386;10;3.51
12398;12387;8;4.84
12399;12387;11;5.34
12400;12388;10;5.55
12401;12388;15;5.76
12402;12389;3;4.92
12403;12389;6;5.78
12404;12390;7;5.48
12405;12391;3;5.92
12406;12392;3;5.57
12407;12396;2;3.65
12408;12397;5;5.08
12409;12397;10;5.82
12410;12398;11;4.8
12411;12398;7;4.94
12412;12399;10;3.84
12413;12399;1;3.18
12414;12402;6;4.41
12415;12402;3;4.15
12416;12405;3;3.58
12417;12405;6;4.08
12418;12406;11;4.7
12419;12407;8;3.39
12420;12407;3;3.84
12421;12408;2;4.09
12422;12410;9;4.46
12423;12411;2;5.78
12424;12411;11;3.99
12425;12412;7;3.11
12426;12414;1;5.62
12427;12414;8;5.75
12428;12415;13;5.64
12429;12415;5;5.81
12430;12416;1;5.91
12431;12416;14;3.3
12432;12417;3;4.92
12433;12417;8;3.48
12434;12418;11;5.76
12435;12418;13;3.1
12436;12419;14;4.3
12437;12421;2;3.3
12438;12422;5;3.19
12439;12425;11;4.26
12440;12425;14;5.99
12441;12431;9;4.73
12442;12432;14;3.68
12443;12433;13;3.93
12444;12434;3;5.88
12445;12434;14;3.01
12446;12435;10;4.01
12447;12435;11;4.04
12448;12437;7;5.0
12449;12438;1;3.22
12450;12438;14;3.09
12451;12439;9;5.87
12452;12439;7;4.99
12453;12440;8;4.77
12454;12440;1;3.3
12455;12442;1;4.24
12456;12442;13;5.79
12457;12445;5;3.26
12458;12446;10;5.5
12459;12446;5;3.25
12460;12447;14;4.92
12461;12448;13;5.97
12462;12449;15;3.98
12463;12450;2;5.25
12464;12453;8;3.84
12465;12453;10;3.94
12466;12454;8;4.43
12467;12455;15;3.53
12468;12455;2;3.03
12469;12456;4;3.85
12470;12457;15;5.62
12471;12459;1;5.99
12472;12460;15;4.9
12473;12461;5;5.06
12474;12462;8;4.47
12475;12462;14;4.88
12476;12463;11;4.62
12477;12463;5;3.76
12478;12464;14;3.7
12479;12464;7;4.53
12480;12467;10;4.01
12481;12467;8;3.47
12482;12468;6;3.53
12483;12469;11;5.84
12484;12470;5;3.84
12485;12470;2;3.61
12486;12471;11;5.3
12487;12471;1;5.39
12488;12472;7;5.22
12489;12472;15;4.34
12490;12475;5;3.6
12491;12476;10;5.77
12492;12477;13;3.38
12493;12477;12;3.57
12494;12479;10;4.49
12495;12480;11;3.18
12496;12481;10;4.43
12497;12482;6;5.0
12498;12482;9;4.98
12499;12483;7;4.49
12500;12483;8;5.88
12501;12484;8;3.21
12502;12485;9;4.07
12503;12485;11;5.41
12504;12486;10;5.48
12505;12486;2;4.5
12506;12488;5;5.46
12507;12488;8;5.65
12508;12489;12;5.69
12509;12490;7;4.03
12510;12490;8;5.98
12511;12492;3;5.1
12512;12494;6;5.14
12513;12494;7;5.24
12514;12496;9;5.66
12515;12500;8;4.73
12516;12500;12;5.56
12517;12501;9;5.8
12518;12501;15;4.36
12519;12504;1;5.26
12520;12506;5;3.43
12521;12506;14;5.03
12522;12507;3;4.45
12523;12509;1;4.39
12524;12510;15;4.8
12525;12511;13;5.34
12526;12511;4;5.31
12527;12513;10;4.52
12528;12513;3;4.02
12529;12515;4;4.51
12530;12516;15;3.72
12531;12516;12;3.28
12532;12517;13;3.19
12533;12517;4;3.21
12534;12519;7;4.06
12535;12519;2;5.96
12536;12520;3;3.39
12537;12520;9;5.6
12538;12522;14;4.23
12539;12522;6;3.39
12540;12523;9;5.37
12541;12523;14;4.02
12542;12525;13;4.26
12543;12526;13;3.31
12544;12526;7;3.06
12545;12527;10;4.38
12546;12527;4;3.22
12547;12528;13;5.53
12548;12528;15;4.34
12549;12529;9;4.22
12550;12530;15;5.82
12551;12530;8;5.13
12552;12531;5;5.47
12553;12531;8;4.21
12554;12532;7;4.66
12555;12534;4;4.12
12556;12535;9;5.3
12557;12536;13;5.76
12558;12537;13;5.37
12559;12537;4;5.84
12560;12538;10;4.1
12561;12538;5;4.96
12562;12539;6;3.11
12563;12539;11;5.73
12564;12541;4;4.15
12565;12541;10;3.91
12566;12543;12;5.95
12567;12543;2;5.61
12568;12544;10;5.87
12569;12544;8;5.52
12570;12546;11;5.73
12571;12547;11;3.43
12572;12548;5;4.54
12573;12549;4;5.23
12574;12549;10;5.95
12575;12550;4;4.54
12576;12550;5;3.76
12577;12552;1;5.82
12578;12552;3;5.38
12579;12553;5;3.1
12580;12553;2;5.72
12581;12555;4;5.41
12582;12558;6;4.35
12583;12558;9;5.95
12584;12559;8;3.08
12585;12559;13;4.09
12586;12560;8;4.33
12587;12560;1;5.26
12588;12561;9;5.76
12589;12562;4;5.85
12590;12562;6;4.85
12591;12563;12;4.83
12592;12563;8;3.72
12593;12565;10;5.54
12594;12565;7;5.77
12595;12567;11;5.44
12596;12570;1;4.37
12597;12570;13;5.79
12598;12571;9;3.54
12599;12572;11;4.38
12600;12573;2;3.23
12601;12575;10;4.7
12602;12575;11;5.18
12603;12577;9;3.29
12604;12578;10;4.36
12605;12578;3;4.19
12606;12579;11;4.36
12607;12579;12;3.89
12608;12580;6;3.21
12609;12580;14;3.46
12610;12582;7;5.25
12611;12584;4;5.03
12612;12584;6;5.96
12613;12586;9;3.93
12614;12586;5;3.14
12615;12587;4;5.52
12616;12587;7;5.75
12617;12590;6;3.65
12618;12591;8;4.67
12619;12593;9;5.62
12620;12593;7;5.36
12621;12594;8;5.64
12622;12594;2;5.56
12623;12595;5;3.67
12624;12597;4;5.01
12625;12598;6;4.18
12626;12599;7;5.53
12627;12600;14;5.72
12628;12600;1;4.48
12629;12601;13;5.71
12630;12601;10;5.16
12631;12602;13;4.82
12632;12603;12;4.69
12633;12603;5;3.87
12634;12604;11;5.95
12635;12605;2;5.75
12636;12605;15;4.6
12637;12607;7;4.95
12638;12609;4;3.24
12639;12611;1;3.41
12640;12612;12;4.18
12641;12613;13;4.0
12642;12614;7;4.61
12643;12617;5;4.99
12644;12617;6;3.25
12645;12619;1;5.76
12646;12622;2;5.92
12647;12622;9;4.18
12648;12629;2;3.24
12649;12629;9;3.93
12650;12632;5;5.18
12651;12633;12;4.88
12652;12634;7;5.0
12653;12634;15;5.44
12654;12635;4;4.24
12655;12636;10;3.9
12656;12636;7;4.68
12657;12637;11;3.68
12658;12637;15;5.6
12659;12639;1;4.62
12660;12640;3;4.76
12661;12641;15;5.57
12662;12643;12;4.52
12663;12643;1;5.39
12664;12644;5;5.85
12665;12644;1;4.54
12666;12645;10;3.84
12667;12645;13;5.0
12668;12646;12;5.89
12669;12648;15;4.02
12670;12648;1;4.06
12671;12652;15;5.85
12672;12652;10;4.98
12673;12653;13;5.71
12674;12653;9;5.93
12675;12655;14;5.56
12676;12656;8;4.69
12677;12660;11;3.62
12678;12660;9;5.54
12679;12662;3;5.12
12680;12663;2;3.89
12681;12663;7;4.03
12682;12665;10;4.63
12683;12666;13;3.97
12684;12666;8;4.5
12685;12667;9;3.05
12686;12667;15;3.31
12687;12668;11;4.74
12688;12668;2;5.53
12689;12669;2;5.74
12690;12669;14;3.78
12691;12671;3;4.84
12692;12671;6;4.59
12693;12673;3;4.17
12694;12674;15;5.92
12695;12674;12;4.46
12696;12675;12;4.51
12697;12675;9;5.43
12698;12677;2;3.42
12699;12677;5;3.32
12700;12681;14;4.85
12701;12682;14;4.55
12702;12683;6;5.0
12703;12684;1;5.95
12704;12686;15;3.63
12705;12686;10;3.38
12706;12687;10;5.71
12707;12687;7;4.59
12708;12688;12;4.53
12709;12688;6;3.66
12710;12689;7;4.21
12711;12689;12;5.15
12712;12690;9;4.52
12713;12691;6;4.81
12714;12691;12;3.56
12715;12693;6;5.95
12716;12695;2;5.31
12717;12695;8;5.97
12718;12696;13;3.84
12719;12697;15;3.44
12720;12697;5;4.87
12721;12699;14;3.23
12722;12699;15;5.09
12723;12702;12;5.5
12724;12704;9;4.99
12725;12704;2;4.11
12726;12705;10;3.89
12727;12706;4;4.13
12728;12706;8;3.04
12729;12707;11;4.89
12730;12707;9;5.62
12731;12709;11;3.2
12732;12710;7;3.53
12733;12710;1;4.57
12734;12712;13;3.88
12735;12712;5;5.33
12736;12713;3;3.87
12737;12713;5;4.61
12738;12715;3;4.25
12739;12716;7;3.71
12740;12717;5;3.93
12741;12717;3;5.45
12742;12718;5;4.01
12743;12718;11;4.78
12744;12720;7;3.55
12745;12720;12;3.87
12746;12721;13;5.29
12747;12723;14;3.18
12748;12724;4;4.09
12749;12725;8;5.74
12750;12725;4;3.71
12751;12726;9;3.02
12752;12726;8;5.64
12753;12728;7;5.82
12754;12728;1;5.08
12755;12729;13;3.62
12756;12729;10;4.4
12757;12731;5;3.55
12758;12731;12;5.01
12759;12732;1;3.02
12760;12732;13;4.67
12761;12733;15;4.16
12762;12735;12;3.65
12763;12735;11;4.57
12764;12736;2;5.78
12765;12736;11;4.09
12766;12738;3;3.21
12767;12739;12;5.35
12768;12739;13;5.87
12769;12740;8;4.0
12770;12740;4;3.87
12771;12742;3;4.33
12772;12744;5;4.38
12773;12744;14;5.76
12774;12747;15;5.99
12775;12749;6;5.55
12776;12751;6;5.5
12777;12753;14;3.92
12778;12753;3;3.41
12779;12754;12;5.76
12780;12755;8;3.51
12781;12756;4;3.53
12782;12757;7;5.6
12783;12759;10;4.14
12784;12761;1;4.07
12785;12761;14;5.92
12786;12762;12;5.34
12787;12762;13;4.18
12788;12764;1;4.41
12789;12764;12;3.9
12790;12766;7;5.99
12791;12767;1;3.62
12792;12768;6;5.37
12793;12768;9;4.02
12794;12769;15;5.38
12795;12769;13;4.3
12796;12770;11;3.28
12797;12771;15;3.47
12798;12771;1;3.28
12799;12772;7;3.52
12800;12773;3;3.96
12801;12773;11;5.11
12802;12774;5;3.78
12803;12774;6;4.0
12804;12776;13;3.71
12805;12776;12;3.06
12806;12779;3;5.98
12807;12780;12;4.99
12808;12781;8;4.81
12809;12783;14;3.86
12810;12783;15;4.83
12811;12784;14;3.4
12812;12785;8;5.94
12813;12785;9;4.41
12814;12786;10;4.18
12815;12786;7;5.61
12816;12787;4;4.93
12817;12788;1;3.74
12818;12792;5;3.74
12819;12793;1;4.57
12820;12793;4;5.51
12821;12794;10;3.69
12822;12794;6;5.26
12823;12795;15;4.0
12824;12796;11;4.78
12825;12796;3;4.87
12826;12799;1;5.28
12827;12799;5;3.83
12828;12800;4;5.89
12829;12803;1;4.07
12830;12804;15;4.88
12831;12804;14;3.96
12832;12805;1;4.39
12833;12807;3;4.11
12834;12808;14;4.73
12835;12809;12;3.13
12836;12809;7;3.53
12837;12810;11;3.8
12838;12811;10;5.57
12839;12813;15;5.27
12840;12814;14;4.83
12841;12817;7;5.83
12842;12817;1;3.25
12843;12818;3;4.24
12844;12818;7;4.47
12845;12820;8;4.8
12846;12820;3;3.65
12847;12821;4;3.88
12848;12821;7;5.59
12849;12822;8;4.3
12850;12823;12;3.23
12851;12823;6;3.04
12852;12825;11;5.97
12853;12826;10;3.35
12854;12826;9;4.71
12855;12827;5;5.53
12856;12827;6;3.54
12857;12828;12;5.84
12858;12828;13;4.82
12859;12829;2;3.5
12860;12830;1;4.45
12861;12831;6;5.25
12862;12834;9;4.27
12863;12834;13;4.7
12864;12837;13;4.68
12865;12839;3;4.96
12866;12839;12;3.78
12867;12840;10;3.05
12868;12841;2;5.13
12869;12842;12;3.66
12870;12842;11;4.48
12871;12844;11;3.79
12872;12844;10;5.74
12873;12845;9;5.24
12874;12845;14;4.65
12875;12848;8;3.89
12876;12848;5;5.82
12877;12851;7;4.97
12878;12852;8;4.83
12879;12854;12;4.48
12880;12854;11;5.81
12881;12857;11;5.28
12882;12858;10;5.4
12883;12858;15;3.84
12884;12860;15;4.23
12885;12860;14;3.39
12886;12861;2;5.41
12887;12863;8;4.49
12888;12863;10;4.8
12889;12864;11;4.27
12890;12866;11;3.63
12891;12866;14;5.24
12892;12868;7;3.46
12893;12868;1;4.1
12894;12871;12;4.75
12895;12871;2;3.55
12896;12872;2;4.36
12897;12872;4;4.17
12898;12873;2;5.5
12899;12874;7;3.31
12900;12875;4;3.31
12901;12875;9;4.21
12902;12876;13;3.8
12903;12876;4;4.51
12904;12878;10;3.07
12905;12878;12;5.39
12906;12879;5;4.44
12907;12880;5;4.89
12908;12880;9;3.09
12909;12881;13;4.56
12910;12882;13;5.7
12911;12882;7;3.52
12912;12884;5;3.27
12913;12884;15;5.66
12914;12886;13;4.21
12915;12886;14;5.46
12916;12887;1;3.93
12917;12887;10;4.63
12918;12888;5;5.88
12919;12888;4;5.75
12920;12889;11;4.61
12921;12889;3;3.84
12922;12891;1;5.85
12923;12891;15;4.74
12924;12892;4;4.46
12925;12898;15;5.45
12926;12898;6;4.08
12927;12899;14;3.11
12928;12899;15;3.66
12929;12900;1;5.65
12930;12901;12;5.54
12931;12901;15;5.44
12932;12902;10;4.12
12933;12902;13;4.61
12934;12903;12;3.81
12935;12906;14;5.09
12936;12906;13;3.54
12937;12908;1;5.11
12938;12908;11;5.17
12939;12909;9;3.91
12940;12910;12;5.57
12941;12911;5;4.65
12942;12911;3;3.69
12943;12912;9;4.34
12944;12913;14;3.58
12945;12914;4;5.89
12946;12915;13;5.32
12947;12917;5;3.35
12948;12917;15;3.95
12949;12918;13;3.02
12950;12919;8;4.29
12951;12919;2;3.67
12952;12920;15;4.54
12953;12920;14;4.67
12954;12921;13;3.8
12955;12921;4;5.75
12956;12922;7;3.48
12957;12922;6;3.08
12958;12923;12;4.58
12959;12923;15;5.04
12960;12926;7;4.43
12961;12926;14;5.01
12962;12928;6;4.93
12963;12928;8;3.06
12964;12929;5;3.45
12965;12929;10;5.41
12966;12931;15;3.82
12967;12933;12;5.0
12968;12939;3;4.27
12969;12939;6;5.7
12970;12941;6;4.29
12971;12942;10;4.14
12972;12943;3;5.98
12973;12945;13;4.06
12974;12946;12;4.33
12975;12946;15;4.99
12976;12948;6;4.78
12977;12948;15;4.58
12978;12949;9;3.34
12979;12950;8;4.32
12980;12953;11;4.51
12981;12955;8;4.06
12982;12955;6;3.96
12983;12956;13;5.93
12984;12956;12;5.48
12985;12957;1;5.37
12986;12957;13;3.2
12987;12958;5;4.36
12988;12959;12;3.3
12989;12960;6;4.31
12990;12962;4;4.74
12991;12963;14;3.43
12992;12964;6;4.26
12993;12966;15;4.53
12994;12966;14;5.37
12995;12967;12;4.08
12996;12968;8;5.72
12997;12968;1;4.73
12998;12971;4;4.87
12999;12972;9;4.94
13000;12972;7;3.98
13001;12974;11;5.56
13002;12974;9;3.7
13003;12975;7;5.45
13004;12976;8;5.46
13005;12976;4;5.39
13006;12977;4;3.22
13007;12978;15;3.12
13008;12979;1;3.89
13009;12982;15;5.78
13010;12983;15;5.13
13011;12983;11;5.74
13012;12984;4;5.42
13013;12985;8;5.1
13014;12985;4;4.14
13015;12987;13;4.0
13016;12988;4;3.38
13017;12990;14;4.39
13018;12990;11;4.64
13019;12994;14;3.87
13020;12994;6;4.66
13021;12995;14;3.37
13022;12995;13;4.72
13023;12996;5;4.79
13024;12997;8;3.57
13025;12998;13;5.96
13026;12999;1;4.23
13027;13000;2;4.28
13028;13000;8;4.73
13029;13003;2;5.87
13030;13003;14;3.62
13031;13004;15;3.1
13032;13006;14;5.61
13033;13007;15;4.91
13034;13008;7;4.31
13035;13010;14;4.47
13036;13011;4;5.25
13037;13011;6;3.12
13038;13012;14;5.24
13039;13012;3;3.25
13040;13014;9;3.1
13041;13014;15;4.15
13042;13015;12;4.24
13043;13015;1;5.82
13044;13016;5;4.84
13045;13018;7;5.85
13046;13018;3;3.78
13047;13020;10;5.53
13048;13022;9;5.98
13049;13023;13;3.39
13050;13025;7;5.43
13051;13026;8;5.51
13052;13026;13;4.5
13053;13027;14;5.07
13054;13028;5;5.48
13055;13029;2;3.97
13056;13030;1;5.6
13057;13030;14;5.51
13058;13031;14;5.96
13059;13033;9;5.52
13060;13033;4;4.88
13061;13034;10;3.36
13062;13035;8;4.79
13063;13036;7;4.87
13064;13038;15;3.08
13065;13038;8;5.8
13066;13040;1;4.56
13067;13040;15;5.19
13068;13043;13;3.85
13069;13044;11;5.29
13070;13044;1;3.86
13071;13046;4;3.74
13072;13046;7;5.14
13073;13047;12;3.81
13074;13048;14;3.65
13075;13048;6;5.11
13076;13050;9;4.45
13077;13050;10;4.02
13078;13051;13;3.9
13079;13051;12;4.15
13080;13052;10;3.21
13081;13053;13;5.62
13082;13054;6;3.88
13083;13054;11;3.04
13084;13057;9;5.71
13085;13057;15;3.05
13086;13060;10;5.57
13087;13061;13;4.22
13088;13061;7;5.86
13089;13062;8;3.73
13090;13062;7;5.64
13091;13063;12;5.37
13092;13063;3;5.44
13093;13064;12;5.16
13094;13064;1;3.01
13095;13065;10;3.87
13096;13068;9;4.49
13097;13068;8;3.09
13098;13069;11;5.31
13099;13069;2;4.16
13100;13070;13;5.98
13101;13072;13;4.98
13102;13073;6;4.82
13103;13073;3;4.6
13104;13074;2;3.35
13105;13076;14;4.6
13106;13077;6;3.97
13107;13078;11;5.69
13108;13081;15;5.16
13109;13086;7;4.12
13110;13086;13;4.7
13111;13087;15;3.17
13112;13087;1;5.06
13113;13089;10;5.85
13114;13091;10;4.98
13115;13091;4;3.22
13116;13093;7;5.13
13117;13094;11;5.34
13118;13094;4;4.35
13119;13097;12;3.34
13120;13097;7;5.82
13121;13099;2;5.46
13122;13101;3;4.46
13123;13102;13;3.67
13124;13104;12;3.34
13125;13104;11;4.32
13126;13105;13;5.18
13127;13105;2;4.44
13128;13107;5;5.17
13129;13109;8;4.53
13130;13109;14;4.36
13131;13110;9;5.63
13132;13110;6;4.7
13133;13112;3;5.53
13134;13112;2;4.63
13135;13113;1;4.6
13136;13114;13;3.49
13137;13115;7;4.75
13138;13117;5;5.33
13139;13118;5;4.82
13140;13119;6;3.36
13141;13120;7;3.1
13142;13120;5;4.63
13143;13121;11;3.8
13144;13125;12;4.66
13145;13126;10;5.94
13146;13126;12;5.52
13147;13127;2;5.85
13148;13128;2;5.85
13149;13129;3;4.68
13150;13130;1;4.84
13151;13130;10;5.43
13152;13131;10;5.39
13153;13131;14;5.12
13154;13132;7;3.0
13155;13132;9;5.83
13156;13134;5;4.73
13157;13135;2;3.98
13158;13135;4;3.32
13159;13136;3;3.15
13160;13137;6;3.32
13161;13141;10;4.3
13162;13142;15;5.12
13163;13142;10;5.04
13164;13144;10;5.34
13165;13148;2;3.58
13166;13148;1;3.67
13167;13149;3;4.55
13168;13150;8;3.34
13169;13150;13;5.89
13170;13151;7;3.96
13171;13152;5;5.42
13172;13152;9;5.23
13173;13154;8;3.53
13174;13155;9;3.24
13175;13155;13;5.19
13176;13156;14;3.15
13177;13159;7;4.45
13178;13159;14;5.31
13179;13160;15;4.44
13180;13161;9;3.94
13181;13163;12;5.6
13182;13164;3;5.94
13183;13167;1;4.86
13184;13167;5;4.04
13185;13168;4;4.82
13186;13168;11;3.01
13187;13170;3;4.51
13188;13170;4;5.44
13189;13171;14;5.0
13190;13171;4;5.82
13191;13173;10;5.39
13192;13174;6;5.08
13193;13174;10;4.0
13194;13175;5;4.52
13195;13175;7;4.87
13196;13177;11;5.32
13197;13180;9;4.03
13198;13180;15;3.38
13199;13181;13;5.28
13200;13181;8;4.56
13201;13182;1;5.96
13202;13183;6;5.37
13203;13184;7;5.33
13204;13184;2;5.12
13205;13185;10;4.57
13206;13186;8;5.82
13207;13187;3;3.48
13208;13187;6;4.26
13209;13188;12;5.12
13210;13188;6;4.79
13211;13189;14;4.78
13212;13189;2;4.81
13213;13191;1;3.45
13214;13192;12;4.25
13215;13193;8;4.19
13216;13194;1;4.91
13217;13196;8;4.65
13218;13196;5;4.24
13219;13197;5;5.39
13220;13199;7;5.07
13221;13200;13;4.57
13222;13200;9;3.05
13223;13201;8;4.21
13224;13201;9;3.17
13225;13203;2;5.18
13226;13204;8;4.61
13227;13206;11;4.64
13228;13206;7;3.27
13229;13207;4;5.85
13230;13207;8;5.16
13231;13210;4;3.22
13232;13211;13;5.15
13233;13211;1;3.25
13234;13212;1;3.18
13235;13212;15;3.53
13236;13214;6;3.35
13237;13215;10;3.53
13238;13215;14;3.4
13239;13217;3;5.1
13240;13219;1;4.67
13241;13219;6;3.68
13242;13220;2;4.35
13243;13220;7;3.19
13244;13221;3;4.81
13245;13221;10;3.21
13246;13223;14;3.35
13247;13223;9;5.95
13248;13224;9;3.94
13249;13224;13;5.36
13250;13227;6;5.7
13251;13228;14;4.25
13252;13228;13;4.95
13253;13229;3;3.87
13254;13234;14;3.94
13255;13234;13;5.63
13256;13235;7;3.73
13257;13235;8;4.55
13258;13236;11;5.96
13259;13236;10;3.59
13260;13237;8;4.74
13261;13239;5;4.99
13262;13239;13;4.51
13263;13240;5;3.64
13264;13240;10;4.51
13265;13241;15;3.11
13266;13242;6;5.03
13267;13242;13;4.23
13268;13243;10;4.12
13269;13246;10;5.42
13270;13247;8;4.4
13271;13249;9;4.53
13272;13251;11;4.8
13273;13251;7;3.03
13274;13254;14;4.77
13275;13256;13;5.65
13276;13256;6;4.35
13277;13258;14;3.91
13278;13258;10;4.49
13279;13259;15;4.95
13280;13259;10;3.36
13281;13261;2;5.54
13282;13262;4;4.92
13283;13263;8;3.94
13284;13263;7;5.54
13285;13265;15;5.68
13286;13266;7;4.43
13287;13267;8;3.15
13288;13271;9;4.0
13289;13271;14;3.21
13290;13272;3;4.65
13291;13274;6;4.33
13292;13275;4;5.37
13293;13276;10;4.77
13294;13276;13;5.38
13295;13279;6;3.38
13296;13279;13;3.68
13297;13280;2;4.81
13298;13280;13;5.74
13299;13282;12;4.53
13300;13283;13;5.55
13301;13283;9;4.58
13302;13285;15;3.82
13303;13285;8;3.64
13304;13286;11;5.02
13305;13286;14;5.1
13306;13287;15;4.27
13307;13287;14;3.67
13308;13288;7;5.31
13309;13288;10;5.61
