id;garden_id;chicken_id;price
25643;12884;36;13.13
25644;12884;1;15.9
25645;12884;14;11.19
25646;12885;24;14.84
25647;12885;4;13.22
25648;12886;14;11.84
25649;12886;23;13.64
25650;12887;41;10.8
25651;12888;40;10.41
25652;12889;17;14.37
25653;12890;18;13.97
25654;12891;17;11.77
25655;12891;38;16.93
25656;12891;26;10.36
25657;12892;3;14.58
25658;12892;18;14.61
25659;12892;12;15.25
25660;12893;34;16.82
25661;12894;16;11.33
25662;12894;18;12.47
25663;12894;13;14.79
25664;12895;6;15.83
25665;12895;38;15.76
25666;12895;5;14.78
25667;12896;21;13.73
25668;12896;1;13.23
25669;12896;14;16.31
25670;12897;18;15.28
25671;12898;37;12.82
25672;12898;16;14.24
25673;12898;22;10.17
25674;12899;2;15.72
25675;12899;6;11.14
25676;12899;30;13.83
25677;12900;21;14.6
25678;12901;40;16.6
25679;12902;42;11.44
25680;12902;39;14.15
25681;12903;43;11.87
25682;12904;16;15.69
25683;12904;18;15.62
25684;12905;22;10.22
25685;12905;2;13.87
25686;12906;2;10.24
25687;12906;13;15.24
25688;12906;5;15.23
25689;12907;22;16.1
25690;12907;37;13.9
25691;12908;8;15.18
25692;12909;10;14.66
25693;12909;7;16.56
25694;12910;31;14.11
25695;12910;23;14.33
25696;12910;18;14.05
25697;12911;28;15.74
25698;12912;9;15.46
25699;12912;2;12.91
25700;12912;43;10.43
25701;12913;18;13.14
25702;12913;27;12.22
25703;12914;10;15.64
25704;12914;2;12.12
25705;12915;28;15.06
25706;12915;25;13.14
25707;12916;36;10.1
25708;12916;39;12.56
25709;12917;9;13.58
25710;12917;33;12.39
25711;12918;37;16.42
25712;12918;4;14.95
25713;12919;2;15.9
25714;12919;15;11.93
25715;12920;39;13.93
25716;12920;3;16.37
25717;12921;31;10.64
25718;12922;39;14.46
25719;12923;1;15.3
25720;12923;43;13.9
25721;12924;28;16.68
25722;12925;17;14.38
25723;12925;14;16.97
25724;12925;3;12.34
25725;12926;6;16.17
25726;12926;34;10.07
25727;12927;22;10.29
25728;12927;21;13.84
25729;12927;32;12.72
25730;12928;36;14.03
25731;12928;39;12.88
25732;12928;16;10.45
25733;12929;6;10.29
25734;12929;32;16.41
25735;12930;42;16.71
25736;12930;6;11.11
25737;12931;20;15.45
25738;12931;7;14.31
25739;12932;1;11.69
25740;12932;29;13.08
25741;12932;22;13.86
25742;12933;21;15.73
25743;12933;18;13.37
25744;12933;30;12.77
25745;12934;11;13.8
25746;12934;13;13.46
25747;12935;5;16.33
25748;12935;11;12.69
25749;12935;33;12.42
25750;12936;25;16.24
25751;12936;37;10.3
25752;12937;18;12.14
25753;12937;29;16.7
25754;12937;24;10.44
25755;12938;15;16.37
25756;12938;10;11.61
25757;12938;23;14.71
25758;12939;1;14.3
25759;12939;20;15.07
25760;12940;12;16.77
25761;12940;8;15.89
25762;12941;22;11.17
25763;12941;24;14.94
25764;12941;7;11.02
25765;12942;22;12.42
25766;12942;17;10.68
25767;12943;30;12.26
25768;12944;14;12.24
25769;12945;3;10.54
25770;12945;42;16.94
25771;12945;36;16.85
25772;12946;18;12.17
25773;12947;30;14.21
25774;12948;15;13.8
25775;12949;16;13.97
25776;12949;8;15.1
25777;12949;34;10.01
25778;12950;11;14.52
25779;12951;41;14.37
25780;12951;27;10.86
25781;12951;38;10.94
25782;12952;21;15.67
25783;12952;31;13.55
25784;12952;4;16.65
25785;12953;31;11.88
25786;12953;23;15.86
25787;12954;27;13.68
25788;12955;15;16.96
25789;12955;11;13.37
25790;12955;21;16.31
25791;12956;39;15.61
25792;12956;4;13.0
25793;12957;29;11.26
25794;12957;17;13.63
25795;12958;43;16.97
25796;12958;32;10.53
25797;12958;24;14.64
25798;12959;1;11.73
25799;12959;3;16.71
25800;12960;32;11.0
25801;12961;21;10.36
25802;12962;28;12.52
25803;12963;13;10.14
25804;12964;21;11.97
25805;12965;15;15.66
25806;12965;42;15.67
25807;12965;26;13.14
25808;12966;43;14.03
25809;12967;27;15.14
25810;12967;36;10.76
25811;12968;32;15.81
25812;12969;16;15.36
25813;12969;27;11.48
25814;12969;20;10.83
25815;12970;4;13.58
25816;12970;5;14.41
25817;12970;22;11.78
25818;12971;20;15.07
25819;12971;22;13.4
25820;12972;39;15.11
25821;12972;17;12.23
25822;12973;5;12.89
25823;12973;12;15.83
25824;12974;22;11.6
25825;12975;13;10.2
25826;12975;17;10.17
25827;12976;4;13.19
25828;12976;33;15.07
25829;12976;1;16.01
25830;12977;1;15.24
25831;12977;35;16.76
25832;12978;43;13.97
25833;12978;38;12.45
25834;12978;25;13.15
25835;12979;6;13.49
25836;12979;27;11.41
25837;12980;17;10.43
25838;12980;33;10.86
25839;12981;36;13.77
25840;12981;26;13.99
25841;12981;25;15.64
25842;12982;12;13.14
25843;12983;2;10.81
25844;12984;18;12.76
25845;12984;39;14.07
25846;12985;21;10.23
25847;12985;39;10.77
25848;12985;8;15.19
25849;12986;22;11.66
25850;12986;27;14.18
25851;12986;41;10.49
25852;12987;3;12.53
25853;12988;26;15.43
25854;12988;18;11.79
25855;12988;41;15.48
25856;12989;29;16.0
25857;12989;8;12.42
25858;12990;27;11.02
25859;12990;8;11.55
25860;12990;1;10.75
25861;12991;21;15.45
25862;12991;7;12.18
25863;12992;18;10.7
25864;12992;39;11.96
25865;12992;29;13.65
25866;12993;42;15.82
25867;12993;11;10.54
25868;12994;2;15.89
25869;12994;40;10.4
25870;12995;11;16.03
25871;12995;16;11.67
25872;12995;34;13.46
25873;12996;6;13.31
25874;12996;7;12.78
25875;12996;34;15.78
25876;12997;15;16.54
25877;12997;2;11.64
25878;12997;16;13.26
25879;12998;2;11.79
25880;12999;10;10.24
25881;12999;16;13.17
25882;13000;30;15.88
25883;13000;1;10.78
25884;13001;10;14.35
25885;13002;21;12.96
25886;13003;42;10.58
25887;13004;31;16.57
25888;13005;37;12.49
25889;13005;19;13.24
25890;13006;1;16.35
25891;13007;25;14.68
25892;13007;36;14.71
25893;13008;17;10.01
25894;13008;31;10.82
25895;13008;33;15.66
25896;13009;32;16.8
25897;13009;1;12.84
25898;13010;18;13.14
25899;13011;40;13.94
25900;13012;22;12.36
25901;13012;12;13.4
25902;13013;27;12.28
25903;13013;41;10.91
25904;13014;22;16.18
25905;13015;30;10.66
25906;13015;40;14.39
25907;13015;10;11.86
25908;13016;14;10.56
25909;13016;36;14.28
25910;13017;32;13.68
25911;13017;6;13.66
25912;13018;10;13.78
25913;13018;23;13.26
25914;13018;3;12.83
25915;13019;13;10.93
25916;13019;38;14.27
25917;13019;19;13.89
25918;13020;24;13.9
25919;13021;21;12.59
25920;13022;26;15.96
25921;13022;10;16.63
25922;13023;37;12.1
25923;13024;34;12.95
25924;13025;2;12.3
25925;13025;5;16.99
25926;13026;27;15.41
25927;13026;6;15.38
25928;13026;25;15.84
25929;13027;26;11.54
25930;13027;3;12.25
25931;13028;25;14.13
25932;13029;25;14.48
25933;13030;10;15.53
25934;13030;17;14.33
25935;13030;33;12.66
25936;13031;29;14.51
25937;13032;23;15.81
25938;13032;20;15.58
25939;13032;25;13.73
25940;13033;2;11.71
25941;13033;3;14.5
25942;13033;41;16.68
25943;13034;16;12.2
25944;13034;3;12.74
25945;13035;36;10.48
25946;13035;20;13.15
25947;13035;11;11.89
25948;13036;21;15.32
25949;13036;3;10.61
25950;13037;3;16.09
25951;13038;9;15.65
25952;13039;12;11.75
25953;13039;42;10.09
25954;13039;10;13.97
25955;13040;4;10.57
25956;13040;28;15.04
25957;13041;25;11.18
25958;13042;39;12.95
25959;13043;35;12.21
25960;13043;22;14.29
25961;13043;32;16.35
25962;13044;31;15.29
25963;13044;3;15.52
25964;13045;4;14.58
25965;13045;1;15.34
25966;13045;24;14.31
25967;13046;29;14.01
25968;13046;13;10.46
25969;13046;27;11.97
25970;13047;24;16.98
25971;13048;10;15.61
25972;13049;17;10.22
25973;13049;11;10.48
25974;13049;23;15.94
25975;13050;21;13.43
25976;13051;19;15.78
25977;13051;3;12.67
25978;13051;37;13.58
25979;13052;20;14.18
25980;13053;4;11.83
25981;13054;15;12.13
25982;13054;42;12.26
25983;13055;24;16.38
25984;13055;11;13.3
25985;13056;36;16.49
25986;13056;4;15.65
25987;13056;24;16.22
25988;13057;23;16.22
25989;13057;36;10.49
25990;13058;35;16.18
25991;13058;42;14.49
25992;13058;8;13.28
25993;13059;17;12.36
25994;13059;40;12.52
25995;13060;39;15.13
25996;13060;24;13.15
25997;13061;19;10.94
25998;13061;28;16.4
25999;13062;21;12.37
26000;13062;33;10.31
26001;13062;39;11.97
26002;13063;27;15.11
26003;13063;17;12.17
26004;13064;38;15.94
26005;13065;22;11.88
26006;13065;33;13.43
26007;13066;19;11.49
26008;13067;11;13.03
26009;13067;18;14.77
26010;13068;14;16.43
26011;13069;7;16.13
26012;13069;28;13.14
26013;13070;17;12.4
26014;13071;35;15.43
26015;13071;25;16.57
26016;13072;33;12.87
26017;13072;35;12.14
26018;13072;39;16.88
26019;13073;15;12.28
26020;13073;9;15.13
26021;13074;15;10.52
26022;13074;40;12.38
26023;13075;43;14.14
26024;13075;1;11.84
26025;13075;26;13.8
26026;13076;36;14.42
26027;13076;43;11.51
26028;13076;28;12.59
26029;13077;27;16.57
26030;13077;38;12.76
26031;13077;8;11.17
26032;13078;3;16.67
26033;13079;21;11.36
26034;13080;31;15.74
26035;13081;21;12.14
26036;13082;11;14.02
26037;13083;4;12.87
26038;13083;28;14.73
26039;13084;24;11.37
26040;13085;22;13.63
26041;13085;3;11.91
26042;13085;33;13.96
26043;13086;28;10.15
26044;13087;1;10.54
26045;13087;16;12.38
26046;13087;26;10.9
26047;13088;12;10.33
26048;13088;39;14.83
26049;13089;29;12.73
26050;13090;27;15.22
26051;13091;18;15.24
26052;13092;3;15.06
26053;13093;16;15.03
26054;13093;1;14.14
26055;13094;9;11.64
26056;13094;42;11.18
26057;13095;13;15.5
26058;13095;1;13.96
26059;13096;33;15.69
26060;13096;34;15.06
26061;13096;19;14.4
26062;13097;31;11.46
26063;13098;3;12.53
26064;13099;41;11.54
26065;13100;41;12.08
26066;13101;20;14.8
26067;13101;35;14.54
26068;13101;42;16.02
26069;13102;29;12.03
26070;13103;42;11.36
26071;13104;18;14.46
26072;13105;30;10.17
26073;13106;4;14.55
26074;13106;6;10.58
26075;13107;10;11.55
26076;13107;39;12.92
26077;13107;17;14.85
26078;13108;18;13.69
26079;13108;15;10.61
26080;13109;28;13.51
26081;13110;29;14.63
26082;13110;17;13.51
26083;13111;24;10.35
26084;13111;27;16.53
26085;13112;25;13.81
26086;13112;3;15.76
26087;13112;13;16.58
26088;13113;27;16.32
26089;13113;7;11.48
26090;13114;30;11.51
26091;13114;26;16.39
26092;13115;29;14.39
26093;13115;14;13.46
26094;13115;20;15.67
26095;13116;23;10.15
26096;13116;1;15.89
26097;13117;5;10.36
26098;13118;31;15.35
26099;13119;32;15.88
26100;13120;6;11.09
26101;13120;36;11.73
26102;13120;13;10.51
26103;13121;5;16.0
26104;13121;27;10.77
26105;13121;43;10.79
26106;13122;36;13.91
26107;13123;40;12.72
26108;13124;43;12.48
26109;13125;29;14.01
26110;13125;31;12.04
26111;13126;27;12.93
26112;13127;33;14.65
26113;13127;7;11.0
26114;13127;25;12.89
26115;13128;20;12.95
26116;13129;35;16.69
26117;13129;20;10.18
26118;13130;16;16.61
26119;13130;41;11.74
26120;13130;28;13.27
26121;13131;11;15.49
26122;13132;40;15.4
26123;13132;4;11.95
26124;13132;20;13.38
26125;13133;27;14.97
26126;13133;8;11.2
26127;13134;12;13.17
26128;13134;14;10.47
26129;13135;28;14.01
26130;13135;16;11.23
26131;13135;29;11.46
26132;13136;3;11.3
26133;13137;39;10.94
26134;13137;5;15.93
26135;13138;20;12.25
26136;13138;21;10.1
26137;13139;35;14.3
26138;13140;21;12.77
26139;13141;35;10.56
26140;13141;36;14.81
26141;13142;6;14.58
26142;13142;28;10.23
26143;13143;20;13.67
26144;13144;7;14.09
26145;13145;43;13.36
26146;13146;26;14.15
26147;13146;33;15.61
26148;13146;21;10.48
26149;13147;38;14.9
26150;13148;3;13.38
26151;13148;27;16.7
26152;13148;26;14.27
26153;13149;42;13.23
26154;13150;14;13.61
26155;13151;2;11.7
26156;13151;25;13.12
26157;13151;42;12.93
26158;13152;24;11.05
26159;13152;31;13.68
26160;13153;5;11.83
26161;13153;3;15.14
26162;13153;40;13.24
26163;13154;10;12.88
26164;13154;42;11.3
26165;13154;12;13.75
26166;13155;42;15.41
26167;13156;26;12.52
26168;13156;16;16.66
26169;13157;26;13.86
26170;13157;9;14.31
26171;13157;36;14.51
26172;13158;27;12.6
26173;13158;30;16.48
26174;13158;31;11.45
26175;13159;34;10.36
26176;13160;24;11.24
26177;13161;19;14.0
26178;13162;19;12.06
26179;13162;27;12.52
26180;13162;5;14.54
26181;13163;9;14.48
26182;13163;11;16.93
26183;13164;31;11.57
26184;13165;1;15.83
26185;13166;1;12.24
26186;13166;26;13.33
26187;13167;38;14.03
26188;13167;17;16.9
26189;13168;35;10.76
26190;13169;40;13.23
26191;13170;37;10.35
26192;13170;31;14.04
26193;13170;5;10.08
26194;13171;30;16.77
26195;13172;18;10.6
26196;13173;7;13.49
26197;13174;39;15.4
26198;13174;11;13.54
26199;13175;25;13.23
26200;13176;8;11.31
26201;13177;16;13.7
26202;13178;40;13.66
26203;13178;35;13.59
26204;13178;8;15.33
26205;13179;3;16.04
26206;13179;20;11.59
26207;13180;13;13.51
26208;13180;29;11.59
26209;13180;27;11.32
26210;13181;39;16.24
26211;13182;10;11.11
26212;13183;27;11.93
26213;13183;33;11.42
26214;13183;15;10.51
26215;13184;22;12.14
26216;13184;15;14.14
26217;13185;5;16.06
26218;13185;12;14.72
26219;13185;14;16.38
26220;13186;38;11.58
26221;13186;39;11.69
26222;13187;34;10.72
26223;13187;19;14.42
26224;13187;25;16.69
26225;13188;8;16.46
26226;13188;13;14.12
26227;13188;3;10.24
26228;13189;1;14.66
26229;13189;43;11.2
26230;13189;8;13.5
26231;13190;8;15.57
26232;13190;15;15.65
26233;13190;41;10.06
26234;13191;11;14.77
26235;13191;14;12.82
26236;13191;7;15.78
26237;13192;36;12.64
26238;13193;24;16.23
26239;13193;1;13.22
26240;13193;16;16.82
26241;13194;32;15.37
26242;13194;15;11.12
26243;13195;35;13.88
26244;13195;42;12.44
26245;13195;39;10.01
26246;13196;3;11.27
26247;13196;26;13.32
26248;13197;2;16.71
26249;13198;42;16.6
26250;13199;9;10.71
26251;13199;24;14.36
26252;13200;23;13.95
26253;13200;9;10.44
26254;13200;41;14.38
26255;13201;22;12.0
26256;13201;12;10.8
26257;13202;39;11.09
26258;13202;5;13.13
26259;13203;31;13.47
26260;13203;12;13.46
26261;13204;41;14.29
26262;13205;9;15.87
26263;13205;27;16.01
26264;13205;23;13.83
26265;13206;23;13.6
26266;13206;26;12.97
26267;13206;36;16.93
26268;13207;39;13.49
26269;13208;42;14.18
26270;13208;8;13.91
26271;13208;30;13.46
26272;13209;32;12.28
26273;13209;19;10.72
26274;13209;34;16.83
26275;13210;37;12.03
26276;13210;9;13.19
26277;13210;17;13.96
26278;13211;3;15.65
26279;13211;37;16.74
26280;13212;33;13.25
26281;13213;41;15.66
26282;13213;24;16.08
26283;13214;14;13.04
26284;13214;23;10.07
26285;13214;9;10.28
26286;13215;4;12.18
26287;13216;12;12.11
26288;13216;37;13.28
26289;13217;5;11.4
26290;13217;2;10.5
26291;13217;41;13.36
26292;13218;6;14.98
26293;13218;11;10.46
26294;13218;20;13.57
26295;13219;2;12.17
26296;13219;6;11.01
26297;13219;15;16.94
26298;13220;24;16.22
26299;13220;12;15.9
26300;13221;1;12.02
26301;13221;7;13.0
26302;13221;37;12.94
26303;13222;18;11.81
26304;13223;15;11.93
26305;13223;22;10.87
26306;13223;34;15.32
26307;13224;15;13.98
26308;13225;11;11.64
26309;13225;37;14.76
26310;13226;9;11.33
26311;13227;43;13.31
26312;13227;27;14.73
26313;13227;10;16.91
26314;13228;7;14.1
26315;13228;10;11.06
26316;13228;33;12.74
26317;13229;20;15.34
26318;13229;12;13.88
26319;13230;7;13.75
26320;13231;17;15.57
26321;13231;37;16.24
26322;13231;31;15.87
26323;13232;5;10.59
26324;13233;34;15.12
26325;13233;29;13.69
26326;13234;4;16.14
26327;13234;3;10.96
26328;13235;42;11.17
26329;13236;27;15.27
26330;13236;17;12.51
26331;13236;7;12.59
26332;13237;21;14.78
26333;13237;12;10.87
26334;13238;25;15.99
26335;13239;26;13.71
26336;13239;37;14.11
26337;13240;13;13.18
26338;13240;43;16.12
26339;13240;5;12.88
26340;13241;15;15.11
26341;13242;8;16.92
26342;13242;3;16.34
26343;13243;39;13.0
26344;13243;12;12.22
26345;13244;42;15.25
26346;13244;27;16.99
26347;13244;35;15.22
26348;13245;43;11.08
26349;13246;23;11.22
26350;13246;4;14.77
26351;13247;36;15.18
26352;13247;24;16.46
26353;13248;33;12.32
26354;13248;39;12.92
26355;13249;18;10.3
26356;13249;19;10.4
26357;13250;24;14.02
26358;13250;22;10.18
26359;13251;26;16.39
26360;13251;42;16.76
26361;13251;2;13.32
26362;13252;14;12.43
26363;13253;11;11.53
26364;13253;33;15.45
26365;13253;24;10.67
26366;13254;28;13.17
26367;13254;43;10.8
26368;13255;20;16.18
26369;13255;12;12.68
26370;13256;37;15.66
26371;13257;10;14.89
26372;13258;13;10.49
26373;13258;5;12.64
26374;13259;25;14.75
26375;13260;13;12.92
26376;13260;24;16.89
26377;13261;11;11.82
26378;13261;33;12.16
26379;13262;12;10.92
26380;13262;24;10.69
26381;13263;9;13.59
26382;13263;7;12.39
26383;13263;8;16.96
26384;13264;24;14.36
26385;13264;38;16.24
26386;13264;5;13.57
26387;13265;5;15.23
26388;13266;36;10.22
26389;13266;24;12.08
26390;13267;30;14.42
26391;13267;12;16.49
26392;13268;23;14.23
26393;13268;18;14.85
26394;13268;4;15.8
26395;13269;40;15.8
26396;13269;12;11.22
26397;13270;22;12.4
26398;13271;39;15.63
26399;13271;41;14.83
26400;13271;32;15.22
26401;13272;21;11.28
26402;13272;8;16.09
26403;13272;5;12.67
26404;13273;26;11.92
26405;13273;3;15.82
26406;13274;38;14.11
26407;13275;36;14.11
26408;13276;33;12.07
26409;13276;10;10.61
26410;13276;32;16.67
26411;13277;27;14.2
26412;13278;36;10.35
26413;13278;8;10.45
26414;13278;20;10.22
26415;13279;31;12.27
26416;13280;22;10.22
26417;13281;16;12.17
26418;13281;15;11.14
26419;13282;23;13.5
26420;13282;17;13.66
26421;13282;41;15.49
26422;13283;18;11.95
26423;13283;23;13.58
26424;13284;21;11.21
26425;13284;4;16.24
26426;13284;41;11.09
26427;13285;25;11.56
26428;13285;12;14.97
26429;13285;23;15.25
26430;13286;39;11.84
26431;13286;10;10.93
26432;13286;26;16.91
26433;13287;36;14.67
26434;13288;38;10.97
26435;13289;38;16.95
26436;13289;37;10.44
26437;13289;14;16.3
26438;13290;20;16.54
26439;13290;35;14.47
26440;13291;25;13.67
26441;13292;39;15.8
26442;13292;30;15.83
26443;13292;24;12.81
26444;13293;39;16.36
26445;13293;7;14.0
26446;13294;37;10.27
26447;13294;8;14.63
26448;13294;4;12.42
26449;13295;39;15.02
26450;13295;37;12.87
26451;13295;25;14.97
26452;13296;42;13.36
26453;13296;34;10.59
26454;13296;43;10.9
26455;13297;25;13.1
26456;13297;38;14.61
26457;13297;33;12.41
26458;13298;33;12.53
26459;13299;16;16.66
26460;13299;10;13.39
26461;13299;9;13.46
26462;13300;2;10.96
26463;13300;32;16.31
26464;13300;38;16.81
26465;13301;26;10.62
26466;13301;24;12.27
26467;13301;5;10.63
26468;13302;11;14.47
26469;13302;10;16.75
26470;13302;30;14.6
26471;13303;35;11.06
26472;13303;28;13.51
26473;13303;23;13.24
26474;13304;43;15.02
26475;13304;13;11.48
26476;13304;11;15.36
26477;13305;11;14.28
26478;13306;35;13.49
26479;13307;42;15.72
26480;13307;1;16.19
26481;13308;30;14.53
26482;13308;5;15.01
26483;13309;31;11.33
26484;13309;26;10.08
26485;13310;7;11.27
26486;13310;3;10.45
26487;13311;41;10.94
26488;13312;40;14.5
26489;13312;32;14.67
26490;13312;25;14.48
26491;13313;27;10.17
26492;13313;21;15.07
26493;13313;24;10.58
26494;13314;27;11.75
26495;13315;22;10.42
26496;13315;9;13.16
26497;13316;35;13.26
26498;13316;22;13.65
26499;13317;13;16.31
26500;13317;31;11.32
26501;13318;33;10.96
26502;13318;10;15.82
26503;13318;35;13.21
26504;13319;33;14.68
26505;13319;10;12.64
26506;13320;21;10.54
26507;13320;2;15.44
26508;13321;1;11.99
26509;13321;6;13.82
26510;13322;43;16.42
26511;13323;19;12.19
26512;13323;5;11.57
26513;13324;41;14.21
26514;13324;19;10.69
26515;13325;33;16.63
26516;13326;21;11.18
26517;13327;25;16.65
26518;13328;14;16.25
26519;13328;17;11.53
26520;13328;15;14.7
26521;13329;26;12.44
26522;13330;29;13.34
26523;13330;43;16.38
26524;13330;1;16.15
26525;13331;28;11.35
26526;13331;17;16.25
26527;13332;27;11.29
26528;13332;38;11.06
26529;13333;10;12.49
26530;13334;19;13.18
26531;13335;35;13.55
26532;13336;5;10.74
26533;13336;39;16.62
26534;13336;28;16.49
26535;13337;27;11.39
26536;13338;10;10.18
26537;13338;2;14.39
26538;13339;31;14.03
26539;13340;13;12.28
26540;13341;18;10.56
26541;13341;6;14.93
26542;13342;7;12.74
26543;13343;40;15.66
26544;13343;39;14.28
26545;13344;32;14.36
26546;13344;25;12.27
26547;13345;18;11.66
26548;13346;36;16.72
26549;13347;2;15.09
26550;13348;5;13.9
26551;13348;21;13.86
26552;13349;14;13.99
26553;13350;13;12.28
26554;13350;32;12.23
26555;13351;33;13.88
26556;13351;26;11.75
26557;13351;36;12.49
26558;13352;4;15.14
26559;13352;9;13.44
26560;13353;22;14.68
26561;13353;19;16.93
26562;13353;12;11.16
26563;13354;42;15.53
26564;13354;33;11.46
26565;13354;22;15.89
26566;13355;12;10.23
26567;13355;23;14.24
26568;13356;20;14.14
26569;13356;29;16.23
26570;13356;7;12.29
26571;13357;12;11.06
26572;13358;1;16.75
26573;13358;35;10.69
26574;13359;13;14.32
26575;13359;21;14.5
26576;13359;16;14.79
26577;13360;34;11.61
26578;13360;22;11.51
26579;13360;10;13.51
26580;13361;2;13.87
26581;13361;43;10.59
26582;13362;20;11.12
26583;13362;6;15.52
26584;13362;13;15.58
26585;13363;1;11.62
26586;13363;15;13.57
26587;13363;34;14.04
26588;13364;5;16.02
26589;13364;12;12.69
26590;13365;4;16.64
26591;13366;41;16.66
26592;13366;18;12.6
26593;13366;13;15.12
26594;13367;43;16.43
26595;13367;3;11.99
26596;13368;34;16.81
26597;13368;30;16.97
26598;13368;25;12.6
26599;13369;23;13.93
26600;13369;13;15.26
26601;13370;8;11.25
26602;13371;1;16.26
26603;13371;15;16.19
26604;13371;37;11.17
26605;13372;38;11.27
26606;13372;19;15.46
26607;13372;33;15.48
26608;13373;14;15.4
26609;13374;18;10.7
26610;13375;34;16.62
26611;13376;15;12.89
26612;13376;24;14.77
26613;13376;16;12.94
26614;13377;41;15.33
26615;13377;16;10.06
26616;13377;17;12.4
26617;13378;2;10.33
26618;13378;43;14.72
26619;13379;24;15.67
26620;13380;40;15.75
26621;13381;32;11.98
26622;13381;4;13.26
26623;13381;43;15.32
26624;13382;35;14.25
26625;13382;11;13.98
26626;13382;43;10.49
26627;13383;25;10.32
26628;13384;42;11.19
26629;13385;30;13.89
26630;13386;25;16.24
26631;13387;3;11.03
26632;13387;42;11.0
26633;13387;33;12.97
26634;13388;27;15.64
26635;13389;12;10.34
26636;13390;20;10.98
26637;13390;23;16.8
26638;13390;28;11.59
26639;13391;30;13.84
26640;13391;12;12.7
26641;13391;5;10.51
26642;13392;16;16.41
26643;13392;5;12.39
26644;13392;12;16.81
26645;13393;43;10.42
26646;13394;5;11.97
26647;13394;23;12.6
26648;13394;36;12.11
26649;13395;3;10.26
26650;13396;14;13.96
26651;13396;24;10.65
26652;13397;36;11.37
26653;13397;18;15.36
26654;13397;8;12.99
26655;13398;27;10.42
26656;13398;3;10.35
26657;13398;32;15.93
26658;13399;36;12.52
26659;13399;7;11.57
26660;13400;2;14.07
26661;13400;42;10.4
26662;13400;40;14.06
26663;13401;1;11.34
26664;13401;18;11.56
26665;13401;17;13.08
26666;13402;12;15.6
26667;13403;20;10.78
26668;13403;29;16.9
26669;13403;23;13.38
26670;13404;36;16.1
26671;13404;33;15.98
26672;13405;33;15.81
26673;13405;28;10.24
26674;13406;28;15.06
26675;13407;14;16.52
26676;13407;5;11.76
26677;13408;29;14.1
26678;13408;10;14.23
26679;13408;32;12.21
26680;13409;3;11.34
26681;13409;31;15.78
26682;13410;31;16.5
26683;13411;28;11.76
26684;13412;26;12.1
26685;13412;28;14.27
26686;13413;42;13.48
26687;13413;3;16.92
26688;13413;37;16.29
26689;13414;5;13.5
26690;13415;27;10.15
26691;13415;34;12.09
26692;13415;38;11.91
26693;13416;2;15.69
26694;13416;6;14.31
26695;13416;33;15.35
26696;13417;8;14.77
26697;13418;26;10.18
26698;13418;15;10.79
26699;13419;43;11.23
26700;13419;41;15.75
26701;13419;25;10.72
26702;13420;30;11.18
26703;13420;33;14.62
26704;13420;18;14.24
26705;13421;40;15.98
26706;13422;2;11.84
26707;13422;40;12.3
26708;13423;31;16.35
26709;13423;24;10.69
26710;13424;6;12.58
26711;13425;17;13.76
26712;13426;2;16.33
26713;13427;18;10.81
26714;13427;24;11.04
26715;13427;7;10.24
26716;13428;30;14.56
26717;13428;37;11.4
26718;13428;28;12.41
26719;13429;40;15.27
26720;13429;11;10.68
26721;13429;32;11.05
26722;13430;4;12.62
26723;13431;21;11.99
26724;13431;33;11.19
26725;13432;35;10.63
26726;13432;9;13.6
26727;13432;11;16.12
26728;13433;23;16.97
26729;13434;5;15.96
26730;13434;2;12.39
26731;13435;43;11.49
26732;13436;29;10.42
26733;13436;24;11.01
26734;13436;26;10.27
26735;13437;20;11.21
26736;13437;15;14.47
26737;13437;2;13.08
26738;13438;8;14.17
26739;13438;13;12.31
26740;13438;27;13.76
26741;13439;11;13.41
26742;13439;41;10.03
26743;13439;37;14.59
26744;13440;31;16.81
26745;13441;9;13.36
26746;13441;39;13.22
26747;13441;37;14.22
26748;13442;34;12.5
26749;13442;16;14.15
26750;13442;14;16.16
26751;13443;19;10.72
26752;13443;34;11.05
26753;13444;18;10.6
26754;13445;4;14.3
26755;13446;36;14.52
26756;13446;19;14.07
26757;13446;37;11.94
26758;13447;13;14.95
26759;13447;34;12.35
26760;13447;20;15.52
26761;13448;10;15.16
26762;13448;30;13.86
26763;13448;24;13.47
26764;13449;27;16.21
26765;13449;1;10.88
26766;13450;2;15.87
26767;13450;1;13.27
26768;13450;7;12.8
26769;13451;39;12.59
26770;13452;17;11.78
26771;13452;18;13.41
26772;13453;28;12.78
26773;13454;13;16.11
26774;13454;8;15.75
26775;13455;5;16.37
26776;13455;8;11.2
26777;13455;31;13.47
26778;13456;20;16.45
26779;13457;12;14.54
26780;13457;5;14.93
26781;13457;1;14.23
26782;13458;25;11.02
26783;13458;38;10.72
26784;13458;36;11.48
26785;13459;19;13.09
26786;13459;5;12.28
26787;13459;28;14.47
26788;13460;16;13.06
26789;13460;27;10.24
26790;13460;6;16.23
26791;13461;1;14.09
26792;13461;39;16.94
26793;13461;26;11.97
26794;13462;21;11.94
26795;13463;2;11.1
26796;13463;10;16.43
26797;13464;23;14.09
26798;13464;18;10.86
26799;13465;12;13.77
26800;13465;3;12.68
26801;13466;19;11.02
26802;13466;5;10.57
26803;13466;23;15.82
26804;13467;5;14.65
26805;13467;19;14.06
26806;13468;12;14.01
26807;13469;21;15.35
