id;garden_id;wine_id;price
4993;9903;741;14.17
4994;9906;316;3.45
4995;9907;40;6.44
4996;9908;546;4.77
4997;9909;508;16.17
4998;9914;13;12.59
4999;9916;69;21.96
5000;9918;47;7.66
5001;9919;179;15.24
5002;9920;724;16.06
5003;9921;478;18.82
5004;9925;17;5.27
5005;9926;436;8.85
5006;9927;362;6.98
5007;9928;83;8.08
5008;9929;534;19.04
5009;9930;23;5.54
5010;9931;785;19.15
5011;9934;455;17.4
5012;9935;77;21.5
5013;9937;353;14.16
5014;9939;166;4.46
5015;9940;130;13.28
5016;9941;383;9.79
5017;9943;332;3.84
5018;9946;542;18.33
5019;9947;366;7.48
5020;9950;99;16.07
5021;9951;560;17.72
5022;9952;705;15.06
5023;9953;733;7.6
5024;9959;714;14.89
5025;9960;103;17.04
5026;9961;252;22.75
5027;9964;7;15.82
5028;9966;176;11.89
5029;9968;451;15.58
5030;9970;430;8.54
5031;9972;120;16.51
5032;9974;340;17.21
5033;9977;539;11.76
5034;9978;92;8.05
5035;9980;183;6.05
5036;9981;316;10.12
5037;9984;49;19.13
5038;9985;350;16.85
5039;9987;725;8.93
5040;9988;776;16.37
5041;9989;241;8.78
5042;9992;643;18.93
5043;9993;706;19.06
5044;9994;268;20.58
5045;9995;398;13.24
5046;9999;105;14.11
5047;10001;58;6.59
5048;10003;760;15.84
5049;10004;578;19.62
5050;10006;421;3.48
5051;10007;178;10.77
5052;10008;745;14.75
5053;10009;217;7.37
5054;10010;132;14.14
5055;10012;549;4.12
5056;10015;753;19.58
5057;10016;315;13.33
5058;10017;471;12.75
5059;10021;400;14.79
5060;10023;706;3.81
5061;10027;276;19.89
5062;10028;696;21.95
5063;10031;24;5.72
5064;10032;752;22.65
5065;10033;293;12.65
5066;10035;171;9.76
5067;10036;339;5.29
5068;10039;607;17.5
5069;10040;155;14.61
5070;10041;508;11.65
5071;10042;127;12.03
5072;10047;13;5.82
5073;10048;268;14.91
5074;10051;436;5.84
5075;10052;678;17.56
5076;10053;409;7.93
5077;10055;717;8.62
5078;10056;635;11.25
5079;10057;343;10.24
5080;10060;583;13.75
5081;10063;570;18.8
5082;10067;476;15.87
5083;10072;66;13.39
5084;10074;702;9.52
5085;10075;677;4.49
5086;10078;724;12.19
5087;10079;370;20.35
5088;10082;97;17.88
5089;10086;516;22.42
5090;10089;521;5.61
5091;10091;738;19.57
5092;10095;531;15.69
5093;10097;464;6.28
5094;10098;572;15.23
5095;10099;764;22.31
5096;10100;391;11.91
5097;10101;240;15.18
5098;10103;693;4.5
5099;10105;83;18.16
5100;10108;760;12.87
5101;10109;250;22.24
5102;10112;657;20.95
5103;10114;746;19.89
5104;10117;503;17.47
5105;10118;268;16.72
5106;10120;713;19.66
5107;10123;373;18.54
5108;10126;290;14.97
5109;10129;568;4.58
5110;10130;219;6.79
5111;10133;620;16.88
5112;10135;224;20.82
5113;10138;520;3.88
5114;10139;33;3.38
5115;10141;128;4.85
5116;10143;480;19.01
5117;10144;66;19.06
5118;10145;272;13.68
5119;10147;680;21.85
5120;10148;590;15.11
5121;10149;192;7.63
5122;10150;691;16.19
5123;10154;468;22.95
5124;10157;540;7.72
5125;10158;472;5.3
5126;10159;249;18.72
5127;10161;103;19.26
5128;10162;87;11.32
5129;10163;568;6.47
5130;10164;656;14.79
5131;10165;742;11.82
5132;10168;631;17.43
5133;10170;328;17.14
5134;10171;83;4.77
5135;10173;620;5.61
5136;10174;74;22.33
5137;10178;746;21.72
5138;10180;98;7.06
5139;10181;407;4.1
5140;10184;601;11.35
5141;10185;728;20.55
5142;10186;309;4.88
5143;10189;27;19.82
5144;10190;613;4.09
5145;10193;252;5.15
5146;10195;334;4.26
5147;10196;129;3.98
5148;10198;779;3.69
5149;10199;542;19.87
5150;10201;349;7.95
5151;10203;351;18.02
5152;10210;452;5.71
5153;10211;131;8.25
5154;10212;15;3.02
5155;10213;619;12.56
5156;10215;666;13.15
5157;10216;499;3.59
5158;10220;219;16.86
5159;10225;609;4.54
5160;10226;769;7.94
5161;10228;438;22.42
5162;10229;411;17.57
5163;10230;122;16.59
5164;10233;29;13.17
5165;10234;636;3.41
5166;10235;379;11.96
5167;10237;499;15.74
5168;10239;258;17.6
5169;10240;163;11.86
5170;10241;22;9.85
5171;10242;503;5.31
5172;10244;7;17.66
5173;10245;671;10.8
5174;10247;101;5.85
5175;10248;545;3.14
5176;10255;197;22.92
5177;10256;358;6.03
5178;10257;90;5.5
5179;10259;400;3.65
5180;10261;278;21.31
5181;10265;137;6.48
5182;10266;102;20.99
5183;10272;667;7.76
5184;10275;164;19.2
5185;10277;638;11.21
5186;10278;556;12.78
5187;10279;605;14.85
5188;10280;730;20.36
5189;10282;561;17.04
5190;10284;260;7.78
5191;10285;717;4.95
5192;10287;626;11.01
5193;10291;179;21.51
5194;10293;127;19.09
5195;10295;312;22.88
5196;10300;732;19.04
5197;10301;221;14.45
5198;10303;487;6.64
5199;10306;274;18.21
5200;10310;535;17.55
5201;10312;663;11.73
5202;10315;427;14.72
5203;10317;462;17.18
5204;10320;426;9.97
5205;10322;305;10.33
5206;10324;611;3.44
5207;10326;772;13.19
5208;10327;326;17.05
5209;10328;97;20.29
5210;10330;439;13.83
5211;10335;497;4.57
5212;10337;377;8.17
5213;10338;297;6.47
5214;10342;763;11.56
5215;10343;292;19.38
5216;10344;772;16.76
5217;10345;406;20.0
5218;10347;490;21.06
5219;10348;504;15.13
5220;10349;227;13.95
5221;10351;643;18.41
5222;10352;101;17.56
5223;10356;159;21.28
5224;10357;133;9.71
5225;10360;720;11.95
5226;10361;276;14.05
5227;10365;761;19.71
5228;10366;376;9.07
5229;10367;565;8.98
5230;10369;107;15.03
5231;10372;219;11.49
5232;10374;59;3.6
5233;10377;614;8.53
5234;10379;12;12.48
5235;10381;479;3.98
5236;10383;397;9.99
5237;10384;590;20.34
5238;10385;412;8.3
5239;10387;204;4.6
5240;10388;23;10.2
5241;10390;410;6.75
5242;10391;430;4.56
5243;10392;593;10.34
5244;10397;302;17.96
5245;10398;568;17.34
5246;10400;258;3.79
5247;10401;219;19.18
5248;10403;632;18.85
5249;10404;657;21.42
5250;10409;398;20.87
5251;10410;20;10.33
5252;10411;543;20.79
5253;10412;294;8.35
5254;10413;641;12.75
5255;10415;102;18.41
5256;10416;310;10.57
5257;10420;484;19.85
5258;10423;679;8.13
5259;10424;466;10.08
5260;10425;295;9.85
5261;10427;400;8.06
5262;10429;237;6.64
5263;10432;348;17.71
5264;10434;527;10.22
5265;10439;538;22.36
5266;10442;223;13.75
5267;10446;279;17.23
5268;10448;650;15.21
5269;10449;524;14.21
5270;10451;230;21.68
5271;10454;449;20.72
5272;10455;48;8.61
5273;10456;746;3.6
5274;10457;553;9.19
5275;10458;587;22.2
5276;10459;438;8.46
5277;10461;695;3.81
5278;10464;83;3.4
5279;10465;392;4.84
5280;10466;295;11.81
5281;10470;547;12.95
5282;10471;113;21.26
5283;10472;66;3.35
5284;10474;602;12.99
5285;10475;123;16.67
5286;10476;641;15.41
5287;10477;545;20.36
5288;10479;208;12.19
5289;10480;370;10.73
5290;10481;692;12.73
5291;10482;385;8.85
5292;10483;757;20.66
5293;10485;511;12.58
5294;10488;320;20.55
5295;10489;473;10.66
5296;10494;336;5.31
5297;10495;75;9.2
5298;10497;393;15.95
5299;10499;617;6.73
5300;10500;444;6.48
5301;10504;363;9.44
5302;10506;679;5.08
5303;10507;526;10.02
5304;10510;78;4.51
5305;10514;488;11.5
5306;10515;451;10.14
5307;10516;512;21.38
5308;10519;424;6.12
5309;10520;424;12.91
5310;10522;638;17.67
5311;10523;746;3.13
5312;10525;348;3.35
5313;10533;230;22.39
5314;10535;561;13.65
5315;10536;193;9.31
5316;10538;144;17.4
5317;10539;451;8.92
5318;10541;372;8.69
5319;10544;50;6.31
5320;10545;542;17.0
5321;10546;274;8.41
5322;10547;748;11.85
5323;10548;233;22.51
5324;10549;783;12.01
5325;10551;104;3.29
5326;10552;54;4.46
5327;10553;705;8.91
5328;10558;203;15.04
5329;10559;589;21.02
5330;10561;660;9.53
5331;10563;176;4.43
5332;10565;431;9.7
5333;10566;195;6.29
5334;10568;41;13.17
5335;10573;522;12.09
5336;10577;661;3.65
5337;10580;256;9.51
5338;10581;315;22.92
5339;10585;708;7.05
5340;10586;298;22.78
5341;10587;257;14.53
5342;10588;769;10.95
5343;10590;326;12.8
5344;10591;357;11.74
5345;10592;459;6.12
5346;10595;406;19.09
5347;10596;650;7.53
5348;10597;332;10.15
5349;10599;171;8.34
5350;10600;372;10.72
5351;10602;263;7.23
5352;10603;292;15.26
5353;10606;414;14.29
5354;10607;680;19.34
5355;10608;174;11.71
5356;10609;361;14.42
5357;10610;271;15.16
5358;10612;364;5.46
5359;10613;173;10.5
5360;10616;298;7.84
5361;10617;435;3.57
5362;10621;767;16.92
5363;10622;439;16.4
5364;10623;303;4.21
5365;10628;673;8.32
5366;10629;727;16.77
5367;10631;139;15.07
5368;10633;685;15.22
5369;10634;630;11.77
5370;10636;387;15.89
5371;10637;693;6.34
5372;10641;785;6.38
5373;10646;257;14.23
5374;10648;505;4.95
5375;10651;314;8.14
5376;10652;485;15.86
5377;10653;750;22.07
5378;10654;150;12.69
5379;10655;297;9.75
5380;10656;593;5.28
5381;10657;208;21.54
5382;10659;677;9.09
5383;10660;17;12.78
5384;10661;628;11.55
5385;10662;236;5.36
5386;10663;758;6.25
5387;10664;21;8.05
5388;10666;633;7.39
5389;10668;166;4.8
5390;10669;175;19.72
5391;10670;96;12.29
5392;10671;280;19.8
5393;10672;40;22.54
5394;10673;216;20.33
5395;10675;776;13.45
5396;10676;314;5.07
5397;10678;670;19.79
5398;10684;275;20.95
5399;10689;11;9.74
5400;10690;663;11.09
5401;10691;754;11.77
5402;10694;126;3.22
5403;10695;737;17.67
5404;10697;91;14.15
5405;10699;145;12.36
5406;10703;95;9.61
5407;10704;738;4.55
5408;10705;266;11.41
5409;10706;245;4.51
5410;10709;574;13.85
5411;10712;196;6.89
5412;10713;165;10.25
5413;10714;641;19.65
5414;10715;1;20.87
5415;10716;747;11.56
5416;10717;154;19.96
5417;10721;326;10.48
5418;10722;271;14.29
5419;10723;169;18.85
5420;10724;694;4.49
5421;10725;268;8.01
5422;10729;54;21.44
5423;10730;657;13.65
5424;10733;84;5.17
5425;10734;173;16.92
5426;10735;659;12.58
5427;10736;584;5.05
5428;10738;338;4.59
5429;10739;762;15.89
5430;10743;143;6.02
5431;10745;428;13.72
5432;10748;607;7.36
5433;10751;437;5.6
5434;10752;545;11.17
5435;10754;45;19.07
5436;10755;405;13.8
5437;10760;646;16.19
5438;10763;141;11.22
5439;10764;598;9.68
5440;10765;274;11.15
5441;10766;41;14.42
5442;10768;579;8.13
5443;10769;372;10.77
5444;10770;463;13.43
5445;10771;199;6.23
5446;10772;612;13.33
5447;10773;482;10.68
5448;10778;733;16.2
5449;10780;382;17.44
5450;10786;513;8.6
5451;10794;711;12.09
5452;10795;55;19.96
5453;10796;586;22.65
5454;10798;724;11.37
5455;10799;299;18.64
5456;10801;392;14.23
5457;10810;672;9.86
5458;10811;521;11.37
5459;10813;502;18.74
5460;10815;277;14.17
5461;10817;736;16.6
5462;10818;609;16.31
5463;10822;34;21.19
5464;10824;268;12.1
5465;10825;773;5.7
5466;10826;707;5.35
5467;10832;437;14.18
5468;10833;729;17.98
5469;10835;73;11.95
5470;10837;339;15.01
5471;10839;686;17.97
5472;10841;132;21.03
5473;10842;331;13.85
5474;10848;6;14.79
5475;10851;422;3.64
5476;10852;456;21.52
5477;10853;309;15.46
5478;10855;43;3.22
5479;10859;186;21.04
5480;10861;514;6.62
5481;10862;405;5.37
5482;10863;471;19.8
5483;10864;18;18.62
5484;10866;534;18.73
5485;10868;532;4.84
5486;10876;253;4.57
5487;10877;130;10.44
5488;10879;519;10.61
5489;10881;432;7.04
5490;10884;362;14.6
5491;10886;698;6.23
5492;10889;262;11.16
5493;10890;387;17.28
5494;10892;721;21.47
5495;10893;150;3.1
5496;10901;540;8.08
5497;10902;463;20.65
5498;10903;72;22.52
5499;10911;707;19.69
5500;10913;687;5.55
5501;10914;483;8.31
5502;10916;365;18.19
5503;10921;140;21.97
5504;10922;711;18.18
5505;10925;702;19.6
5506;10926;507;3.46
5507;10931;211;10.45
5508;10932;346;6.66
5509;10938;223;18.43
5510;10942;92;17.38
5511;10943;556;12.04
5512;10944;152;8.32
5513;10945;286;6.13
5514;10946;667;20.06
5515;10947;359;5.73
5516;10949;591;20.36
5517;10951;424;8.53
5518;10954;639;16.73
5519;10957;191;16.59
5520;10958;91;13.76
5521;10959;785;18.16
5522;10962;646;12.16
5523;10964;92;14.01
5524;10966;587;18.1
5525;10967;658;11.98
5526;10969;706;20.77
5527;10970;729;15.3
5528;10972;729;20.69
5529;10974;569;16.53
5530;10976;292;22.38
5531;10977;629;20.52
5532;10979;532;22.4
5533;10980;63;13.37
5534;10981;246;6.07
5535;10982;765;3.41
5536;10984;745;5.07
5537;10985;333;13.46
5538;10986;314;7.56
5539;10987;653;18.46
5540;10990;471;3.51
5541;10992;368;14.45
5542;10994;491;7.37
5543;10996;750;18.15
5544;11000;142;3.87
5545;11002;500;18.61
5546;11004;53;22.78
5547;11005;607;8.7
5548;11008;470;18.66
5549;11009;643;22.64
5550;11010;520;18.4
5551;11011;660;11.06
5552;11013;24;17.41
5553;11019;504;8.02
5554;11021;626;11.66
5555;11023;410;17.19
5556;11024;578;21.47
5557;11028;704;21.31
5558;11029;779;16.16
5559;11030;390;11.5
5560;11031;1;13.93
5561;11032;430;4.63
5562;11034;288;4.93
5563;11035;686;13.38
5564;11037;185;12.08
5565;11038;233;11.59
5566;11040;619;8.68
5567;11041;49;7.76
5568;11044;144;15.23
5569;11046;441;15.88
5570;11048;772;21.06
5571;11049;378;13.07
5572;11051;74;19.32
5573;11052;128;13.96
5574;11054;197;18.84
5575;11055;453;19.44
5576;11056;602;22.36
5577;11058;225;22.09
5578;11059;206;22.73
5579;11068;55;7.32
5580;11069;779;17.3
5581;11070;435;16.85
5582;11071;782;7.74
5583;11073;746;13.85
5584;11074;216;15.94
5585;11082;410;7.11
5586;11085;225;22.07
5587;11086;157;17.97
5588;11087;501;12.94
5589;11089;215;6.87
5590;11090;578;21.24
5591;11092;180;15.52
5592;11095;68;13.28
5593;11097;623;18.19
5594;11098;566;21.45
5595;11104;697;22.11
5596;11106;354;9.72
5597;11107;68;8.37
5598;11109;302;10.96
5599;11110;602;18.76
5600;11112;156;17.88
5601;11115;184;7.74
5602;11117;280;12.35
5603;11120;172;18.19
5604;11121;324;20.23
5605;11122;747;14.78
5606;11125;5;11.38
5607;11128;38;18.0
5608;11129;30;8.03
5609;11130;700;20.52
5610;11132;537;6.72
5611;11136;145;3.75
5612;11137;681;22.16
5613;11139;519;17.68
5614;11140;264;17.94
5615;11141;621;20.25
5616;11145;393;15.99
5617;11148;240;21.88
5618;11150;655;15.62
5619;11153;185;15.47
5620;11155;97;12.5
5621;11158;650;17.94
5622;11160;498;9.16
5623;11161;187;22.03
5624;11163;721;17.77
5625;11167;777;10.62
5626;11168;371;21.38
5627;11172;618;7.27
5628;11174;533;17.86
5629;11175;196;9.22
5630;11177;447;13.83
5631;11178;698;13.0
5632;11180;686;17.77
5633;11182;103;15.17
5634;11184;431;18.75
5635;11185;563;15.09
5636;11186;154;8.8
5637;11189;769;10.39
5638;11191;713;20.89
5639;11193;96;22.95
5640;11198;709;22.89
5641;11201;152;21.09
5642;11202;562;4.65
5643;11203;135;13.97
5644;11204;655;12.7
5645;11205;490;11.34
5646;11208;293;13.74
5647;11209;636;11.43
5648;11212;653;10.53
5649;11213;267;12.91
5650;11214;340;18.66
5651;11215;111;5.02
5652;11216;726;14.26
5653;11217;283;8.58
5654;11220;187;19.64
5655;11221;254;11.67
5656;11222;302;21.03
5657;11226;594;21.01
5658;11231;186;9.89
5659;11233;183;7.56
5660;11234;616;11.75
5661;11235;88;17.69
5662;11237;578;16.75
5663;11238;260;5.42
5664;11239;385;13.68
5665;11244;64;14.53
5666;11246;29;22.97
5667;11247;697;11.66
5668;11250;312;3.85
5669;11251;117;10.3
5670;11252;248;13.22
5671;11255;428;19.37
5672;11257;124;21.66
5673;11258;771;7.56
5674;11261;215;17.29
5675;11262;451;9.25
5676;11263;682;9.49
5677;11264;398;14.17
5678;11265;681;12.93
5679;11268;660;7.67
5680;11271;557;9.29
5681;11273;557;14.07
5682;11274;678;20.21
5683;11275;363;19.42
5684;11277;60;10.15
5685;11280;407;21.61
5686;11281;757;8.46
5687;11283;258;22.66
5688;11284;259;14.72
5689;11290;436;3.78
5690;11293;434;22.74
5691;11294;159;16.53
5692;11297;699;10.26
5693;11301;593;21.14
5694;11302;534;14.11
5695;11303;213;8.18
5696;11306;772;8.57
5697;11307;343;21.33
5698;11309;242;4.32
5699;11310;727;14.21
5700;11313;476;5.29
5701;11315;442;8.69
5702;11317;465;19.25
5703;11318;586;11.86
5704;11320;440;6.72
5705;11322;39;10.35
5706;11325;503;11.81
5707;11328;61;4.95
5708;11329;632;12.2
5709;11336;491;17.23
5710;11337;353;19.74
5711;11339;340;19.17
5712;11340;280;9.41
5713;11342;726;13.73
5714;11343;129;12.35
5715;11345;537;13.17
5716;11346;285;9.65
5717;11347;333;22.08
5718;11348;459;16.34
5719;11354;293;4.6
5720;11356;314;5.06
5721;11358;337;16.54
5722;11359;73;17.61
5723;11367;129;5.93
5724;11368;108;7.74
5725;11372;354;10.0
5726;11374;29;21.36
5727;11375;226;20.61
5728;11377;329;17.81
5729;11378;33;3.23
5730;11379;366;7.79
5731;11384;617;6.05
5732;11389;498;3.63
5733;11390;229;3.08
5734;11391;194;5.8
5735;11392;381;4.35
5736;11393;62;13.9
5737;11394;738;17.71
5738;11395;771;19.63
5739;11396;158;22.82
5740;11399;757;4.57
5741;11400;412;4.89
5742;11404;439;21.93
5743;11405;572;15.46
5744;11406;707;9.85
5745;11409;550;18.83
5746;11410;738;12.64
5747;11411;373;13.37
5748;11413;176;9.95
5749;11415;522;17.28
5750;11416;463;7.02
5751;11417;118;19.25
5752;11420;417;22.93
5753;11422;91;12.56
5754;11426;325;20.57
5755;11427;718;19.14
5756;11429;212;21.74
5757;11433;542;7.7
5758;11436;715;10.81
5759;11441;467;14.39
5760;11442;443;19.77
5761;11443;291;12.97
5762;11445;472;12.85
5763;11448;646;10.67
5764;11452;421;6.17
5765;11454;529;18.75
5766;11455;414;13.99
5767;11458;144;8.07
5768;11460;558;3.6
5769;11461;215;4.03
5770;11462;370;5.59
5771;11463;297;13.41
5772;11464;318;19.42
5773;11467;496;15.7
5774;11468;61;14.55
5775;11469;658;12.02
5776;11472;555;9.04
5777;11473;499;19.79
5778;11474;485;7.6
5779;11475;88;19.32
5780;11476;690;15.14
5781;11479;668;12.89
5782;11481;196;4.91
5783;11483;154;7.78
5784;11484;241;22.83
5785;11485;64;14.56
5786;11486;267;4.4
5787;11488;231;17.87
5788;11492;484;5.99
5789;11495;404;21.32
5790;11496;565;4.87
5791;11499;39;5.97
5792;11500;96;6.91
5793;11503;135;6.12
5794;11504;209;4.28
5795;11505;753;19.29
5796;11509;532;21.5
5797;11513;660;11.41
5798;11514;13;18.19
5799;11517;330;17.21
5800;11522;485;5.56
5801;11524;25;15.75
5802;11525;195;13.27
5803;11527;482;4.64
5804;11530;338;11.41
5805;11533;26;22.67
5806;11534;299;6.02
5807;11535;322;14.54
5808;11536;283;22.78
5809;11541;671;16.98
5810;11543;279;19.27
5811;11544;584;12.09
5812;11549;741;20.55
5813;11551;292;9.01
5814;11554;267;19.42
5815;11555;541;10.97
5816;11557;461;20.67
5817;11559;417;19.31
5818;11560;543;21.3
5819;11561;516;20.74
5820;11562;592;21.12
5821;11565;240;21.47
5822;11571;134;6.62
5823;11574;481;19.18
5824;11580;474;9.86
5825;11581;644;15.51
5826;11585;116;15.42
5827;11586;330;19.55
5828;11587;201;7.09
5829;11588;373;19.38
5830;11589;305;10.05
5831;11590;633;7.75
5832;11591;601;14.06
5833;11592;55;3.97
5834;11594;709;7.87
5835;11595;477;16.91
5836;11596;768;3.53
5837;11601;101;16.87
5838;11602;280;7.02
5839;11604;336;22.94
5840;11605;47;17.16
5841;11606;469;15.48
5842;11612;596;16.68
5843;11613;605;7.29
5844;11615;558;16.16
5845;11618;767;18.17
5846;11619;107;12.21
5847;11621;674;13.74
5848;11622;562;7.57
5849;11623;369;6.51
5850;11624;101;13.31
5851;11631;576;4.31
5852;11632;544;14.7
5853;11633;279;14.93
5854;11634;551;5.66
5855;11635;150;22.07
5856;11636;518;20.09
5857;11637;109;19.37
5858;11638;566;11.15
5859;11639;383;13.1
5860;11640;735;3.51
5861;11641;748;14.93
5862;11643;209;4.54
5863;11645;191;7.94
5864;11649;472;10.16
5865;11651;591;9.26
5866;11652;682;12.01
5867;11655;617;22.35
5868;11657;725;11.36
5869;11661;734;7.39
5870;11662;177;10.62
5871;11664;421;12.27
5872;11665;608;22.67
5873;11666;480;18.08
5874;11668;610;13.17
5875;11669;54;17.89
5876;11674;616;12.98
5877;11676;416;6.54
5878;11680;58;6.0
5879;11681;355;11.59
5880;11682;665;3.06
5881;11685;780;18.31
5882;11686;532;13.18
5883;11691;253;19.49
5884;11692;558;20.35
5885;11697;507;13.16
5886;11698;234;18.92
5887;11699;287;10.99
5888;11703;389;6.75
5889;11708;341;15.45
5890;11709;168;8.13
5891;11717;642;17.41
5892;11718;722;5.2
5893;11719;674;8.16
5894;11720;371;5.89
5895;11721;469;18.53
5896;11722;445;17.52
5897;11726;116;15.18
5898;11730;85;12.71
5899;11734;15;9.46
5900;11736;414;15.48
5901;11737;204;16.9
5902;11738;670;6.8
5903;11739;276;9.13
5904;11740;543;10.99
5905;11741;182;16.36
5906;11742;238;16.33
5907;11744;33;14.54
5908;11745;437;16.92
5909;11746;761;3.72
5910;11747;582;13.06
5911;11750;556;8.87
5912;11751;718;17.27
5913;11752;353;21.93
5914;11753;184;9.57
5915;11757;97;17.46
5916;11758;609;3.14
5917;11760;610;4.4
5918;11761;109;16.91
5919;11763;580;21.79
5920;11764;488;16.21
5921;11766;371;4.38
5922;11767;219;6.49
5923;11768;47;13.26
5924;11769;16;7.68
5925;11774;655;21.67
5926;11775;149;18.04
5927;11776;394;19.32
5928;11777;34;8.85
5929;11780;548;7.34
5930;11782;623;4.65
5931;11783;367;12.49
5932;11784;341;21.63
5933;11785;322;22.44
5934;11786;197;16.45
5935;11787;180;16.84
5936;11788;688;19.01
5937;11790;629;15.89
5938;11791;671;21.8
5939;11794;645;14.15
5940;11795;59;20.84
5941;11798;397;14.2
5942;11799;773;10.24
5943;11800;271;15.9
5944;11801;569;21.03
5945;11804;752;10.81
5946;11806;288;11.16
5947;11807;733;10.29
5948;11810;197;10.14
5949;11811;676;19.47
5950;11812;20;4.33
5951;11814;245;21.62
5952;11815;773;17.52
5953;11816;17;5.31
5954;11818;524;3.15
5955;11819;426;16.79
5956;11821;571;4.45
5957;11823;424;9.58
5958;11825;775;15.59
5959;11826;175;6.45
5960;11828;393;9.58
5961;11830;680;3.03
5962;11834;696;16.74
5963;11835;605;21.54
5964;11836;501;9.65
5965;11838;617;3.72
5966;11839;137;6.27
5967;11842;541;18.57
5968;11843;263;14.61
5969;11844;678;16.72
5970;11845;100;8.11
5971;11846;650;12.89
5972;11850;194;14.58
5973;11854;58;8.2
5974;11855;671;19.57
5975;11856;218;22.93
5976;11857;516;20.99
5977;11860;92;3.69
5978;11861;550;19.54
5979;11864;157;7.67
5980;11865;153;11.26
5981;11866;727;18.53
5982;11869;713;17.29
5983;11872;235;10.58
5984;11876;273;12.66
5985;11878;297;17.84
5986;11879;492;11.49
5987;11882;564;4.7
5988;11883;437;22.0
5989;11885;529;18.97
5990;11887;409;22.45
5991;11889;269;3.84
5992;11895;349;17.09
5993;11897;262;11.44
5994;11898;52;19.54
5995;11901;332;14.8
5996;11903;197;17.19
5997;11906;451;4.52
5998;11907;5;17.91
5999;11908;407;3.54
6000;11912;13;16.14
6001;11914;174;6.01
6002;11917;636;9.84
6003;11921;105;11.7
6004;11926;473;18.8
6005;11928;143;3.52
6006;11930;260;10.25
6007;11931;671;3.04
6008;11932;110;21.55
6009;11933;27;7.91
6010;11935;48;20.28
6011;11938;345;13.95
6012;11939;65;4.42
6013;11940;579;14.63
6014;11941;604;6.61
6015;11942;265;21.37
6016;11943;473;15.02
6017;11945;432;20.78
6018;11950;42;21.79
6019;11952;161;11.83
6020;11953;170;15.42
6021;11956;481;8.18
6022;11957;742;5.5
6023;11958;232;6.21
6024;11959;569;18.86
6025;11962;273;10.19
6026;11966;561;11.35
6027;11967;75;15.41
6028;11969;419;11.32
6029;11971;383;6.67
6030;11972;292;8.01
6031;11976;505;4.44
6032;11977;551;11.92
6033;11980;514;17.08
6034;11981;754;21.11
6035;11985;374;5.16
6036;11989;452;11.4
6037;11990;537;15.6
6038;11991;305;9.88
6039;11993;13;14.67
6040;11995;112;14.99
6041;11997;782;4.78
6042;11998;35;20.76
6043;12001;243;11.04
6044;12002;125;15.67
6045;12003;56;4.86
6046;12004;617;10.68
6047;12006;591;7.76
6048;12007;581;15.81
6049;12008;593;3.62
6050;12012;386;22.94
6051;12013;412;17.78
6052;12014;266;22.16
6053;12015;518;20.75
6054;12023;637;15.25
6055;12026;605;3.7
6056;12030;690;20.72
6057;12033;133;18.86
6058;12036;784;14.43
6059;12039;410;21.88
6060;12042;660;6.52
6061;12050;674;12.73
6062;12051;738;12.19
6063;12052;271;8.42
6064;12053;142;15.13
6065;12054;134;22.36
6066;12055;309;12.71
6067;12059;742;4.11
6068;12062;127;5.8
6069;12063;68;6.39
6070;12064;571;7.64
6071;12065;33;8.56
6072;12066;766;18.1
6073;12069;601;21.71
6074;12070;759;20.64
6075;12078;60;20.45
6076;12079;332;17.74
6077;12080;135;4.72
6078;12085;123;17.79
6079;12088;752;5.91
6080;12089;756;17.86
6081;12090;745;21.36
6082;12091;324;6.18
6083;12092;505;21.06
6084;12093;616;20.74
6085;12096;339;7.3
6086;12101;481;18.01
6087;12106;26;6.73
6088;12108;716;6.44
6089;12113;197;20.89
6090;12114;488;16.91
6091;12115;436;12.0
6092;12116;136;14.2
6093;12117;178;20.37
6094;12118;370;3.61
6095;12119;547;6.29
6096;12121;724;21.03
6097;12124;501;9.36
6098;12125;301;5.4
6099;12126;701;5.66
6100;12127;201;22.46
6101;12129;298;22.37
6102;12134;609;15.45
6103;12135;727;9.23
6104;12137;656;15.83
6105;12141;148;7.49
6106;12142;557;4.51
6107;12144;408;19.3
6108;12145;56;20.28
6109;12146;164;10.52
6110;12150;353;10.15
6111;12151;608;5.08
6112;12152;21;4.66
6113;12157;436;21.44
6114;12159;668;21.3
6115;12160;299;21.34
6116;12161;683;8.38
6117;12163;773;22.64
6118;12167;635;20.89
6119;12170;628;12.46
6120;12174;54;22.05
6121;12177;466;16.83
6122;12179;739;15.28
6123;12185;709;14.54
6124;12186;20;14.18
6125;12187;75;10.15
6126;12189;152;20.05
6127;12190;508;22.54
6128;12191;343;12.62
6129;12192;272;7.92
6130;12193;283;10.28
6131;12195;471;19.19
6132;12196;494;18.83
6133;12197;233;21.32
6134;12199;670;4.69
6135;12201;496;14.08
6136;12202;257;7.33
6137;12203;236;6.73
6138;12204;142;3.09
6139;12205;228;10.35
6140;12210;526;5.5
6141;12212;617;12.6
6142;12214;753;22.12
6143;12215;704;5.18
6144;12216;144;5.29
6145;12217;8;3.83
6146;12219;386;12.0
6147;12223;445;15.6
6148;12226;234;18.99
6149;12229;785;10.31
6150;12235;202;4.3
6151;12236;36;19.64
6152;12239;653;15.47
6153;12249;511;15.95
6154;12250;7;6.37
6155;12251;574;8.23
6156;12254;695;12.99
6157;12255;151;19.14
