juice_price_id;discount;valid_until
5696;0.47;2023-09-27T01:57:06+00:00
5700;1.52;2023-09-25T17:40:00+00:00
5704;1.94;2023-06-23T16:25:51+00:00
5711;0.45;2023-05-23T05:26:09+00:00
5721;1.33;2023-07-18T04:58:10+00:00
5725;1.27;2023-09-21T06:19:45+00:00
5732;0.42;2023-10-20T16:18:31+00:00
5735;0.96;2023-07-19T22:07:46+00:00
5736;0.79;2023-10-17T04:46:05+00:00
5738;0.53;2023-09-22T15:00:59+00:00
5745;0.84;2023-07-06T05:39:06+00:00
5746;1.04;2023-10-05T08:49:59+00:00
5748;1.1;2023-05-31T12:23:37+00:00
5754;1.57;2023-07-11T15:54:41+00:00
5756;0.4;2023-08-25T22:17:01+00:00
5758;0.35;2023-05-22T09:00:54+00:00
5765;1.57;2023-10-10T17:01:02+00:00
5766;0.66;2023-10-25T17:26:07+00:00
5780;1.49;2023-09-29T03:08:12+00:00
5782;1.36;2023-10-18T05:56:31+00:00
5783;1.36;2023-09-29T05:24:54+00:00
5785;2.14;2023-05-25T22:03:35+00:00
5789;2.27;2023-07-30T08:19:34+00:00
5790;1.1;2023-11-01T08:21:44+00:00
5791;1.37;2023-05-17T03:05:13+00:00
5800;2.37;2023-08-29T16:14:34+00:00
5801;0.39;2023-07-26T12:02:52+00:00
5815;0.6;2023-05-05T11:23:21+00:00
5841;1.28;2023-06-06T11:17:50+00:00
5842;1.78;2023-10-11T22:24:21+00:00
5846;1.68;2023-07-17T08:04:45+00:00
5847;0.41;2023-08-22T17:27:21+00:00
5851;1.97;2023-11-30T18:00:47+00:00
5854;0.47;2023-08-06T11:56:55+00:00
5869;1.13;2023-09-02T14:51:56+00:00
5874;0.46;2023-06-14T13:24:53+00:00
5875;1.4;2023-09-09T21:04:55+00:00
5879;0.41;2023-09-25T06:55:09+00:00
5901;0.44;2023-11-24T04:21:50+00:00
5910;0.98;2023-08-28T17:18:27+00:00
5916;1.26;2023-07-08T05:47:43+00:00
5924;0.84;2023-07-22T11:41:00+00:00
5925;1.77;2023-10-21T07:06:10+00:00
5928;1.37;2023-05-09T16:30:49+00:00
5937;0.5;2023-07-25T21:44:22+00:00
5939;0.65;2023-09-02T06:27:40+00:00
5942;1.48;2023-05-12T00:41:35+00:00
5944;0.4;2023-10-27T19:14:44+00:00
5952;1.59;2023-11-29T07:18:02+00:00
5955;1.3;2023-11-11T22:44:35+00:00
5960;0.35;2023-06-26T00:48:53+00:00
5962;1.06;2023-09-12T12:33:29+00:00
5968;1.7;2023-11-17T07:14:07+00:00
5981;0.45;2023-05-24T18:57:15+00:00
5984;0.45;2023-09-22T23:11:05+00:00
5985;0.43;2023-05-06T21:13:07+00:00
5987;1.8;2023-07-01T13:17:24+00:00
5990;0.31;2023-08-05T14:08:59+00:00
5991;0.56;2023-08-17T18:47:17+00:00
6001;0.86;2023-11-22T01:05:38+00:00
6006;0.54;2023-11-10T09:13:06+00:00
6018;0.32;2023-06-15T21:47:17+00:00
6019;1.05;2023-09-11T02:27:56+00:00
6025;0.55;2023-09-19T02:01:22+00:00
6028;0.52;2023-08-08T13:29:22+00:00
6038;0.37;2023-09-23T23:13:05+00:00
6050;1.06;2023-11-25T19:58:50+00:00
6051;0.52;2023-05-07T13:22:08+00:00
6062;1.78;2023-10-25T23:48:21+00:00
6070;1.72;2023-11-20T01:52:37+00:00
6072;0.41;2023-05-25T12:55:44+00:00
6073;2.32;2023-08-10T19:09:13+00:00
6077;1.12;2023-11-09T23:41:46+00:00
6097;2.13;2023-05-26T02:16:28+00:00
6106;0.32;2023-11-27T22:39:12+00:00
6107;1.17;2023-06-21T23:03:33+00:00
6108;1.49;2023-10-12T07:18:19+00:00
6114;0.69;2023-07-08T15:52:05+00:00
6119;0.43;2023-08-14T15:00:15+00:00
6123;0.59;2023-10-24T01:18:22+00:00
6132;1.58;2023-05-24T09:42:08+00:00
6137;1.49;2023-07-22T07:06:56+00:00
6138;0.51;2023-07-01T12:33:09+00:00
6145;1.54;2023-05-13T14:10:41+00:00
6153;0.59;2023-06-28T12:03:32+00:00
6154;1.06;2023-05-28T23:51:28+00:00
6167;2.01;2023-08-22T00:35:24+00:00
6177;1.45;2023-09-02T20:33:52+00:00
6187;2.11;2023-05-19T14:14:59+00:00
6195;0.71;2023-10-26T11:12:17+00:00
6198;0.71;2023-08-18T10:53:29+00:00
6204;1.42;2023-08-24T04:02:04+00:00
6214;0.45;2023-07-23T14:08:51+00:00
6219;1.76;2023-07-23T00:47:24+00:00
6221;0.99;2023-07-09T10:19:35+00:00
6225;0.79;2023-05-20T14:25:29+00:00
6228;0.51;2023-09-20T07:47:17+00:00
6231;0.43;2023-08-13T04:17:57+00:00
6242;1.53;2023-08-09T10:56:24+00:00
6243;1.65;2023-09-02T22:12:54+00:00
6252;0.81;2023-05-28T05:30:44+00:00
6277;0.94;2023-08-05T14:16:18+00:00
6278;0.38;2023-08-20T05:50:12+00:00
6280;1.66;2023-06-27T22:52:49+00:00
6285;2.04;2023-11-08T08:36:40+00:00
6286;1.36;2023-07-16T13:49:43+00:00
6288;1.94;2023-10-20T02:57:08+00:00
6290;0.83;2023-06-18T06:21:11+00:00
6293;2.33;2023-07-01T09:07:36+00:00
6295;2.28;2023-06-26T07:44:40+00:00
6298;1.88;2023-06-07T19:31:33+00:00
6301;0.98;2023-10-27T14:46:36+00:00
6303;2.24;2023-09-20T18:56:34+00:00
6311;1.06;2023-05-23T13:03:05+00:00
6325;2.02;2023-11-28T19:17:05+00:00
6329;0.99;2023-08-09T13:03:09+00:00
6330;0.58;2023-08-18T10:54:37+00:00
6336;1.08;2023-11-26T22:53:32+00:00
6337;0.71;2023-08-02T20:40:41+00:00
6338;0.64;2023-08-29T11:08:20+00:00
6339;1.08;2023-07-12T07:44:55+00:00
6344;2.24;2023-07-20T20:48:14+00:00
6350;1.43;2023-07-02T09:25:57+00:00
6351;1.96;2023-05-13T23:15:42+00:00
6354;1.18;2023-11-13T05:56:12+00:00
6356;0.34;2023-06-01T23:18:59+00:00
6357;2.02;2023-06-21T18:04:10+00:00
6368;1.47;2023-07-20T10:12:39+00:00
6369;0.48;2023-11-28T12:50:18+00:00
6372;0.85;2023-11-07T14:39:24+00:00
6381;1.09;2023-11-06T00:47:52+00:00
6382;1.26;2023-10-11T21:30:25+00:00
6383;0.58;2023-05-17T04:36:51+00:00
6385;0.48;2023-10-29T00:45:01+00:00
6388;1.31;2023-05-07T12:25:59+00:00
6389;1.42;2023-10-04T23:55:10+00:00
6395;0.9;2023-06-29T14:44:10+00:00
6402;0.56;2023-08-04T18:51:25+00:00
6405;0.63;2023-10-26T09:56:09+00:00
6407;1.78;2023-06-03T19:11:01+00:00
6410;0.55;2023-09-11T11:41:34+00:00
6412;1.11;2023-11-10T01:35:50+00:00
6414;0.91;2023-05-26T15:36:28+00:00
6417;0.37;2023-10-17T10:49:17+00:00
6418;1.31;2023-08-19T14:28:16+00:00
6419;0.72;2023-11-01T10:26:04+00:00
6423;0.96;2023-08-24T20:13:59+00:00
6425;1.28;2023-10-17T06:32:48+00:00
6435;0.34;2023-07-09T13:03:25+00:00
6439;0.98;2023-05-02T23:43:27+00:00
6442;0.72;2023-06-07T14:39:50+00:00
6443;0.33;2023-05-23T22:41:44+00:00
6450;0.54;2023-12-01T13:01:14+00:00
6456;1.72;2023-06-06T18:53:18+00:00
6457;0.69;2023-07-30T18:43:27+00:00
6461;0.55;2023-08-26T18:50:17+00:00
6485;0.98;2023-11-01T12:38:26+00:00
6490;0.91;2023-05-01T01:28:08+00:00
6495;1.0;2023-11-30T21:39:15+00:00
6500;1.46;2023-06-12T15:18:15+00:00
6501;0.31;2023-06-29T02:37:55+00:00
6514;1.11;2023-10-14T21:20:04+00:00
6517;0.69;2023-11-18T19:32:56+00:00
6522;0.97;2023-05-14T14:10:19+00:00
6523;1.52;2023-09-12T04:21:13+00:00
6529;1.77;2023-11-11T23:57:56+00:00
6545;0.82;2023-09-28T03:18:47+00:00
6546;1.53;2023-09-04T19:29:53+00:00
6560;1.12;2023-06-03T06:07:36+00:00
6561;1.02;2023-09-26T14:41:28+00:00
6562;1.44;2023-09-06T23:46:17+00:00
6567;0.95;2023-08-03T11:20:42+00:00
6568;1.56;2023-10-15T23:49:55+00:00
6571;1.17;2023-07-22T15:01:39+00:00
6577;0.5;2023-05-16T20:47:08+00:00
6582;0.55;2023-10-17T18:02:26+00:00
6584;0.65;2023-05-22T16:17:32+00:00
6585;1.03;2023-10-13T15:25:44+00:00
6587;0.66;2023-11-22T05:45:45+00:00
6588;1.64;2023-06-24T04:58:30+00:00
6595;1.22;2023-06-20T03:22:38+00:00
6598;0.37;2023-09-27T13:58:12+00:00
6609;1.07;2023-05-07T16:09:42+00:00
6612;1.02;2023-11-03T23:03:48+00:00
6624;1.92;2023-09-29T13:32:42+00:00
6626;0.84;2023-11-04T21:25:35+00:00
6630;1.96;2023-07-15T22:56:17+00:00
6637;1.37;2023-05-27T05:08:02+00:00
6638;1.2;2023-09-14T20:57:56+00:00
6639;0.9;2023-09-10T13:53:41+00:00
6640;0.71;2023-10-11T04:44:42+00:00
6641;1.01;2023-06-28T23:42:08+00:00
6643;0.63;2023-11-14T12:51:49+00:00
6644;1.13;2023-09-06T00:19:19+00:00
6653;2.2;2023-07-22T11:44:21+00:00
6660;1.17;2023-05-29T12:18:37+00:00
6672;1.33;2023-05-10T18:16:29+00:00
6674;1.13;2023-11-03T13:56:42+00:00
6691;1.53;2023-07-24T14:33:48+00:00
6700;0.61;2023-05-03T21:47:01+00:00
6702;0.37;2023-10-09T18:32:59+00:00
6704;1.64;2023-10-05T21:49:18+00:00
6706;1.91;2023-08-10T12:10:36+00:00
6707;0.32;2023-05-20T11:08:37+00:00
6710;1.07;2023-11-22T22:51:56+00:00
6712;1.51;2023-10-10T15:11:59+00:00
6714;0.35;2023-09-17T22:38:38+00:00
6720;0.9;2023-11-24T20:33:02+00:00
6727;1.66;2023-09-13T02:13:15+00:00
6732;0.88;2023-05-29T08:18:02+00:00
6737;1.78;2023-06-29T02:59:41+00:00
6747;0.3;2023-10-08T11:12:45+00:00
6749;0.78;2023-10-08T02:39:26+00:00
6757;1.12;2023-05-24T06:08:28+00:00
6762;0.79;2023-10-14T04:01:17+00:00
6763;1.6;2023-10-09T12:19:14+00:00
6765;0.46;2023-06-07T02:19:59+00:00
6767;0.67;2023-09-05T18:37:07+00:00
6779;1.54;2023-05-17T01:52:52+00:00
6780;2.23;2023-06-16T03:02:22+00:00
6792;0.42;2023-05-10T19:41:18+00:00
6802;1.45;2023-07-20T09:25:12+00:00
6812;0.54;2023-05-16T04:06:29+00:00
6818;2.08;2023-07-26T06:34:53+00:00
6824;1.08;2023-10-18T08:01:36+00:00
6829;1.62;2023-09-19T22:02:32+00:00
6832;0.92;2023-07-02T00:23:01+00:00
6835;0.93;2023-06-15T23:40:50+00:00
6839;1.92;2023-05-10T07:03:34+00:00
6852;0.91;2023-10-04T13:03:27+00:00
6853;0.31;2023-07-26T06:37:47+00:00
6858;2.32;2023-11-04T23:17:57+00:00
6860;1.65;2023-06-24T13:50:49+00:00
6872;1.14;2023-09-28T10:01:02+00:00
6886;1.5;2023-06-29T14:19:16+00:00
6887;1.24;2023-09-03T18:03:22+00:00
6890;1.06;2023-05-20T06:53:43+00:00
6893;0.8;2023-09-02T16:01:53+00:00
6895;2.1;2023-08-12T10:18:23+00:00
6910;0.54;2023-11-04T05:38:41+00:00
6915;0.46;2023-08-06T09:05:36+00:00
6916;0.58;2023-08-27T22:08:32+00:00
6926;0.35;2023-09-08T00:14:09+00:00
6938;1.94;2023-09-27T01:53:13+00:00
6943;1.29;2023-05-25T23:59:46+00:00
6945;0.93;2023-09-01T18:33:46+00:00
6951;1.58;2023-10-02T19:22:22+00:00
6953;1.17;2023-09-10T07:54:49+00:00
6954;0.3;2023-09-24T14:51:19+00:00
6956;0.74;2023-08-28T06:17:07+00:00
6958;1.33;2023-10-19T22:28:20+00:00
6963;0.53;2023-07-10T02:10:20+00:00
6966;1.38;2023-05-06T15:11:05+00:00
6972;1.25;2023-11-27T07:03:30+00:00
6978;2.31;2023-08-31T22:58:44+00:00
6983;1.65;2023-08-09T04:45:06+00:00
6988;2.39;2023-07-30T17:13:40+00:00
6994;1.62;2023-06-19T16:19:17+00:00
7009;1.26;2023-06-28T03:04:15+00:00
7011;1.25;2023-08-09T21:35:51+00:00
7017;0.6;2023-09-15T19:05:38+00:00
7019;1.91;2023-06-29T14:09:10+00:00
7020;0.35;2023-07-18T01:59:26+00:00
7029;0.36;2023-10-01T05:19:52+00:00
7034;0.52;2023-11-26T13:57:17+00:00
7037;1.12;2023-08-16T02:22:00+00:00
7050;2.19;2023-08-20T16:35:59+00:00
7052;1.02;2023-09-24T21:47:31+00:00
7053;1.56;2023-09-19T13:27:07+00:00
7054;1.51;2023-08-14T02:03:23+00:00
7060;1.38;2023-05-07T06:31:34+00:00
7063;1.24;2023-10-18T09:00:24+00:00
7065;1.74;2023-05-02T16:48:45+00:00
7066;1.7;2023-08-01T04:13:38+00:00
7070;0.85;2023-05-11T14:41:08+00:00
7077;0.33;2023-06-03T06:31:36+00:00
7079;0.79;2023-09-24T04:27:39+00:00
7081;0.46;2023-07-19T13:49:02+00:00
7083;1.6;2023-09-09T15:53:02+00:00
7091;0.85;2023-08-30T22:13:43+00:00
7100;0.56;2023-06-09T08:26:49+00:00
7103;0.33;2023-10-24T21:09:47+00:00
7104;0.4;2023-10-17T19:05:59+00:00
7111;1.17;2023-06-11T13:52:43+00:00
7114;1.78;2023-08-14T19:02:54+00:00
7117;1.3;2023-07-02T04:17:03+00:00
7123;0.48;2023-10-25T21:53:57+00:00
7125;0.51;2023-10-14T10:02:21+00:00
7137;1.26;2023-08-05T22:38:48+00:00
7141;0.59;2023-05-06T13:00:14+00:00
7143;0.81;2023-07-24T11:58:36+00:00
7144;1.95;2023-07-02T22:32:51+00:00
7150;1.41;2023-10-25T00:49:51+00:00
7154;0.78;2023-10-20T09:18:43+00:00
7161;1.19;2023-06-10T17:30:06+00:00
7162;0.98;2023-10-15T10:21:18+00:00
7166;1.68;2023-10-11T03:50:44+00:00
7177;0.32;2023-09-20T06:51:11+00:00
7183;0.98;2023-08-26T05:32:21+00:00
7184;1.76;2023-06-26T18:52:00+00:00
7193;1.3;2023-09-27T09:18:01+00:00
7196;1.75;2023-06-11T02:14:00+00:00
7205;1.46;2023-11-30T15:45:47+00:00
7206;1.28;2023-09-20T11:58:41+00:00
7211;0.34;2023-08-12T13:00:34+00:00
7215;1.26;2023-06-11T18:02:42+00:00
7223;1.0;2023-05-24T06:31:26+00:00
7232;1.2;2023-11-29T12:06:54+00:00
7238;1.43;2023-07-26T20:13:58+00:00
7240;1.9;2023-05-30T07:40:00+00:00
7244;0.43;2023-06-04T06:46:43+00:00
7255;1.35;2023-12-01T13:03:43+00:00
7260;1.52;2023-09-19T03:25:50+00:00
7261;1.77;2023-11-22T18:07:58+00:00
7262;1.32;2023-07-15T22:56:05+00:00
7264;0.38;2023-05-08T08:43:31+00:00
7267;1.29;2023-05-03T02:54:34+00:00
7268;2.12;2023-10-10T05:14:40+00:00
7270;1.05;2023-05-19T13:40:10+00:00
7276;0.34;2023-08-18T01:21:54+00:00
7277;1.15;2023-05-26T12:08:40+00:00
7282;1.58;2023-08-01T03:37:09+00:00
7290;0.47;2023-10-17T13:54:54+00:00
7293;1.15;2023-06-02T23:05:36+00:00
7299;1.97;2023-08-12T17:47:41+00:00
7303;2.4;2023-07-21T16:46:59+00:00
7311;0.84;2023-05-03T21:56:26+00:00
7317;0.55;2023-10-20T19:43:42+00:00
7328;1.41;2023-08-18T08:45:24+00:00
7336;0.38;2023-05-30T21:21:58+00:00
7338;1.01;2023-11-13T16:41:46+00:00
7340;0.99;2023-05-14T16:26:52+00:00
7343;1.18;2023-07-26T21:18:48+00:00
7344;1.75;2023-08-06T12:52:04+00:00
7347;1.02;2023-08-27T14:59:27+00:00
7366;0.81;2023-09-28T11:22:28+00:00
7369;0.8;2023-09-24T10:54:31+00:00
7370;1.11;2023-09-09T14:46:03+00:00
7371;0.41;2023-10-24T13:39:12+00:00
7379;1.46;2023-05-06T23:34:09+00:00
7383;1.32;2023-06-05T15:52:31+00:00
7389;1.64;2023-10-16T03:02:28+00:00
7405;0.52;2023-05-04T01:23:15+00:00
7409;2.11;2023-09-26T23:47:18+00:00
7411;0.48;2023-09-29T21:57:20+00:00
7418;1.5;2023-07-23T16:13:53+00:00
7421;1.17;2023-10-29T12:03:17+00:00
7425;0.36;2023-10-09T12:58:20+00:00
7428;1.75;2023-08-18T20:46:26+00:00
7431;1.08;2023-09-19T12:40:47+00:00
7451;1.1;2023-06-28T05:39:11+00:00
7457;1.48;2023-07-04T18:18:38+00:00
7475;1.67;2023-08-20T09:05:34+00:00
7476;0.59;2023-11-21T04:33:58+00:00
7479;1.63;2023-09-06T19:44:41+00:00
7486;1.21;2023-09-26T02:34:39+00:00
7487;0.45;2023-09-03T21:17:57+00:00
7491;1.22;2023-07-24T23:35:17+00:00
7492;1.77;2023-05-23T13:48:35+00:00
7494;0.57;2023-10-08T10:20:30+00:00
7496;1.55;2023-09-04T06:37:56+00:00
7498;1.18;2023-06-28T08:37:42+00:00
7503;1.14;2023-09-10T05:33:45+00:00
7508;1.6;2023-05-07T06:06:19+00:00
7513;0.71;2023-10-18T03:13:28+00:00
7515;2.25;2023-05-16T11:46:52+00:00
7519;0.92;2023-08-22T02:23:41+00:00
7520;0.87;2023-08-05T09:32:00+00:00
7523;1.42;2023-10-10T10:21:28+00:00
7524;0.99;2023-05-28T12:57:09+00:00
7526;1.77;2023-08-08T09:59:12+00:00
7527;1.52;2023-06-23T07:10:03+00:00
7532;1.36;2023-06-01T12:46:05+00:00
7535;1.7;2023-06-26T05:51:52+00:00
7563;0.52;2023-09-13T00:34:38+00:00
7564;1.68;2023-10-12T07:09:33+00:00
7566;0.59;2023-05-03T03:34:45+00:00
7568;1.54;2023-06-07T21:04:16+00:00
7571;0.57;2023-05-20T12:47:00+00:00
7573;1.02;2023-10-15T03:51:21+00:00
7588;0.89;2023-05-06T16:18:32+00:00
7593;0.59;2023-10-30T23:50:29+00:00
7595;0.76;2023-07-16T06:00:36+00:00
7597;1.28;2023-05-07T18:21:21+00:00
7602;1.21;2023-06-08T01:22:34+00:00
7603;0.74;2023-10-20T12:17:44+00:00
7604;0.46;2023-05-20T20:15:12+00:00
7606;1.27;2023-06-14T22:17:21+00:00
7610;0.36;2023-11-30T12:14:56+00:00
7632;1.62;2023-09-17T01:28:11+00:00
7636;0.92;2023-05-05T04:37:59+00:00
7646;1.03;2023-11-10T20:25:03+00:00
7647;0.45;2023-06-11T11:22:32+00:00
7649;0.83;2023-08-11T05:36:57+00:00
7651;0.48;2023-09-01T12:32:08+00:00
7658;0.67;2023-11-16T10:31:45+00:00
7665;0.47;2023-11-18T15:21:07+00:00
7678;1.29;2023-06-11T08:11:03+00:00
7679;0.43;2023-08-12T04:29:44+00:00
7685;1.71;2023-10-18T02:17:11+00:00
7688;0.82;2023-10-24T19:05:23+00:00
7689;1.67;2023-05-27T18:31:01+00:00
7706;0.39;2023-10-09T04:03:07+00:00
7708;0.33;2023-07-23T07:51:11+00:00
7710;1.46;2023-10-11T14:51:45+00:00
7712;1.43;2023-10-13T03:46:41+00:00
7719;1.11;2023-11-26T16:09:56+00:00
7720;1.2;2023-11-06T22:45:57+00:00
7723;0.56;2023-10-13T16:18:49+00:00
7724;0.4;2023-11-07T01:58:02+00:00
7734;0.57;2023-08-02T08:04:19+00:00
7736;1.01;2023-08-11T10:20:13+00:00
7739;1.16;2023-08-28T16:01:32+00:00
7742;0.33;2023-10-14T14:38:01+00:00
7751;0.81;2023-07-24T14:56:49+00:00
7757;1.11;2023-09-15T18:09:58+00:00
7763;1.23;2023-11-03T11:46:34+00:00
7765;0.62;2023-11-10T09:39:48+00:00
7774;1.78;2023-09-12T23:01:20+00:00
7777;0.65;2023-08-18T15:25:30+00:00
7783;1.21;2023-10-01T07:48:09+00:00
7792;1.39;2023-06-09T05:41:57+00:00
7799;0.57;2023-08-31T22:34:21+00:00
7801;0.56;2023-11-20T09:20:09+00:00
7803;0.51;2023-11-29T17:28:33+00:00
7805;0.36;2023-09-19T20:33:16+00:00
7807;2.16;2023-10-15T18:05:21+00:00
7809;1.61;2023-06-16T23:37:40+00:00
7816;1.69;2023-10-20T15:04:21+00:00
7819;0.56;2023-07-15T14:58:29+00:00
7822;1.41;2023-05-22T14:28:57+00:00
7827;0.85;2023-08-29T03:10:44+00:00
7828;0.78;2023-08-28T18:42:59+00:00
7842;1.71;2023-11-12T16:47:06+00:00
7849;1.93;2023-08-04T01:55:25+00:00
7853;1.23;2023-07-23T19:22:58+00:00
7863;1.99;2023-09-18T08:51:49+00:00
7887;1.96;2023-10-17T16:18:46+00:00
7888;0.86;2023-08-04T15:00:30+00:00
7890;1.32;2023-06-16T04:37:37+00:00
7892;1.63;2023-05-15T21:24:27+00:00
7894;1.08;2023-08-14T21:30:12+00:00
7899;1.63;2023-08-26T02:37:21+00:00
7901;2.31;2023-07-14T12:03:42+00:00
7913;0.69;2023-07-30T10:18:01+00:00
7915;1.48;2023-10-12T06:06:20+00:00
7917;1.08;2023-11-18T03:00:41+00:00
7921;1.71;2023-11-15T00:15:57+00:00
7926;1.6;2023-05-10T06:46:29+00:00
7928;0.57;2023-10-04T15:09:59+00:00
7932;1.07;2023-08-25T05:44:08+00:00
7934;0.37;2023-10-16T01:28:19+00:00
7944;1.46;2023-08-23T15:19:59+00:00
7951;1.56;2023-08-04T22:55:37+00:00
7956;1.71;2023-11-20T12:43:19+00:00
7967;0.85;2023-10-15T09:01:47+00:00
7974;1.76;2023-05-29T05:19:41+00:00
7982;1.52;2023-06-01T03:47:07+00:00
7999;0.93;2023-09-01T18:33:28+00:00
8000;1.06;2023-10-08T01:19:27+00:00
8006;0.46;2023-05-05T05:51:57+00:00
8013;0.95;2023-05-21T14:33:02+00:00
8021;1.41;2023-09-26T18:17:28+00:00
8037;0.69;2023-11-02T05:54:48+00:00
8038;1.17;2023-12-01T21:03:42+00:00
8039;0.36;2023-11-05T18:12:53+00:00
8048;0.38;2023-11-12T23:40:09+00:00
8052;0.7;2023-09-21T19:32:00+00:00
8059;1.25;2023-08-17T18:25:46+00:00
8069;2.31;2023-07-19T17:44:30+00:00
8097;0.95;2023-07-24T00:58:15+00:00
8098;0.46;2023-07-19T04:12:29+00:00
8105;0.58;2023-07-28T05:15:39+00:00
8106;1.4;2023-10-27T06:54:41+00:00
8113;0.33;2023-05-22T23:04:11+00:00
8118;0.63;2023-11-14T18:10:25+00:00
8120;1.5;2023-10-27T21:22:39+00:00
8122;0.59;2023-09-17T16:02:10+00:00
8126;1.51;2023-10-11T18:41:28+00:00
8132;1.0;2023-08-17T07:54:53+00:00
8137;1.46;2023-05-13T10:20:20+00:00
8138;0.68;2023-07-16T19:34:17+00:00
8142;0.31;2023-10-07T19:02:16+00:00
8148;1.97;2023-11-22T22:49:34+00:00
8149;1.32;2023-05-24T03:51:51+00:00
8150;1.16;2023-11-17T11:00:42+00:00
8152;0.81;2023-05-30T09:32:35+00:00
8156;2.24;2023-10-08T13:19:02+00:00
8161;0.51;2023-06-03T19:48:02+00:00
8163;0.51;2023-06-05T22:21:19+00:00
8175;1.44;2023-06-21T05:05:48+00:00
8180;1.6;2023-09-30T19:12:47+00:00
8183;0.51;2023-08-27T00:56:57+00:00
8184;1.14;2023-07-09T14:12:36+00:00
8186;0.51;2023-10-25T06:17:29+00:00
8189;1.54;2023-08-11T03:17:59+00:00
8191;1.41;2023-12-01T22:11:56+00:00
8199;1.48;2023-08-14T04:45:31+00:00
8200;1.6;2023-10-07T04:19:54+00:00
8202;0.45;2023-08-12T18:09:24+00:00
8214;1.23;2023-08-14T08:47:13+00:00
8216;0.42;2023-10-23T22:37:38+00:00
8218;1.8;2023-10-31T07:33:57+00:00
8221;2.32;2023-09-20T15:47:40+00:00
8230;0.45;2023-11-29T02:22:13+00:00
8233;0.58;2023-08-13T05:28:12+00:00
8238;1.84;2023-05-31T02:14:13+00:00
8245;0.5;2023-07-05T21:53:21+00:00
8251;1.4;2023-07-09T19:41:56+00:00
8270;0.36;2023-09-06T02:39:30+00:00
8277;0.72;2023-06-17T06:02:54+00:00
8280;0.38;2023-05-09T10:57:41+00:00
8281;0.58;2023-10-29T01:06:26+00:00
8291;1.92;2023-07-04T14:01:14+00:00
8301;1.56;2023-06-26T05:37:37+00:00
8305;0.74;2023-06-19T15:45:01+00:00
8306;0.56;2023-11-09T08:28:33+00:00
8308;1.77;2023-11-29T08:27:42+00:00
8313;1.73;2023-07-23T03:51:00+00:00
8319;2.37;2023-10-24T16:43:20+00:00
8320;1.06;2023-06-24T14:51:39+00:00
8326;0.92;2023-05-09T03:12:09+00:00
8332;1.54;2023-11-13T09:48:38+00:00
8336;0.32;2023-08-05T00:37:15+00:00
8349;0.92;2023-10-24T07:30:59+00:00
8357;2.39;2023-10-30T05:39:41+00:00
8361;1.32;2023-06-01T23:58:18+00:00
8362;0.4;2023-05-26T05:32:05+00:00
8363;2.01;2023-07-17T07:58:39+00:00
8364;1.86;2023-08-19T10:52:03+00:00
8372;1.37;2023-05-29T10:44:18+00:00
8379;2.19;2023-05-31T07:06:08+00:00
8397;0.41;2023-10-28T05:35:33+00:00
8400;1.2;2023-06-16T23:37:46+00:00
8408;0.46;2023-09-03T12:41:08+00:00
8410;0.6;2023-10-16T21:37:29+00:00
8411;0.53;2023-08-22T23:08:54+00:00
8413;2.0;2023-08-18T14:38:22+00:00
8414;1.11;2023-05-29T08:06:54+00:00
8417;1.18;2023-07-16T18:09:31+00:00
8421;1.29;2023-05-21T10:11:37+00:00
8433;0.36;2023-09-28T03:13:35+00:00
8435;0.89;2023-05-26T01:33:03+00:00
8440;1.18;2023-05-14T23:17:50+00:00
8449;0.81;2023-06-11T06:02:56+00:00
8451;1.55;2023-05-16T14:25:48+00:00
8461;0.58;2023-11-21T11:33:25+00:00
8484;2.15;2023-08-12T17:29:31+00:00
8488;1.96;2023-12-01T04:15:09+00:00
8489;1.78;2023-09-20T01:14:50+00:00
8495;0.36;2023-09-26T23:41:50+00:00
8496;1.36;2023-11-21T18:31:00+00:00
8498;0.47;2023-08-26T09:20:01+00:00
8501;1.3;2023-10-17T23:21:07+00:00
8512;0.45;2023-10-05T12:10:04+00:00
8513;1.49;2023-05-10T21:49:08+00:00
8518;0.76;2023-10-25T18:57:40+00:00
8520;0.84;2023-06-11T09:43:59+00:00
8526;0.66;2023-07-08T07:17:51+00:00
8532;0.39;2023-06-23T08:26:10+00:00
8534;1.04;2023-06-25T18:38:33+00:00
8548;0.9;2023-06-15T21:30:22+00:00
8554;0.54;2023-05-15T04:30:37+00:00
8557;0.65;2023-05-14T01:59:22+00:00
8561;1.84;2023-07-29T01:17:26+00:00
8562;1.47;2023-09-05T14:27:39+00:00
8566;2.04;2023-08-15T10:12:01+00:00
8568;0.47;2023-07-24T09:31:08+00:00
8570;0.89;2023-05-02T05:14:20+00:00
8571;1.03;2023-11-05T05:15:09+00:00
8572;0.41;2023-09-11T21:57:52+00:00
8573;0.86;2023-07-20T11:40:47+00:00
8580;0.52;2023-11-22T19:09:22+00:00
8586;0.55;2023-08-06T15:17:32+00:00
8593;2.0;2023-09-27T14:19:37+00:00
8611;0.4;2023-05-17T04:06:06+00:00
8612;1.86;2023-10-03T01:29:09+00:00
8613;1.63;2023-10-10T11:09:33+00:00
8617;1.05;2023-11-22T22:04:05+00:00
8639;1.02;2023-05-26T03:50:35+00:00
8642;0.98;2023-08-19T13:40:49+00:00
8646;2.16;2023-11-20T01:26:58+00:00
