beef_part_price_id;discount;valid_until
20534;0.79;2023-11-06T03:05:27+00:00
20537;0.82;2023-05-09T12:13:33+00:00
20538;4.84;2023-05-08T15:56:10+00:00
20541;3.11;2023-05-21T06:11:05+00:00
20546;0.75;2023-07-13T03:27:20+00:00
20547;1.08;2023-11-04T22:57:16+00:00
20550;2.3;2023-08-29T07:50:12+00:00
20552;3.22;2023-11-01T06:08:48+00:00
20554;2.8;2023-11-12T19:24:24+00:00
20557;5.47;2023-11-12T22:54:31+00:00
20560;1.53;2023-05-13T09:43:02+00:00
20561;4.16;2023-11-16T09:20:47+00:00
20566;5.03;2023-11-20T21:32:15+00:00
20583;3.12;2023-10-12T18:51:13+00:00
20591;2.92;2023-08-05T15:47:42+00:00
20598;1.28;2023-07-16T16:15:56+00:00
20605;1.47;2023-12-01T00:18:44+00:00
20616;5.98;2023-06-30T14:18:57+00:00
20619;4.7;2023-06-22T17:40:59+00:00
20632;4.92;2023-09-09T22:52:26+00:00
20633;3.14;2023-07-05T11:27:43+00:00
20634;6.55;2023-08-26T15:28:37+00:00
20637;3.42;2023-06-14T14:00:22+00:00
20643;2.2;2023-09-21T12:26:22+00:00
20648;3.02;2023-09-22T02:39:55+00:00
20651;1.43;2023-11-23T00:39:05+00:00
20654;1.69;2023-11-20T14:30:21+00:00
20669;0.95;2023-08-09T05:42:15+00:00
20674;3.68;2023-09-14T06:09:34+00:00
20676;2.85;2023-05-18T13:18:24+00:00
20677;6.4;2023-11-27T12:06:15+00:00
20680;2.23;2023-10-19T11:48:52+00:00
20697;1.71;2023-05-21T09:50:32+00:00
20706;1.97;2023-05-14T09:28:39+00:00
20714;3.43;2023-06-28T08:33:48+00:00
20715;3.42;2023-10-19T21:11:48+00:00
20718;2.16;2023-11-19T23:32:52+00:00
20734;1.46;2023-11-23T15:06:26+00:00
20749;0.74;2023-07-17T09:26:32+00:00
20752;1.3;2023-11-16T18:57:30+00:00
20753;2.68;2023-05-25T05:38:32+00:00
20754;6.36;2023-07-24T09:50:47+00:00
20757;5.52;2023-05-26T18:25:29+00:00
20758;5.47;2023-11-09T09:14:41+00:00
20759;1.49;2023-07-04T06:37:10+00:00
20760;2.97;2023-07-05T12:20:33+00:00
20772;0.93;2023-07-15T16:18:12+00:00
20774;4.21;2023-10-09T15:05:17+00:00
20776;1.8;2023-05-26T03:31:13+00:00
20787;1.04;2023-06-10T04:12:27+00:00
20795;2.7;2023-10-28T11:20:35+00:00
20796;1.79;2023-06-12T03:25:59+00:00
20805;1.44;2023-05-25T13:05:13+00:00
20812;3.47;2023-08-11T12:06:07+00:00
20824;2.98;2023-09-22T04:29:46+00:00
20830;1.05;2023-09-23T21:26:59+00:00
20847;0.7;2023-06-25T19:10:40+00:00
20856;2.61;2023-05-10T14:12:10+00:00
20864;2.49;2023-08-21T23:50:00+00:00
20865;2.43;2023-11-07T21:25:10+00:00
20866;4.24;2023-06-29T23:47:02+00:00
20875;3.04;2023-07-25T15:01:05+00:00
20883;0.81;2023-07-25T11:29:56+00:00
20885;4.77;2023-11-17T12:39:54+00:00
20887;2.32;2023-05-15T15:44:06+00:00
20892;1.29;2023-11-07T00:34:03+00:00
20894;1.23;2023-09-16T23:05:22+00:00
20895;2.51;2023-05-27T16:34:10+00:00
20901;1.7;2023-08-15T19:22:59+00:00
20907;6.37;2023-09-30T13:49:53+00:00
20908;2.32;2023-06-24T11:10:08+00:00
20910;2.95;2023-05-02T15:24:54+00:00
20911;2.26;2023-11-24T21:48:10+00:00
20916;1.9;2023-09-19T14:18:47+00:00
20918;5.77;2023-11-23T18:04:22+00:00
20919;0.91;2023-06-05T05:37:39+00:00
20925;1.53;2023-10-13T10:50:01+00:00
20926;1.48;2023-07-16T04:10:15+00:00
20939;2.84;2023-11-18T04:06:00+00:00
20940;1.19;2023-10-14T07:58:00+00:00
20948;2.23;2023-09-06T17:50:59+00:00
20949;1.03;2023-06-17T16:06:06+00:00
20950;6.64;2023-10-04T19:34:19+00:00
20951;1.53;2023-07-29T08:17:58+00:00
20962;1.64;2023-08-27T06:51:07+00:00
20963;1.65;2023-09-01T13:56:43+00:00
20966;1.09;2023-11-08T17:41:35+00:00
20969;2.81;2023-05-25T10:58:31+00:00
20978;3.73;2023-07-16T16:52:50+00:00
20980;0.74;2023-11-26T07:07:33+00:00
20984;3.37;2023-07-11T19:02:31+00:00
20989;1.52;2023-06-10T02:00:19+00:00
20996;3.79;2023-09-27T08:41:03+00:00
21005;2.83;2023-05-06T02:19:45+00:00
21017;5.07;2023-05-27T21:27:34+00:00
21018;1.92;2023-10-22T02:59:38+00:00
21024;3.38;2023-09-05T04:20:28+00:00
21026;6.04;2023-06-01T17:55:24+00:00
21037;2.12;2023-05-30T06:19:38+00:00
21048;1.39;2023-07-23T11:35:31+00:00
21049;2.28;2023-09-04T15:48:16+00:00
21059;2.2;2023-07-25T20:25:07+00:00
21060;4.38;2023-10-08T02:50:11+00:00
21069;1.21;2023-05-07T00:54:30+00:00
21070;4.05;2023-11-08T04:19:50+00:00
21074;1.1;2023-06-05T19:02:44+00:00
21077;2.9;2023-10-24T02:49:35+00:00
21083;4.4;2023-11-29T11:06:46+00:00
21087;3.08;2023-07-12T04:15:05+00:00
21092;2.63;2023-06-23T06:14:06+00:00
21093;6.35;2023-05-08T17:21:46+00:00
21097;5.72;2023-11-18T04:24:45+00:00
21098;3.22;2023-08-24T09:47:47+00:00
21107;1.25;2023-08-12T21:25:20+00:00
21113;4.21;2023-10-30T06:14:14+00:00
21116;3.56;2023-07-29T13:45:03+00:00
21121;1.47;2023-08-08T13:30:23+00:00
21127;1.82;2023-07-01T05:46:29+00:00
21130;4.38;2023-05-17T23:39:47+00:00
21140;3.37;2023-10-15T14:59:07+00:00
21141;2.25;2023-10-05T18:35:17+00:00
21142;2.34;2023-09-15T12:40:25+00:00
21143;6.14;2023-09-13T10:10:28+00:00
21144;1.83;2023-06-30T21:55:07+00:00
21146;3.11;2023-10-03T21:50:55+00:00
21147;1.7;2023-07-08T16:57:56+00:00
21151;0.81;2023-10-18T19:21:56+00:00
21156;3.15;2023-09-10T22:45:58+00:00
21157;4.26;2023-05-15T00:06:27+00:00
21161;3.16;2023-07-25T06:21:58+00:00
21162;0.78;2023-08-24T01:09:34+00:00
21163;1.86;2023-08-15T19:40:33+00:00
21166;2.04;2023-08-16T09:23:04+00:00
21175;5.48;2023-06-19T04:59:53+00:00
21178;2.27;2023-10-06T00:07:25+00:00
21185;1.01;2023-06-03T13:31:35+00:00
21189;4.62;2023-07-12T00:23:58+00:00
21192;1.48;2023-11-15T02:08:54+00:00
21203;4.78;2023-11-08T22:41:39+00:00
21204;6.7;2023-09-21T01:01:44+00:00
21208;1.52;2023-10-21T03:10:31+00:00
21210;0.84;2023-09-23T03:05:54+00:00
21212;0.98;2023-09-24T02:10:31+00:00
21219;2.81;2023-10-08T18:29:01+00:00
21224;6.33;2023-07-21T12:39:22+00:00
21234;3.69;2023-05-26T22:04:32+00:00
21240;1.36;2023-05-30T10:10:28+00:00
21246;4.73;2023-10-24T08:11:08+00:00
21252;0.87;2023-08-22T08:00:14+00:00
21255;6.57;2023-10-23T00:08:57+00:00
21256;4.49;2023-05-06T05:16:28+00:00
21258;3.81;2023-09-13T12:07:00+00:00
21261;2.89;2023-10-12T19:20:27+00:00
21268;6.75;2023-09-14T10:37:20+00:00
21276;1.1;2023-05-05T02:03:50+00:00
21277;1.0;2023-10-21T02:44:20+00:00
21280;2.04;2023-05-07T17:27:26+00:00
21282;1.14;2023-10-20T15:15:01+00:00
21291;3.67;2023-10-14T02:26:44+00:00
21292;4.78;2023-10-08T12:01:34+00:00
21301;1.0;2023-05-21T02:57:25+00:00
21314;0.99;2023-05-25T06:48:56+00:00
21324;2.85;2023-05-02T01:26:48+00:00
21325;3.24;2023-08-30T21:58:01+00:00
21333;2.91;2023-07-16T18:56:13+00:00
21335;1.78;2023-07-20T01:03:19+00:00
21338;2.5;2023-05-08T22:47:22+00:00
21342;0.86;2023-11-24T03:40:11+00:00
21350;3.06;2023-06-02T01:58:13+00:00
21351;3.48;2023-05-26T20:08:13+00:00
21364;1.67;2023-08-25T11:35:03+00:00
21366;2.19;2023-07-13T22:41:27+00:00
21367;4.52;2023-06-29T04:31:59+00:00
21369;5.02;2023-11-13T12:22:01+00:00
21373;1.71;2023-10-06T14:15:27+00:00
21377;2.23;2023-06-04T05:54:16+00:00
21383;4.61;2023-07-16T16:35:16+00:00
21386;3.69;2023-08-07T14:09:25+00:00
21392;2.83;2023-10-22T04:22:25+00:00
21393;1.08;2023-08-16T14:40:58+00:00
21394;0.76;2023-07-15T14:14:55+00:00
21398;2.59;2023-08-19T08:35:16+00:00
21399;1.98;2023-07-15T19:19:15+00:00
21402;0.78;2023-08-11T11:11:08+00:00
21407;5.93;2023-08-11T13:12:41+00:00
21409;4.88;2023-06-16T21:13:33+00:00
21417;0.83;2023-05-11T08:45:39+00:00
21419;3.17;2023-11-05T05:37:33+00:00
21423;1.68;2023-12-01T13:25:56+00:00
21424;3.82;2023-06-15T13:35:17+00:00
21434;1.62;2023-11-04T03:38:32+00:00
21436;3.75;2023-10-15T03:59:42+00:00
21447;3.72;2023-08-07T05:42:25+00:00
21448;1.98;2023-08-27T20:30:06+00:00
21451;2.97;2023-07-10T18:54:18+00:00
21452;1.35;2023-08-30T00:41:25+00:00
21458;4.3;2023-10-06T12:17:32+00:00
21460;1.72;2023-07-20T07:24:19+00:00
21465;4.58;2023-06-21T04:08:00+00:00
21467;6.22;2023-09-04T09:40:09+00:00
21470;4.53;2023-10-07T04:51:00+00:00
21473;2.86;2023-11-20T08:13:04+00:00
21520;3.08;2023-07-10T04:56:33+00:00
21523;3.42;2023-06-26T08:41:53+00:00
21525;3.33;2023-09-19T16:35:28+00:00
21528;2.47;2023-07-02T21:21:45+00:00
21532;2.7;2023-11-19T05:44:19+00:00
21542;4.92;2023-11-04T21:43:28+00:00
21544;3.24;2023-08-02T14:44:28+00:00
21546;3.38;2023-11-28T13:29:05+00:00
21549;2.69;2023-08-28T07:33:52+00:00
21554;2.41;2023-08-14T12:41:20+00:00
21560;1.31;2023-05-19T05:23:07+00:00
21562;1.62;2023-09-20T08:21:37+00:00
21563;2.13;2023-08-27T15:21:46+00:00
21568;6.5;2023-11-07T16:42:03+00:00
21569;2.41;2023-10-14T13:06:39+00:00
21575;1.64;2023-11-24T11:58:31+00:00
21580;6.22;2023-09-07T04:03:02+00:00
21582;4.4;2023-08-16T11:20:47+00:00
21600;6.35;2023-09-07T07:44:56+00:00
21607;2.44;2023-06-29T20:51:37+00:00
21609;5.36;2023-09-14T03:37:07+00:00
21613;3.09;2023-09-13T22:49:02+00:00
21617;5.29;2023-08-02T08:59:47+00:00
21624;4.53;2023-08-04T07:42:36+00:00
21625;2.84;2023-08-06T07:15:03+00:00
21626;3.82;2023-09-21T19:13:12+00:00
21628;0.77;2023-09-18T10:01:05+00:00
21629;2.24;2023-11-05T17:37:01+00:00
21637;2.41;2023-11-15T19:20:57+00:00
21647;1.13;2023-09-22T19:42:25+00:00
21648;3.94;2023-07-26T11:25:57+00:00
21654;2.19;2023-07-18T12:15:22+00:00
21660;2.07;2023-07-27T17:41:17+00:00
21670;4.48;2023-11-20T16:57:01+00:00
21672;3.9;2023-06-08T09:05:39+00:00
21676;4.95;2023-06-30T15:37:48+00:00
21686;6.43;2023-05-22T06:34:08+00:00
21699;1.67;2023-08-21T10:01:20+00:00
21704;3.07;2023-08-26T22:15:18+00:00
21722;1.02;2023-08-30T00:17:36+00:00
21737;0.82;2023-08-14T02:16:15+00:00
21738;3.95;2023-06-11T08:19:11+00:00
21744;5.72;2023-05-21T03:26:14+00:00
21749;0.93;2023-05-02T11:10:24+00:00
21753;0.89;2023-06-12T12:37:37+00:00
21758;2.65;2023-11-09T17:29:23+00:00
21761;3.16;2023-08-30T23:44:24+00:00
21764;1.38;2023-11-04T22:19:07+00:00
21766;4.6;2023-08-03T16:35:24+00:00
21768;1.46;2023-10-01T00:48:29+00:00
21771;1.65;2023-06-08T18:55:45+00:00
21778;2.06;2023-07-21T19:05:59+00:00
21781;0.82;2023-11-02T23:06:11+00:00
21782;0.81;2023-08-08T04:18:41+00:00
21788;1.95;2023-06-30T01:09:26+00:00
21789;4.15;2023-06-22T02:04:20+00:00
21791;3.24;2023-10-08T11:14:55+00:00
21797;5.36;2023-08-22T09:08:33+00:00
21799;1.52;2023-08-12T00:37:31+00:00
21807;2.5;2023-06-08T01:39:23+00:00
21808;0.98;2023-09-23T01:23:06+00:00
21809;3.36;2023-07-23T08:30:50+00:00
21810;2.13;2023-09-05T12:12:50+00:00
21813;1.61;2023-06-02T15:48:24+00:00
21814;1.55;2023-07-13T15:57:55+00:00
21815;4.28;2023-05-02T11:43:52+00:00
21821;1.2;2023-09-30T23:57:20+00:00
21824;1.72;2023-05-07T12:47:44+00:00
21832;2.09;2023-10-11T12:35:44+00:00
21839;1.65;2023-11-23T13:24:37+00:00
21841;2.98;2023-10-04T07:25:20+00:00
21848;5.92;2023-05-05T23:38:40+00:00
21862;4.3;2023-11-18T01:01:25+00:00
21864;1.64;2023-09-16T21:42:42+00:00
21879;3.35;2023-06-27T09:46:26+00:00
21881;1.38;2023-06-05T14:53:37+00:00
21882;4.91;2023-08-08T12:59:47+00:00
21884;1.73;2023-10-23T07:45:09+00:00
21887;5.6;2023-08-15T01:27:50+00:00
21890;3.26;2023-08-31T06:33:47+00:00
21892;1.54;2023-10-16T22:09:46+00:00
21897;3.16;2023-06-29T03:38:06+00:00
21903;3.26;2023-10-21T01:44:14+00:00
21905;1.03;2023-11-23T06:53:30+00:00
21908;3.28;2023-11-09T00:35:37+00:00
21910;2.38;2023-09-14T10:59:05+00:00
21915;5.44;2023-10-26T14:30:58+00:00
21923;0.86;2023-05-27T16:50:24+00:00
21926;2.06;2023-11-29T04:12:47+00:00
21927;3.26;2023-08-31T00:12:40+00:00
21929;6.04;2023-05-11T21:06:06+00:00
21931;0.99;2023-07-22T21:19:00+00:00
21934;3.62;2023-11-30T11:04:32+00:00
21936;2.25;2023-06-13T17:53:09+00:00
21941;0.83;2023-05-12T18:57:27+00:00
21942;5.94;2023-05-23T16:28:29+00:00
21945;3.16;2023-10-21T09:08:12+00:00
21946;3.56;2023-09-11T18:05:44+00:00
21956;2.7;2023-05-20T08:07:55+00:00
21961;3.72;2023-10-09T11:50:47+00:00
21972;1.48;2023-08-22T11:50:10+00:00
21973;0.84;2023-10-16T05:58:46+00:00
21976;1.6;2023-05-04T12:01:20+00:00
21987;1.51;2023-07-30T01:01:18+00:00
21989;5.05;2023-09-14T07:06:35+00:00
21999;2.78;2023-05-07T07:05:27+00:00
22000;3.61;2023-10-11T05:12:38+00:00
22003;1.37;2023-09-01T18:53:21+00:00
22005;0.91;2023-08-20T11:14:22+00:00
22014;1.67;2023-06-13T16:25:15+00:00
22016;2.89;2023-06-26T12:06:24+00:00
22017;3.02;2023-06-07T01:05:58+00:00
22018;4.94;2023-05-25T14:07:17+00:00
22020;0.91;2023-07-09T06:17:51+00:00
22021;5.34;2023-10-21T17:32:27+00:00
22026;3.96;2023-10-06T11:03:43+00:00
22031;3.12;2023-06-30T03:08:10+00:00
22032;1.03;2023-11-17T19:42:49+00:00
22037;3.15;2023-05-23T00:59:45+00:00
22053;4.88;2023-06-12T22:27:49+00:00
22057;1.14;2023-08-06T15:29:46+00:00
22064;6.08;2023-11-25T08:44:11+00:00
22068;2.93;2023-07-30T10:43:11+00:00
22075;1.56;2023-08-11T19:06:22+00:00
22079;1.13;2023-07-10T15:56:45+00:00
22081;1.63;2023-10-13T16:22:37+00:00
22086;1.0;2023-06-05T22:54:20+00:00
22091;1.61;2023-08-25T09:37:20+00:00
22095;6.35;2023-08-12T07:53:44+00:00
22104;4.08;2023-10-31T13:39:50+00:00
22110;5.9;2023-05-11T08:55:21+00:00
22111;1.59;2023-11-29T21:16:42+00:00
22120;1.51;2023-11-24T19:52:08+00:00
22127;1.87;2023-05-16T22:59:49+00:00
22139;3.05;2023-08-20T10:40:38+00:00
22146;2.64;2023-09-02T17:01:06+00:00
22147;1.19;2023-07-03T22:54:34+00:00
22148;6.16;2023-07-28T19:09:38+00:00
22153;4.9;2023-08-16T14:07:38+00:00
22165;1.2;2023-08-14T21:02:03+00:00
22169;0.77;2023-07-27T22:28:03+00:00
22172;4.96;2023-05-12T10:34:26+00:00
22173;0.8;2023-11-09T10:48:19+00:00
22181;3.52;2023-08-27T01:25:41+00:00
22182;2.81;2023-11-22T08:44:08+00:00
22183;1.28;2023-05-15T01:05:48+00:00
22185;0.86;2023-05-08T16:48:36+00:00
22190;2.74;2023-11-03T08:43:16+00:00
22191;4.88;2023-11-22T05:07:19+00:00
22196;4.71;2023-05-11T20:31:49+00:00
22199;3.84;2023-08-01T21:14:38+00:00
22201;3.26;2023-10-14T17:04:27+00:00
22202;3.29;2023-09-12T22:15:25+00:00
22204;1.21;2023-10-08T22:56:01+00:00
22210;5.22;2023-07-31T23:06:17+00:00
22214;3.03;2023-08-02T15:37:49+00:00
22218;2.16;2023-10-13T22:55:15+00:00
22219;4.07;2023-07-08T12:50:38+00:00
22220;2.41;2023-11-24T00:26:11+00:00
22226;3.23;2023-07-25T15:06:19+00:00
22229;2.86;2023-06-10T17:50:51+00:00
22230;1.5;2023-09-14T17:28:31+00:00
22231;5.31;2023-06-23T08:19:24+00:00
22232;2.47;2023-08-18T00:14:29+00:00
22234;1.65;2023-05-06T14:10:56+00:00
22237;3.02;2023-07-03T23:45:39+00:00
22245;1.49;2023-06-12T20:07:06+00:00
22247;4.29;2023-05-05T06:18:48+00:00
22249;4.95;2023-06-30T19:04:12+00:00
22255;2.65;2023-07-05T15:32:25+00:00
22256;4.97;2023-11-29T04:09:02+00:00
22257;3.94;2023-06-26T13:52:00+00:00
22260;1.44;2023-08-24T22:02:06+00:00
22262;5.38;2023-09-11T09:59:51+00:00
22264;2.78;2023-08-17T01:04:06+00:00
22271;1.52;2023-05-01T16:25:44+00:00
22278;0.71;2023-07-09T20:11:12+00:00
22289;6.01;2023-06-28T08:17:44+00:00
22298;4.92;2023-07-24T17:56:57+00:00
22301;3.12;2023-09-16T13:31:25+00:00
22302;2.62;2023-10-07T06:41:06+00:00
22303;1.51;2023-07-06T11:31:22+00:00
22309;3.14;2023-10-23T21:45:01+00:00
22311;1.43;2023-07-29T14:31:06+00:00
22313;3.11;2023-10-20T13:11:22+00:00
22314;1.65;2023-08-26T17:21:50+00:00
22316;3.58;2023-07-02T15:40:33+00:00
22321;1.0;2023-10-09T17:22:37+00:00
22322;3.86;2023-08-18T02:13:13+00:00
22328;4.67;2023-10-31T04:47:29+00:00
22334;4.79;2023-08-27T11:28:18+00:00
22340;1.24;2023-07-27T01:48:41+00:00
22345;1.35;2023-06-26T20:56:41+00:00
22346;2.66;2023-06-11T06:35:14+00:00
22350;0.8;2023-08-06T09:55:30+00:00
22355;4.06;2023-11-02T00:10:30+00:00
22358;4.0;2023-08-26T22:56:45+00:00
22363;3.62;2023-11-27T19:14:23+00:00
22366;2.02;2023-06-09T02:18:45+00:00
22373;5.77;2023-09-05T21:00:12+00:00
22382;1.3;2023-07-29T12:55:05+00:00
22391;2.35;2023-08-14T10:47:31+00:00
22393;3.44;2023-11-02T22:31:20+00:00
22395;4.11;2023-10-22T13:34:35+00:00
22404;3.98;2023-10-16T16:14:18+00:00
22419;1.03;2023-09-17T01:35:16+00:00
22427;1.28;2023-08-03T05:33:57+00:00
22433;3.27;2023-08-10T00:45:28+00:00
22435;1.53;2023-11-25T11:17:26+00:00
22436;3.5;2023-08-30T02:03:33+00:00
22444;1.28;2023-10-21T09:41:58+00:00
22445;6.7;2023-05-01T01:58:30+00:00
22450;5.94;2023-08-27T17:12:01+00:00
22459;2.65;2023-08-22T22:21:37+00:00
22462;1.39;2023-09-01T05:55:32+00:00
22471;2.58;2023-12-01T00:11:25+00:00
22477;3.09;2023-07-06T00:49:06+00:00
22481;2.65;2023-07-01T03:05:17+00:00
22492;1.47;2023-05-06T20:16:23+00:00
22498;2.05;2023-09-19T20:58:40+00:00
22508;1.36;2023-08-13T05:29:58+00:00
22512;3.14;2023-05-15T14:45:01+00:00
22525;1.45;2023-10-25T18:00:00+00:00
22527;2.23;2023-05-31T23:23:31+00:00
22532;4.97;2023-08-15T17:14:59+00:00
22537;1.14;2023-11-04T01:51:14+00:00
22541;1.44;2023-09-28T07:54:43+00:00
22544;3.56;2023-10-14T08:47:15+00:00
22564;4.98;2023-05-19T09:24:01+00:00
22568;0.71;2023-10-24T23:07:04+00:00
22569;3.27;2023-08-28T12:15:06+00:00
22573;3.46;2023-07-07T06:21:29+00:00
22586;1.82;2023-08-23T07:02:06+00:00
22587;4.47;2023-08-29T18:21:17+00:00
22596;3.41;2023-06-16T05:25:03+00:00
22601;3.52;2023-10-05T13:00:17+00:00
22602;1.43;2023-07-30T18:05:54+00:00
22603;1.66;2023-07-03T12:08:10+00:00
22605;3.18;2023-09-27T09:15:30+00:00
22608;1.97;2023-11-20T07:23:50+00:00
22615;1.35;2023-11-25T02:06:23+00:00
22620;1.36;2023-09-05T20:33:21+00:00
22636;0.83;2023-09-08T20:44:37+00:00
22638;1.33;2023-07-09T22:06:33+00:00
22641;0.74;2023-10-16T13:19:55+00:00
22657;1.31;2023-10-05T06:31:24+00:00
22658;4.18;2023-08-22T14:51:57+00:00
22660;4.04;2023-07-12T16:46:56+00:00
22665;2.3;2023-08-20T15:36:53+00:00
22673;1.12;2023-06-13T00:13:50+00:00
22674;4.83;2023-10-06T13:36:00+00:00
22680;6.5;2023-10-21T08:34:03+00:00
22684;3.12;2023-09-02T09:13:40+00:00
22685;3.19;2023-09-25T10:32:23+00:00
22695;6.25;2023-06-24T02:21:49+00:00
22699;6.18;2023-08-18T14:03:55+00:00
22700;4.96;2023-06-09T03:22:57+00:00
22708;4.0;2023-07-11T12:28:10+00:00
22712;0.87;2023-11-29T19:05:34+00:00
22719;1.89;2023-08-15T00:02:55+00:00
22735;3.33;2023-06-29T20:20:38+00:00
22736;1.59;2023-05-02T06:32:20+00:00
22739;4.07;2023-09-09T23:57:36+00:00
22743;3.5;2023-11-02T17:02:34+00:00
22746;1.64;2023-09-20T02:59:47+00:00
22749;1.01;2023-05-22T22:38:00+00:00
22757;3.11;2023-09-16T00:05:05+00:00
22759;6.16;2023-06-02T11:32:58+00:00
22762;4.45;2023-11-28T01:40:03+00:00
22766;6.41;2023-06-11T21:47:15+00:00
22780;0.84;2023-06-02T06:08:56+00:00
22786;2.46;2023-05-23T09:25:10+00:00
22799;2.45;2023-05-30T02:22:15+00:00
22814;4.55;2023-10-03T08:03:05+00:00
22818;2.78;2023-05-30T10:08:44+00:00
22820;1.16;2023-06-24T07:56:05+00:00
22833;6.04;2023-08-16T21:09:13+00:00
22838;3.41;2023-06-11T12:42:00+00:00
22843;1.24;2023-08-22T10:33:22+00:00
22851;3.39;2023-05-14T10:01:20+00:00
22853;3.25;2023-10-05T13:36:27+00:00
22854;5.1;2023-06-13T19:06:22+00:00
22856;1.44;2023-09-13T04:50:35+00:00
22860;3.63;2023-07-07T18:31:35+00:00
22862;4.77;2023-05-21T22:05:29+00:00
22863;3.97;2023-10-10T12:23:51+00:00
22866;3.1;2023-10-11T22:16:55+00:00
22867;3.69;2023-11-22T16:28:30+00:00
22868;4.33;2023-06-25T09:49:43+00:00
22870;0.8;2023-08-07T22:08:48+00:00
22872;3.24;2023-07-30T10:40:43+00:00
22873;3.88;2023-06-09T08:15:23+00:00
22875;2.56;2023-10-15T11:35:07+00:00
22877;1.23;2023-11-20T13:53:24+00:00
22878;0.71;2023-09-23T04:28:28+00:00
22883;2.75;2023-06-05T20:10:49+00:00
22892;1.41;2023-05-08T20:46:20+00:00
22896;2.99;2023-08-27T08:58:56+00:00
22897;4.78;2023-10-10T02:33:42+00:00
22899;6.18;2023-05-05T15:18:22+00:00
22901;3.15;2023-07-26T16:34:42+00:00
22911;3.46;2023-11-03T09:24:23+00:00
22923;1.91;2023-08-28T07:21:28+00:00
22924;5.76;2023-08-17T22:38:53+00:00
22926;2.62;2023-08-03T01:28:09+00:00
22932;0.83;2023-08-28T00:31:21+00:00
22934;2.19;2023-07-17T18:23:52+00:00
22935;6.8;2023-09-16T08:14:51+00:00
22945;5.0;2023-05-20T04:57:49+00:00
22952;5.57;2023-11-16T06:18:19+00:00
22965;3.44;2023-09-25T05:59:49+00:00
22969;1.7;2023-07-24T06:23:44+00:00
22972;1.08;2023-10-04T19:51:59+00:00
22974;3.78;2023-07-13T09:16:47+00:00
22976;0.78;2023-06-30T03:37:15+00:00
22977;3.53;2023-05-22T19:07:26+00:00
22978;5.6;2023-05-24T01:18:42+00:00
22979;1.48;2023-07-11T21:23:51+00:00
22981;2.9;2023-07-27T05:48:43+00:00
22990;3.27;2023-05-03T20:18:55+00:00
22993;2.24;2023-11-11T11:44:15+00:00
22994;2.27;2023-07-28T23:52:34+00:00
22995;1.27;2023-08-05T07:33:30+00:00
23005;2.31;2023-11-23T11:48:51+00:00
23006;3.06;2023-05-04T19:01:24+00:00
23009;1.46;2023-09-25T01:38:11+00:00
23010;5.44;2023-09-14T07:10:36+00:00
23013;3.13;2023-09-06T06:08:15+00:00
23017;2.15;2023-08-20T05:09:45+00:00
23021;2.0;2023-05-01T05:56:20+00:00
23028;2.26;2023-10-06T09:54:41+00:00
23034;2.56;2023-11-26T15:44:53+00:00
23042;3.56;2023-05-23T04:51:11+00:00
23044;1.18;2023-08-29T00:17:52+00:00
23046;0.95;2023-11-29T11:59:37+00:00
23051;1.51;2023-07-22T13:34:05+00:00
23052;0.96;2023-10-10T15:50:50+00:00
23057;2.85;2023-08-09T16:10:54+00:00
23061;3.52;2023-08-29T09:31:38+00:00
23066;4.14;2023-08-31T01:19:32+00:00
23071;4.41;2023-06-26T00:13:44+00:00
23083;3.17;2023-05-24T15:36:33+00:00
23089;0.76;2023-10-22T05:38:45+00:00
23090;3.52;2023-05-15T10:54:05+00:00
23094;4.34;2023-07-16T21:22:40+00:00
23110;2.63;2023-09-02T11:19:13+00:00
23131;2.43;2023-11-29T10:57:02+00:00
23133;4.72;2023-05-22T15:46:47+00:00
23134;2.71;2023-09-29T16:24:57+00:00
23153;4.67;2023-08-06T23:37:15+00:00
23158;4.46;2023-08-29T22:01:44+00:00
23165;2.04;2023-06-09T12:13:02+00:00
23166;1.6;2023-10-23T12:26:22+00:00
23169;0.84;2023-05-19T18:56:03+00:00
23175;1.23;2023-06-14T01:15:52+00:00
23177;4.28;2023-11-07T10:17:25+00:00
23181;2.3;2023-08-06T22:05:27+00:00
23183;4.82;2023-10-08T18:06:39+00:00
23188;5.13;2023-05-19T20:17:41+00:00
23202;2.1;2023-09-15T01:52:29+00:00
23203;5.57;2023-08-03T05:48:20+00:00
23207;6.68;2023-08-02T16:18:01+00:00
23209;1.45;2023-11-03T16:51:41+00:00
23210;4.2;2023-09-12T15:15:42+00:00
23217;1.43;2023-09-15T12:00:12+00:00
23221;6.54;2023-06-20T22:29:35+00:00
23230;1.64;2023-09-22T04:33:36+00:00
23232;2.1;2023-08-07T00:57:35+00:00
23235;2.27;2023-08-30T21:51:48+00:00
23246;3.72;2023-08-23T07:47:16+00:00
23249;5.03;2023-08-02T02:53:18+00:00
23251;6.08;2023-09-07T03:50:37+00:00
23252;1.48;2023-09-27T03:31:27+00:00
23262;1.91;2023-08-12T06:40:22+00:00
23271;5.55;2023-08-16T02:13:19+00:00
23275;3.14;2023-09-28T00:23:41+00:00
23282;0.79;2023-08-24T17:36:06+00:00
23283;2.87;2023-05-12T06:18:40+00:00
23288;3.16;2023-10-29T13:00:16+00:00
23291;2.52;2023-05-07T16:06:08+00:00
