id;garden_id;beef_id;beef_part_id;price
19212;9895;26;3;15.85
19213;9895;26;16;16.08
19214;9896;21;17;16.06
19215;9896;21;3;9.83
19216;9900;29;3;7.12
19217;9900;29;20;14.78
19218;9900;29;6;7.6
19219;9900;29;26;15.61
19220;9900;29;22;7.74
19221;9902;21;24;7.42
19222;9902;21;1;9.06
19223;9902;21;14;11.53
19224;9902;21;3;16.75
19225;9902;21;16;15.2
19226;9902;21;6;9.77
19227;9903;23;24;12.58
19228;9903;23;5;13.71
19229;9903;23;7;14.0
19230;9903;23;20;13.31
19231;9903;23;25;12.9
19232;9904;15;17;16.51
19233;9904;15;24;11.83
19234;9905;14;20;15.26
19235;9905;14;22;8.01
19236;9905;14;24;11.29
19237;9905;14;2;13.3
19238;9905;14;9;16.53
19239;9907;29;12;10.69
19240;9907;29;23;12.16
19241;9907;29;3;16.83
19242;9907;29;8;9.58
19243;9907;29;13;15.76
19244;9907;29;25;7.41
19245;9908;7;21;9.66
19246;9908;7;8;9.54
19247;9908;7;4;9.15
19248;9908;7;7;8.09
19249;9908;7;15;14.39
19250;9908;7;2;16.26
19251;9910;11;14;14.93
19252;9910;11;26;11.49
19253;9910;11;29;14.14
19254;9910;11;24;16.12
19255;9910;11;18;13.94
19256;9911;9;6;15.34
19257;9911;9;11;13.94
19258;9911;9;29;11.08
19259;9911;9;14;14.94
19260;9912;17;4;10.68
19261;9912;17;16;16.58
19262;9913;27;12;13.32
19263;9913;27;19;10.1
19264;9913;27;24;9.19
19265;9913;27;22;14.85
19266;9913;27;17;10.76
19267;9914;5;22;7.23
19268;9914;5;21;11.23
19269;9914;5;25;10.57
19270;9914;5;10;14.09
19271;9917;4;24;12.43
19272;9917;4;10;13.37
19273;9917;4;2;11.87
19274;9917;4;21;11.66
19275;9919;24;9;16.28
19276;9919;24;10;16.58
19277;9920;15;21;13.07
19278;9920;15;5;8.4
19279;9920;15;1;9.96
19280;9920;15;11;15.51
19281;9920;15;12;15.25
19282;9922;30;24;14.41
19283;9922;30;28;15.34
19284;9922;30;1;9.23
19285;9922;30;26;15.91
19286;9922;30;11;9.19
19287;9922;30;12;13.03
19288;9924;4;14;10.96
19289;9924;4;6;14.63
19290;9924;4;5;10.57
19291;9924;4;10;11.16
19292;9924;4;11;8.62
19293;9924;4;23;15.12
19294;9926;28;16;11.32
19295;9926;28;27;7.01
19296;9926;28;21;13.36
19297;9927;18;15;12.89
19298;9927;18;11;16.6
19299;9927;18;8;13.42
19300;9927;18;18;7.73
19301;9928;4;14;10.58
19302;9928;4;4;10.03
19303;9928;4;28;14.3
19304;9928;4;11;11.14
19305;9930;29;29;13.19
19306;9930;29;27;11.61
19307;9930;29;17;11.55
19308;9930;29;13;10.97
19309;9931;32;18;13.04
19310;9931;32;16;12.5
19311;9931;32;25;7.15
19312;9931;32;9;10.21
19313;9932;9;9;15.11
19314;9932;9;16;9.54
19315;9932;9;5;7.07
19316;9932;9;20;12.89
19317;9934;9;2;7.01
19318;9934;9;4;8.68
19319;9934;9;9;9.04
19320;9935;23;29;13.74
19321;9935;23;22;8.15
19322;9935;23;19;8.12
19323;9936;9;23;7.86
19324;9936;9;5;8.99
19325;9936;9;16;14.42
19326;9936;9;13;12.13
19327;9939;1;16;14.19
19328;9939;1;8;11.01
19329;9939;1;23;12.26
19330;9940;4;4;7.71
19331;9940;4;12;12.56
19332;9940;4;24;14.16
19333;9940;4;3;10.53
19334;9942;21;10;13.28
19335;9942;21;1;14.04
19336;9943;7;18;9.56
19337;9943;7;2;7.73
19338;9943;7;15;7.83
19339;9943;7;12;12.29
19340;9943;7;1;12.27
19341;9943;7;27;15.98
19342;9944;11;10;11.42
19343;9944;11;21;10.69
19344;9944;11;20;14.14
19345;9944;11;2;13.65
19346;9946;21;18;8.91
19347;9946;21;24;9.22
19348;9946;21;14;15.92
19349;9946;21;11;16.26
19350;9946;21;12;16.16
19351;9948;11;5;8.48
19352;9948;11;11;8.45
19353;9948;11;26;13.15
19354;9948;11;13;11.88
19355;9948;11;28;15.83
19356;9949;25;20;14.35
19357;9949;25;28;9.71
19358;9949;25;22;13.25
19359;9949;25;4;16.49
19360;9957;12;6;13.68
19361;9957;12;27;12.62
19362;9958;33;2;15.47
19363;9958;33;7;9.7
19364;9958;33;1;13.3
19365;9958;33;12;13.37
19366;9959;5;3;15.21
19367;9959;5;8;7.98
19368;9959;5;4;7.55
19369;9959;5;15;13.55
19370;9960;28;4;8.69
19371;9960;28;26;8.4
19372;9964;18;22;11.28
19373;9964;18;27;16.69
19374;9964;18;17;14.93
19375;9964;18;21;14.44
19376;9966;5;19;7.97
19377;9966;5;5;12.53
19378;9968;13;3;9.83
19379;9968;13;9;8.33
19380;9968;13;10;7.63
19381;9968;13;8;7.49
19382;9972;23;7;15.88
19383;9972;23;11;11.16
19384;9972;23;14;12.53
19385;9972;23;2;12.15
19386;9972;23;27;9.59
19387;9973;24;26;10.85
19388;9973;24;8;10.7
19389;9973;24;1;10.27
19390;9973;24;20;14.13
19391;9974;2;20;9.33
19392;9974;2;11;15.29
19393;9974;2;7;14.9
19394;9974;2;13;12.73
19395;9974;2;22;15.73
19396;9975;25;25;15.04
19397;9975;25;3;13.27
19398;9975;25;1;15.37
19399;9975;25;6;8.95
19400;9976;27;2;9.76
19401;9976;27;29;13.17
19402;9977;25;14;11.12
19403;9977;25;21;10.95
19404;9977;25;17;14.32
19405;9977;25;11;12.08
19406;9982;4;22;12.86
19407;9982;4;14;8.2
19408;9982;4;18;14.03
19409;9983;5;5;8.43
19410;9983;5;28;14.38
19411;9983;5;29;15.86
19412;9983;5;26;9.26
19413;9984;28;11;14.84
19414;9984;28;17;8.12
19415;9986;29;4;13.83
19416;9986;29;7;14.23
19417;9986;29;11;15.61
19418;9987;30;1;16.06
19419;9987;30;19;7.64
19420;9987;30;28;7.82
19421;9987;30;11;9.4
19422;9987;30;4;7.99
19423;9987;30;21;13.9
19424;9989;29;10;7.63
19425;9989;29;6;12.22
19426;9989;29;12;7.35
19427;9992;18;19;7.38
19428;9992;18;17;13.98
19429;9992;18;8;11.88
19430;9992;18;7;11.9
19431;9992;18;4;9.15
19432;9992;18;9;15.58
19433;9994;12;8;11.12
19434;9994;12;11;10.43
19435;9994;12;21;16.64
19436;9994;12;4;7.93
19437;9994;12;24;10.75
19438;9994;12;10;7.57
19439;9997;5;8;12.27
19440;9997;5;16;14.37
19441;9997;5;19;8.7
19442;10002;1;1;13.43
19443;10002;1;9;8.82
19444;10002;1;11;9.02
19445;10004;33;6;13.92
19446;10004;33;19;13.72
19447;10004;33;26;10.06
19448;10004;33;10;16.56
19449;10004;33;7;14.73
19450;10004;33;25;11.22
19451;10005;3;14;14.42
19452;10005;3;6;13.88
19453;10005;3;17;8.0
19454;10005;3;12;7.23
19455;10009;11;10;12.22
19456;10009;11;17;13.34
19457;10009;11;24;7.31
19458;10009;11;20;11.99
19459;10009;11;21;8.94
19460;10010;9;27;14.44
19461;10010;9;21;16.59
19462;10010;9;2;9.18
19463;10010;9;29;9.39
19464;10013;3;17;13.44
19465;10013;3;4;9.37
19466;10013;3;25;12.64
19467;10013;3;14;8.95
19468;10013;3;7;10.59
19469;10016;32;17;7.85
19470;10016;32;23;9.25
19471;10016;32;6;9.07
19472;10016;32;2;13.97
19473;10016;32;13;14.43
19474;10017;15;16;13.77
19475;10017;15;2;15.11
19476;10017;15;29;7.48
19477;10019;26;4;8.6
19478;10019;26;26;7.31
19479;10019;26;12;15.16
19480;10019;26;7;12.83
19481;10019;26;14;15.42
19482;10021;13;18;15.6
19483;10021;13;8;7.51
19484;10021;13;20;15.58
19485;10021;13;27;16.19
19486;10028;32;29;7.37
19487;10028;32;20;15.41
19488;10028;32;12;15.04
19489;10031;10;12;9.85
19490;10031;10;29;12.63
19491;10031;10;1;8.57
19492;10031;10;6;8.15
19493;10032;29;28;16.52
19494;10032;29;29;16.67
19495;10032;29;5;15.1
19496;10032;29;20;12.39
19497;10032;29;22;8.95
19498;10033;9;11;14.04
19499;10033;9;14;7.48
19500;10033;9;13;8.94
19501;10033;9;5;7.16
19502;10034;14;10;14.68
19503;10034;14;27;10.87
19504;10034;14;4;14.56
19505;10035;6;19;8.13
19506;10035;6;2;14.24
19507;10035;6;5;7.44
19508;10036;20;19;10.05
19509;10036;20;15;9.75
19510;10036;20;2;10.39
19511;10036;20;28;14.34
19512;10038;20;11;11.98
19513;10038;20;20;15.21
19514;10038;20;13;12.83
19515;10042;28;26;14.54
19516;10042;28;9;8.82
19517;10042;28;19;14.39
19518;10042;28;15;9.23
19519;10042;28;6;15.71
19520;10043;27;25;16.51
19521;10043;27;14;11.18
19522;10043;27;24;13.25
19523;10043;27;7;10.9
19524;10043;27;12;11.06
19525;10043;27;3;7.32
19526;10048;27;26;11.7
19527;10048;27;28;10.54
19528;10049;29;21;7.72
19529;10049;29;24;9.7
19530;10049;29;10;8.92
19531;10050;22;13;12.0
19532;10050;22;7;9.37
19533;10050;22;2;8.01
19534;10051;2;29;16.55
19535;10051;2;12;11.94
19536;10051;2;11;10.08
19537;10051;2;20;15.05
19538;10051;2;27;12.65
19539;10052;1;8;13.32
19540;10052;1;3;7.95
19541;10052;1;27;16.01
19542;10053;27;21;14.62
19543;10053;27;23;7.75
19544;10053;27;19;7.97
19545;10058;26;2;12.38
19546;10058;26;13;13.61
19547;10058;26;15;12.18
19548;10060;20;23;10.96
19549;10060;20;14;10.56
19550;10060;20;9;14.39
19551;10060;20;20;9.91
19552;10061;1;3;16.3
19553;10061;1;1;14.12
19554;10061;1;28;12.67
19555;10061;1;24;15.24
19556;10061;1;12;13.46
19557;10062;18;6;14.43
19558;10062;18;16;9.43
19559;10062;18;8;14.2
19560;10062;18;21;12.54
19561;10064;17;23;8.64
19562;10064;17;12;14.26
19563;10064;17;29;15.82
19564;10064;17;4;12.34
19565;10064;17;27;16.17
19566;10065;30;19;9.74
19567;10065;30;11;12.75
19568;10065;30;14;8.33
19569;10065;30;21;13.63
19570;10067;21;1;12.87
19571;10067;21;7;9.31
19572;10067;21;24;16.9
19573;10068;6;29;10.47
19574;10068;6;8;12.84
19575;10068;6;4;14.01
19576;10068;6;20;15.28
19577;10068;6;17;13.62
19578;10070;18;21;15.95
19579;10070;18;23;7.61
19580;10070;18;29;12.13
19581;10070;18;9;9.88
19582;10070;18;18;13.41
19583;10074;28;9;14.33
19584;10074;28;20;8.42
19585;10074;28;29;12.93
19586;10074;28;6;13.0
19587;10074;28;3;9.54
19588;10074;28;19;7.74
19589;10077;27;13;7.59
19590;10077;27;1;15.14
19591;10077;27;8;12.03
19592;10079;7;14;15.8
19593;10079;7;18;14.97
19594;10082;4;22;13.27
19595;10082;4;7;13.06
19596;10085;13;25;10.13
19597;10085;13;5;10.53
19598;10088;32;28;11.73
19599;10088;32;10;14.31
19600;10090;15;27;9.2
19601;10090;15;13;8.88
19602;10093;31;1;10.03
19603;10093;31;17;7.01
19604;10093;31;20;10.21
19605;10093;31;27;7.49
19606;10104;10;13;8.0
19607;10104;10;14;7.2
19608;10104;10;15;10.72
19609;10104;10;12;15.53
19610;10105;26;20;9.64
19611;10105;26;5;12.17
19612;10105;26;29;8.49
19613;10106;17;16;16.59
19614;10106;17;13;11.32
19615;10108;16;7;8.76
19616;10108;16;10;7.25
19617;10108;16;20;11.92
19618;10108;16;28;16.89
19619;10109;4;26;13.73
19620;10109;4;5;12.75
19621;10109;4;29;13.83
19622;10109;4;28;14.91
19623;10109;4;24;16.93
19624;10112;21;3;12.17
19625;10112;21;11;10.46
19626;10112;21;27;13.11
19627;10113;26;26;13.64
19628;10113;26;29;11.11
19629;10113;26;21;7.57
19630;10114;10;18;10.09
19631;10114;10;16;7.82
19632;10114;10;21;16.21
19633;10116;14;21;14.46
19634;10116;14;26;8.94
19635;10116;14;19;12.74
19636;10117;26;12;16.61
19637;10117;26;25;13.13
19638;10117;26;2;14.35
19639;10117;26;21;10.31
19640;10117;26;7;13.94
19641;10118;6;11;11.51
19642;10118;6;24;12.83
19643;10118;6;17;8.19
19644;10118;6;29;15.51
19645;10125;7;11;14.34
19646;10125;7;10;15.85
19647;10125;7;14;8.16
19648;10126;26;5;8.35
19649;10126;26;12;15.06
19650;10126;26;23;15.96
19651;10126;26;2;14.71
19652;10126;26;15;11.27
19653;10126;26;24;16.56
19654;10127;28;7;14.01
19655;10127;28;8;11.17
19656;10127;28;28;8.13
19657;10127;28;20;12.57
19658;10127;28;15;11.8
19659;10129;19;14;16.47
19660;10129;19;10;7.76
19661;10129;19;6;16.32
19662;10129;19;22;10.22
19663;10130;3;13;8.09
19664;10130;3;26;9.46
19665;10130;3;23;16.89
19666;10130;3;29;15.0
19667;10130;3;4;8.64
19668;10130;3;8;12.58
19669;10131;12;21;15.82
19670;10131;12;19;11.09
19671;10131;12;11;12.7
19672;10131;12;15;13.34
19673;10131;12;18;8.74
19674;10135;31;13;7.46
19675;10135;31;14;9.23
19676;10135;31;22;15.92
19677;10135;31;2;9.63
19678;10135;31;1;9.55
19679;10136;22;15;11.24
19680;10136;22;8;15.97
19681;10136;22;4;15.78
19682;10136;22;22;14.05
19683;10137;26;4;9.23
19684;10137;26;18;8.08
19685;10137;26;10;11.56
19686;10137;26;6;13.48
19687;10138;12;16;7.17
19688;10138;12;9;15.32
19689;10138;12;1;13.21
19690;10138;12;17;14.89
19691;10138;12;6;11.34
19692;10138;12;13;9.1
19693;10140;8;1;7.97
19694;10140;8;29;15.51
19695;10140;8;15;16.34
19696;10140;8;27;7.05
19697;10140;8;11;15.18
19698;10140;8;13;12.9
19699;10143;28;17;7.14
19700;10143;28;12;7.67
19701;10143;28;5;13.46
19702;10146;30;2;12.41
19703;10146;30;9;7.36
19704;10146;30;23;12.71
19705;10146;30;20;8.26
19706;10146;30;11;12.19
19707;10146;30;4;16.64
19708;10147;22;29;10.34
19709;10147;22;23;14.07
19710;10147;22;12;13.26
19711;10147;22;16;16.96
19712;10149;16;26;14.82
19713;10149;16;24;8.29
19714;10149;16;8;11.41
19715;10149;16;17;9.8
19716;10149;16;5;11.22
19717;10150;20;10;16.89
19718;10150;20;26;13.53
19719;10150;20;21;16.28
19720;10150;20;9;14.69
19721;10153;16;6;9.81
19722;10153;16;10;9.89
19723;10153;16;8;9.06
19724;10153;16;29;13.55
19725;10154;12;8;11.35
19726;10154;12;27;13.82
19727;10154;12;6;7.52
19728;10154;12;14;7.58
19729;10160;22;1;8.53
19730;10160;22;25;7.39
19731;10169;25;17;14.2
19732;10169;25;29;14.17
19733;10169;25;5;16.45
19734;10169;25;27;14.67
19735;10174;21;18;11.49
19736;10174;21;19;8.14
19737;10174;21;6;15.45
19738;10174;21;1;8.4
19739;10175;16;26;11.61
19740;10175;16;19;7.07
19741;10175;16;12;15.13
19742;10175;16;27;16.08
19743;10175;16;15;9.77
19744;10176;6;4;8.35
19745;10176;6;25;11.58
19746;10176;6;1;12.92
19747;10177;4;2;12.73
19748;10177;4;10;10.49
19749;10177;4;1;9.77
19750;10177;4;15;11.72
19751;10178;20;25;9.07
19752;10178;20;8;9.08
19753;10178;20;18;12.51
19754;10178;20;28;12.17
19755;10182;10;28;13.68
19756;10182;10;2;9.97
19757;10182;10;3;11.12
19758;10182;10;15;9.57
19759;10182;10;20;9.22
19760;10183;29;13;15.45
19761;10183;29;3;13.06
19762;10183;29;5;8.14
19763;10184;24;4;12.55
19764;10184;24;1;10.78
19765;10184;24;20;12.46
19766;10184;24;26;9.02
19767;10184;24;17;8.95
19768;10184;24;21;15.06
19769;10189;1;24;14.13
19770;10189;1;20;16.73
19771;10189;1;5;10.54
19772;10189;1;21;8.93
19773;10190;19;29;8.43
19774;10190;19;14;16.0
19775;10190;19;25;13.19
19776;10190;19;23;15.71
19777;10192;17;6;8.79
19778;10192;17;19;8.42
19779;10192;17;11;13.29
19780;10193;1;20;7.61
19781;10193;1;29;16.8
19782;10193;1;4;13.17
19783;10193;1;15;15.69
19784;10194;24;10;13.75
19785;10194;24;7;13.42
19786;10194;24;12;16.37
19787;10197;3;6;16.78
19788;10197;3;15;7.08
19789;10197;3;25;9.35
19790;10198;2;12;13.49
19791;10198;2;15;15.12
19792;10198;2;16;9.8
19793;10198;2;17;8.8
19794;10198;2;23;15.06
19795;10198;2;6;12.66
19796;10199;25;25;10.64
19797;10199;25;22;10.53
19798;10199;25;18;8.06
19799;10199;25;20;16.88
19800;10199;25;19;14.99
19801;10204;27;7;12.45
19802;10204;27;9;14.33
19803;10204;27;1;10.76
19804;10204;27;13;11.29
19805;10204;27;23;12.33
19806;10204;27;27;16.59
19807;10205;20;8;16.51
19808;10205;20;5;8.39
19809;10205;20;18;15.09
19810;10205;20;7;13.98
19811;10207;25;9;14.21
19812;10207;25;23;10.88
19813;10207;25;12;7.29
19814;10207;25;29;11.74
19815;10207;25;4;12.33
19816;10209;8;27;12.73
19817;10209;8;3;10.02
19818;10209;8;28;11.82
19819;10209;8;23;16.63
19820;10209;8;22;16.13
19821;10209;8;29;16.44
19822;10211;11;19;11.86
19823;10211;11;20;15.56
19824;10211;11;21;12.57
19825;10211;11;27;13.27
19826;10211;11;12;12.58
19827;10214;32;28;7.5
19828;10214;32;19;14.99
19829;10214;32;15;9.18
19830;10215;17;26;14.76
19831;10215;17;22;11.87
19832;10218;17;17;11.56
19833;10218;17;1;8.91
19834;10218;17;4;8.34
19835;10218;17;2;8.8
19836;10218;17;24;12.86
19837;10220;4;18;10.97
19838;10220;4;10;10.17
19839;10220;4;2;10.34
19840;10220;4;15;12.38
19841;10220;4;17;7.43
19842;10221;6;5;11.43
19843;10221;6;21;11.95
19844;10221;6;3;12.77
19845;10221;6;20;16.42
19846;10222;26;18;11.55
19847;10222;26;9;12.01
19848;10222;26;17;13.45
19849;10222;26;25;13.19
19850;10222;26;4;15.73
19851;10223;4;12;11.69
19852;10223;4;24;11.46
19853;10223;4;7;12.57
19854;10226;1;20;8.75
19855;10226;1;14;12.74
19856;10226;1;21;13.38
19857;10226;1;27;15.53
19858;10228;9;24;13.04
19859;10228;9;19;16.05
19860;10228;9;5;9.55
19861;10228;9;3;12.5
19862;10228;9;13;16.72
19863;10229;13;26;7.81
19864;10229;13;14;12.33
19865;10229;13;16;7.03
19866;10233;8;17;12.95
19867;10233;8;4;16.89
19868;10233;8;10;9.91
19869;10234;13;29;9.22
19870;10234;13;25;8.44
19871;10234;13;15;10.47
19872;10234;13;9;11.6
19873;10234;13;1;7.39
19874;10234;13;23;13.54
19875;10235;13;4;10.26
19876;10235;13;24;12.29
19877;10235;13;9;10.07
19878;10235;13;10;10.83
19879;10235;13;23;11.07
19880;10237;9;5;16.57
19881;10237;9;7;12.92
19882;10237;9;27;13.41
19883;10237;9;6;9.29
19884;10237;9;4;13.65
19885;10240;15;27;14.82
19886;10240;15;24;12.33
19887;10240;15;19;15.25
19888;10242;24;3;7.92
19889;10242;24;16;14.18
19890;10242;24;13;15.52
19891;10242;24;20;16.89
19892;10242;24;21;9.65
19893;10245;13;20;13.54
19894;10245;13;23;15.15
19895;10245;13;16;11.95
19896;10245;13;29;14.75
19897;10245;13;7;13.44
19898;10249;13;23;7.24
19899;10249;13;28;9.79
19900;10249;13;19;11.62
19901;10249;13;22;15.25
19902;10250;33;22;14.04
19903;10250;33;9;13.39
19904;10250;33;2;8.82
19905;10250;33;17;14.71
19906;10250;33;12;7.93
19907;10251;14;14;14.11
19908;10251;14;8;8.34
19909;10251;14;9;14.1
19910;10254;7;20;14.2
19911;10254;7;1;12.35
19912;10254;7;14;12.74
19913;10254;7;8;13.42
19914;10255;12;18;15.94
19915;10255;12;2;11.04
19916;10255;12;27;8.04
19917;10255;12;1;16.52
19918;10255;12;29;7.44
19919;10256;8;20;14.93
19920;10256;8;21;10.37
19921;10256;8;11;16.26
19922;10256;8;8;13.08
19923;10259;14;6;13.58
19924;10259;14;18;16.66
19925;10259;14;14;9.54
19926;10261;12;16;13.37
19927;10261;12;14;8.67
19928;10261;12;25;9.2
19929;10261;12;5;11.27
19930;10261;12;7;8.12
19931;10262;33;7;8.07
19932;10262;33;29;8.12
19933;10262;33;2;16.81
19934;10262;33;20;9.72
19935;10262;33;24;16.43
19936;10264;32;25;12.06
19937;10264;32;14;8.28
19938;10265;6;26;13.15
19939;10265;6;9;13.35
19940;10265;6;17;11.44
19941;10265;6;8;8.37
19942;10266;14;25;9.15
19943;10266;14;8;15.47
19944;10266;14;15;15.82
19945;10266;14;12;14.08
19946;10266;14;21;12.24
19947;10267;5;20;8.89
19948;10267;5;5;7.67
19949;10267;5;2;15.2
19950;10268;8;25;15.04
19951;10268;8;28;11.79
19952;10268;8;7;11.84
19953;10268;8;6;11.04
19954;10271;4;29;10.16
19955;10271;4;21;16.27
19956;10273;28;19;14.13
19957;10273;28;6;13.22
19958;10273;28;18;10.1
19959;10278;9;4;15.9
19960;10278;9;9;16.37
19961;10278;9;19;15.01
19962;10278;9;12;14.7
19963;10278;9;1;15.96
19964;10278;9;2;16.48
19965;10282;24;22;9.6
19966;10282;24;3;11.13
19967;10282;24;6;7.66
19968;10283;21;26;16.46
19969;10283;21;19;15.27
19970;10283;21;3;11.61
19971;10283;21;6;7.82
19972;10283;21;24;11.76
19973;10284;20;16;14.37
19974;10284;20;9;8.9
19975;10284;20;17;11.57
19976;10284;20;12;8.92
19977;10287;24;20;8.43
19978;10287;24;24;9.66
19979;10288;31;18;10.85
19980;10288;31;20;9.96
19981;10288;31;7;10.04
19982;10288;31;21;12.73
19983;10289;20;17;12.46
19984;10289;20;7;14.6
19985;10289;20;6;8.51
19986;10289;20;23;16.56
19987;10289;20;19;11.53
19988;10289;20;27;15.05
19989;10294;24;17;8.66
19990;10294;24;14;8.03
19991;10294;24;5;8.65
19992;10294;24;16;12.93
19993;10294;24;2;9.78
19994;10295;8;20;9.82
19995;10295;8;28;13.74
19996;10295;8;21;7.72
19997;10295;8;7;16.95
19998;10295;8;2;7.7
19999;10296;7;12;8.46
20000;10296;7;29;7.95
20001;10296;7;27;12.88
20002;10296;7;25;12.99
20003;10296;7;22;9.29
20004;10296;7;19;12.5
20005;10297;28;20;11.4
20006;10297;28;19;14.92
20007;10297;28;8;15.96
20008;10297;28;11;16.84
20009;10297;28;25;13.99
20010;10297;28;1;11.69
20011;10304;27;15;9.13
20012;10304;27;20;7.66
20013;10304;27;26;9.25
20014;10304;27;7;12.14
20015;10305;33;24;10.43
20016;10305;33;4;15.57
20017;10305;33;12;8.07
20018;10305;33;6;11.68
20019;10305;33;26;15.86
20020;10307;24;20;16.27
20021;10307;24;18;13.43
20022;10307;24;3;14.99
20023;10307;24;8;8.85
20024;10307;24;17;13.13
20025;10312;23;21;15.25
20026;10312;23;24;15.64
20027;10312;23;2;16.1
20028;10312;23;7;16.97
20029;10313;25;8;10.69
20030;10313;25;15;11.81
20031;10313;25;29;9.81
20032;10313;25;6;9.2
20033;10314;27;1;10.23
20034;10314;27;18;10.79
20035;10314;27;11;7.6
20036;10315;13;20;8.18
20037;10315;13;11;16.4
20038;10315;13;23;12.8
20039;10315;13;19;16.01
20040;10315;13;21;7.52
20041;10316;4;24;9.33
20042;10316;4;14;13.21
20043;10316;4;18;15.34
20044;10316;4;1;15.62
20045;10317;22;7;11.51
20046;10317;22;16;14.26
20047;10317;22;28;11.18
20048;10318;23;24;10.68
20049;10318;23;1;16.41
20050;10318;23;3;13.15
20051;10318;23;5;14.6
20052;10319;15;5;16.86
20053;10319;15;22;8.78
20054;10319;15;7;13.13
20055;10319;15;13;14.82
20056;10319;15;10;14.83
20057;10319;15;27;11.75
20058;10320;4;14;9.17
20059;10320;4;13;10.92
20060;10320;4;20;7.22
20061;10320;4;19;11.39
20062;10320;4;11;10.96
20063;10321;27;16;13.73
20064;10321;27;12;16.86
20065;10321;27;14;8.18
20066;10322;10;23;12.81
20067;10322;10;20;11.97
20068;10322;10;17;8.28
20069;10322;10;5;14.62
20070;10324;12;28;15.16
20071;10324;12;21;15.52
20072;10325;25;7;13.08
20073;10325;25;9;12.28
20074;10325;25;4;16.78
20075;10325;25;16;11.46
20076;10325;25;11;16.2
20077;10326;28;20;12.26
20078;10326;28;13;10.94
20079;10326;28;28;10.36
20080;10329;12;1;16.5
20081;10329;12;11;15.63
20082;10329;12;17;15.22
20083;10329;12;19;9.25
20084;10329;12;14;7.21
20085;10329;12;5;16.38
20086;10330;33;21;8.34
20087;10330;33;18;8.4
20088;10330;33;20;11.53
20089;10332;10;17;15.45
20090;10332;10;3;10.86
20091;10332;10;24;15.03
20092;10333;30;19;11.77
20093;10333;30;10;10.82
20094;10333;30;5;16.67
20095;10333;30;20;8.22
20096;10336;23;20;8.36
20097;10336;23;12;12.5
20098;10336;23;11;10.86
20099;10336;23;29;7.88
20100;10336;23;16;15.34
20101;10337;31;27;10.86
20102;10337;31;9;12.7
20103;10337;31;29;11.74
20104;10338;8;14;9.46
20105;10338;8;5;10.09
20106;10338;8;28;7.76
20107;10338;8;24;16.15
20108;10339;15;18;7.58
20109;10339;15;24;7.5
20110;10339;15;7;7.36
20111;10341;33;4;7.42
20112;10341;33;13;13.78
20113;10341;33;6;14.29
20114;10341;33;21;10.1
20115;10341;33;5;8.91
20116;10341;33;15;8.58
20117;10344;26;5;7.49
20118;10344;26;4;8.23
20119;10344;26;26;13.55
20120;10344;26;13;10.11
20121;10344;26;16;16.21
20122;10347;25;7;11.79
20123;10347;25;13;15.44
20124;10347;25;15;12.36
20125;10347;25;6;16.82
20126;10347;25;14;14.56
20127;10349;23;10;9.39
20128;10349;23;15;11.56
20129;10349;23;19;8.08
20130;10353;20;5;11.27
20131;10353;20;15;10.27
20132;10353;20;13;10.56
20133;10355;21;4;8.55
20134;10355;21;29;16.02
20135;10355;21;13;12.85
20136;10356;13;26;13.28
20137;10356;13;18;11.01
20138;10356;13;25;14.67
20139;10356;13;12;13.68
20140;10356;13;11;11.87
20141;10356;13;17;12.74
20142;10358;32;3;12.32
20143;10358;32;2;12.22
20144;10358;32;10;8.63
20145;10358;32;14;13.15
20146;10358;32;27;7.2
20147;10359;25;20;10.41
20148;10359;25;6;13.97
20149;10359;25;10;11.27
20150;10359;25;18;16.24
20151;10360;17;22;15.71
20152;10360;17;26;16.25
20153;10360;17;14;8.03
20154;10360;17;17;8.84
20155;10360;17;29;7.52
20156;10361;32;18;12.55
20157;10361;32;9;10.39
20158;10361;32;7;14.94
20159;10361;32;29;8.84
20160;10361;32;6;15.25
20161;10363;9;21;9.31
20162;10363;9;17;14.53
20163;10364;3;27;15.89
20164;10364;3;3;9.98
20165;10364;3;28;10.85
20166;10364;3;15;10.41
20167;10364;3;17;15.44
20168;10365;4;27;13.83
20169;10365;4;13;9.19
20170;10365;4;24;16.44
20171;10365;4;21;7.11
20172;10365;4;29;14.32
20173;10365;4;12;8.57
20174;10376;16;16;10.25
20175;10376;16;1;15.56
20176;10376;16;20;11.44
20177;10377;28;5;9.04
20178;10377;28;12;8.85
20179;10377;28;7;9.54
20180;10377;28;10;8.06
20181;10377;28;26;10.83
20182;10378;7;2;15.76
20183;10378;7;27;11.07
20184;10378;7;15;11.75
20185;10378;7;11;12.12
20186;10380;26;14;12.17
20187;10380;26;6;8.2
20188;10380;26;23;12.13
20189;10380;26;10;10.37
20190;10380;26;12;12.2
20191;10382;7;23;14.25
20192;10382;7;21;9.97
20193;10382;7;19;15.5
20194;10383;21;16;7.37
20195;10383;21;18;9.26
20196;10383;21;25;16.02
20197;10383;21;20;12.61
20198;10384;5;8;8.86
20199;10384;5;18;16.22
20200;10384;5;4;13.81
20201;10384;5;5;13.72
20202;10385;8;23;7.0
20203;10385;8;15;8.52
20204;10385;8;27;9.24
20205;10389;16;28;15.96
20206;10389;16;12;11.9
20207;10389;16;7;10.71
20208;10391;15;20;11.24
20209;10391;15;19;15.68
