id;garden_id;vegetable_id;price
24104;8056;46;2.69
24105;8057;26;0.18
24106;8057;38;1.48
24107;8057;68;2.0
24108;8057;12;2.66
24109;8058;5;0.24
24110;8058;40;1.8
24111;8059;51;0.9
24112;8059;20;1.73
24113;8059;46;2.41
24114;8059;45;1.04
24115;8059;69;0.31
24116;8060;57;0.39
24117;8060;21;0.03
24118;8061;18;0.93
24119;8061;10;2.04
24120;8061;50;0.81
24121;8061;29;1.41
24122;8061;17;2.18
24123;8062;69;1.37
24124;8062;65;0.95
24125;8062;31;2.89
24126;8062;53;2.07
24127;8063;10;2.2
24128;8063;4;0.95
24129;8063;52;1.96
24130;8063;54;2.43
24131;8064;48;1.94
24132;8064;64;2.26
24133;8065;21;2.02
24134;8065;44;0.85
24135;8065;60;0.45
24136;8065;52;2.02
24137;8066;10;0.54
24138;8066;29;2.39
24139;8066;63;2.3
24140;8067;24;0.74
24141;8068;31;1.59
24142;8068;25;1.86
24143;8069;38;1.23
24144;8069;43;1.69
24145;8069;54;2.22
24146;8069;51;0.25
24147;8070;35;0.54
24148;8070;26;1.37
24149;8070;15;0.32
24150;8070;28;2.2
24151;8070;60;0.16
24152;8071;42;0.81
24153;8071;57;1.18
24154;8072;48;2.19
24155;8072;13;0.9
24156;8073;60;1.47
24157;8073;5;2.31
24158;8073;32;1.69
24159;8074;19;2.79
24160;8074;47;1.59
24161;8074;23;0.28
24162;8074;13;2.64
24163;8074;8;1.33
24164;8075;6;1.19
24165;8075;52;2.74
24166;8075;69;0.25
24167;8076;2;2.08
24168;8076;47;0.79
24169;8076;46;2.17
24170;8076;15;0.54
24171;8077;10;2.3
24172;8077;13;0.49
24173;8077;47;0.87
24174;8077;70;2.13
24175;8077;59;0.64
24176;8078;58;1.02
24177;8079;28;2.26
24178;8080;13;0.58
24179;8080;35;0.07
24180;8080;45;2.02
24181;8080;23;2.11
24182;8080;21;1.54
24183;8081;60;2.63
24184;8081;10;0.87
24185;8081;64;1.66
24186;8082;31;2.93
24187;8083;38;0.68
24188;8084;14;1.38
24189;8084;26;2.91
24190;8084;67;0.28
24191;8084;5;2.8
24192;8085;6;2.47
24193;8085;30;0.7
24194;8085;38;1.36
24195;8085;44;2.19
24196;8085;41;0.31
24197;8086;65;2.14
24198;8086;53;0.79
24199;8086;45;0.46
24200;8087;4;2.62
24201;8087;8;0.69
24202;8087;5;2.33
24203;8087;41;0.95
24204;8088;32;1.15
24205;8089;53;1.46
24206;8089;60;2.16
24207;8089;69;1.02
24208;8089;62;2.09
24209;8089;32;1.38
24210;8090;1;2.84
24211;8090;5;0.47
24212;8090;68;2.58
24213;8090;47;0.54
24214;8091;36;1.83
24215;8091;24;1.17
24216;8091;41;0.91
24217;8092;47;1.07
24218;8093;7;1.76
24219;8093;68;0.28
24220;8093;29;1.03
24221;8094;16;1.19
24222;8094;58;1.33
24223;8094;33;0.73
24224;8094;20;0.15
24225;8095;58;1.82
24226;8095;20;1.64
24227;8096;7;0.8
24228;8096;33;2.34
24229;8096;71;0.72
24230;8096;55;2.81
24231;8097;33;0.25
24232;8098;69;0.74
24233;8098;39;1.85
24234;8098;15;0.46
24235;8099;5;1.68
24236;8099;57;2.67
24237;8100;44;1.6
24238;8100;64;0.57
24239;8100;20;1.33
24240;8101;40;2.0
24241;8101;53;0.77
24242;8101;14;1.66
24243;8102;66;0.43
24244;8102;11;0.5
24245;8103;14;1.13
24246;8104;7;1.06
24247;8104;62;0.36
24248;8104;69;0.82
24249;8105;66;2.05
24250;8105;26;0.38
24251;8105;17;1.3
24252;8105;35;2.66
24253;8106;64;0.26
24254;8106;67;2.34
24255;8106;58;2.22
24256;8106;42;2.56
24257;8107;29;2.99
24258;8107;6;2.69
24259;8107;21;0.63
24260;8107;46;2.9
24261;8107;2;1.34
24262;8108;39;0.06
24263;8108;35;1.04
24264;8108;71;2.59
24265;8108;28;1.13
24266;8109;23;0.27
24267;8109;31;1.81
24268;8109;57;0.09
24269;8109;20;1.44
24270;8109;27;1.74
24271;8110;38;0.98
24272;8110;3;0.56
24273;8110;30;0.24
24274;8110;71;2.19
24275;8110;33;1.42
24276;8111;68;0.78
24277;8112;24;2.07
24278;8112;14;2.71
24279;8112;26;2.56
24280;8112;47;1.44
24281;8112;63;0.86
24282;8113;42;0.5
24283;8113;54;2.66
24284;8113;63;1.34
24285;8113;61;2.93
24286;8114;59;1.37
24287;8115;9;0.51
24288;8116;60;2.1
24289;8116;24;2.71
24290;8117;25;2.77
24291;8117;71;2.26
24292;8117;65;1.88
24293;8117;24;1.25
24294;8118;56;1.26
24295;8118;51;2.28
24296;8118;71;0.12
24297;8118;23;1.9
24298;8119;40;1.77
24299;8119;64;0.47
24300;8119;66;2.96
24301;8119;36;2.21
24302;8120;10;0.63
24303;8120;66;1.91
24304;8120;21;1.41
24305;8121;58;2.68
24306;8121;64;1.51
24307;8121;30;1.66
24308;8121;27;1.19
24309;8121;15;0.12
24310;8122;50;1.97
24311;8122;28;0.4
24312;8123;57;0.71
24313;8123;58;2.62
24314;8123;63;2.53
24315;8123;17;2.52
24316;8123;21;1.0
24317;8124;70;2.21
24318;8124;47;1.58
24319;8124;14;2.87
24320;8124;38;0.77
24321;8125;50;1.37
24322;8125;38;2.77
24323;8126;3;2.1
24324;8126;18;2.05
24325;8126;30;2.57
24326;8127;7;1.56
24327;8127;37;1.53
24328;8127;50;1.35
24329;8128;13;1.3
24330;8128;64;0.08
24331;8128;29;2.23
24332;8128;38;0.02
24333;8129;71;2.12
24334;8129;69;2.43
24335;8129;8;2.22
24336;8129;15;0.94
24337;8129;40;2.47
24338;8130;68;1.93
24339;8130;26;1.53
24340;8131;36;0.74
24341;8131;57;1.49
24342;8131;22;1.72
24343;8132;71;0.12
24344;8132;68;2.8
24345;8133;48;1.76
24346;8134;26;0.73
24347;8134;37;1.18
24348;8134;59;1.81
24349;8134;9;2.67
24350;8135;64;1.05
24351;8135;60;1.18
24352;8136;49;2.97
24353;8136;9;2.11
24354;8137;49;1.46
24355;8137;51;2.82
24356;8137;64;2.81
24357;8137;40;2.99
24358;8137;9;1.37
24359;8138;67;2.47
24360;8138;3;2.03
24361;8138;23;0.18
24362;8138;46;2.78
24363;8138;27;2.85
24364;8139;63;2.71
24365;8139;42;1.52
24366;8139;68;1.02
24367;8140;13;0.23
24368;8140;64;1.29
24369;8140;54;0.64
24370;8140;34;2.97
24371;8140;38;1.67
24372;8141;33;0.58
24373;8141;14;1.39
24374;8141;42;0.05
24375;8141;52;2.06
24376;8141;71;2.37
24377;8142;7;0.96
24378;8143;57;1.82
24379;8143;37;2.02
24380;8143;26;1.77
24381;8143;16;0.6
24382;8143;54;1.91
24383;8144;14;1.01
24384;8145;11;0.65
24385;8145;54;0.4
24386;8146;32;1.13
24387;8146;37;1.49
24388;8146;12;2.38
24389;8147;57;0.66
24390;8147;64;1.79
24391;8147;40;1.21
24392;8147;24;2.31
24393;8147;46;1.13
24394;8148;57;2.53
24395;8148;71;2.61
24396;8148;47;2.51
24397;8149;43;2.13
24398;8149;21;2.99
24399;8149;64;1.63
24400;8150;51;1.68
24401;8150;13;1.51
24402;8150;16;0.9
24403;8150;42;1.35
24404;8151;32;0.53
24405;8152;29;1.28
24406;8153;17;2.36
24407;8153;15;2.14
24408;8154;65;1.66
24409;8154;20;2.89
24410;8154;35;2.06
24411;8154;53;2.47
24412;8155;38;1.13
24413;8155;68;2.59
24414;8155;1;0.14
24415;8156;12;1.62
24416;8156;71;0.16
24417;8156;11;1.71
24418;8156;34;2.18
24419;8156;61;2.56
24420;8157;55;0.62
24421;8157;56;2.23
24422;8157;65;0.25
24423;8157;50;2.27
24424;8157;40;1.88
24425;8158;41;1.03
24426;8158;1;2.9
24427;8158;54;1.24
24428;8159;38;0.05
24429;8159;20;1.36
24430;8159;9;2.22
24431;8159;70;2.92
24432;8160;41;1.21
24433;8161;13;2.98
24434;8161;2;2.93
24435;8161;24;1.54
24436;8162;48;2.94
24437;8162;44;0.63
24438;8162;54;2.87
24439;8163;9;2.73
24440;8163;27;0.17
24441;8163;54;2.64
24442;8163;5;2.12
24443;8164;21;2.3
24444;8164;46;0.73
24445;8164;39;0.41
24446;8165;1;0.49
24447;8166;8;0.61
24448;8166;67;1.73
24449;8167;20;0.59
24450;8167;55;2.63
24451;8168;49;2.83
24452;8168;3;1.94
24453;8168;1;2.2
24454;8169;14;2.7
24455;8169;65;2.49
24456;8170;41;1.74
24457;8170;21;2.89
24458;8170;16;0.81
24459;8171;60;2.32
24460;8171;27;2.7
24461;8171;41;0.48
24462;8171;51;2.24
24463;8171;67;2.48
24464;8172;35;2.32
24465;8172;60;0.08
24466;8172;54;1.32
24467;8172;20;2.84
24468;8172;15;0.12
24469;8173;30;2.71
24470;8173;60;1.61
24471;8173;27;1.63
24472;8173;56;2.57
24473;8174;22;2.98
24474;8174;15;1.44
24475;8174;55;2.57
24476;8175;70;1.95
24477;8175;17;1.4
24478;8176;36;2.02
24479;8176;65;2.39
24480;8177;23;1.85
24481;8177;52;2.79
24482;8177;16;2.25
24483;8177;29;0.76
24484;8178;1;2.32
24485;8178;19;2.18
24486;8179;36;0.11
24487;8179;25;0.11
24488;8179;50;2.81
24489;8179;8;1.2
24490;8180;28;1.95
24491;8180;50;2.36
24492;8180;36;2.21
24493;8180;71;1.36
24494;8180;56;2.94
24495;8181;38;2.72
24496;8181;10;1.63
24497;8182;67;1.1
24498;8183;58;2.15
24499;8183;49;0.83
24500;8183;26;0.93
24501;8183;8;1.67
24502;8184;11;1.11
24503;8184;54;2.18
24504;8185;50;1.1
24505;8185;60;0.79
24506;8185;23;2.53
24507;8186;15;2.45
24508;8186;36;2.32
24509;8187;1;1.16
24510;8187;63;2.29
24511;8188;38;2.61
24512;8189;38;1.74
24513;8189;70;1.72
24514;8189;20;2.57
24515;8190;17;2.88
24516;8190;56;0.77
24517;8191;37;2.97
24518;8191;50;0.62
24519;8191;58;2.42
24520;8191;55;0.64
24521;8191;46;2.46
24522;8192;40;1.78
24523;8192;56;1.44
24524;8192;58;0.9
24525;8192;59;1.18
24526;8193;68;2.03
24527;8193;50;2.97
24528;8194;3;0.66
24529;8195;23;1.26
24530;8195;60;2.29
24531;8195;59;0.32
24532;8195;58;0.47
24533;8196;13;2.74
24534;8196;43;0.26
24535;8196;35;2.44
24536;8196;62;0.88
24537;8196;52;1.16
24538;8197;16;0.1
24539;8197;52;0.31
24540;8197;17;1.41
24541;8197;48;0.3
24542;8198;35;2.32
24543;8199;2;2.14
24544;8200;29;0.83
24545;8200;13;2.14
24546;8200;10;1.42
24547;8200;69;2.09
24548;8201;26;2.85
24549;8201;11;2.37
24550;8201;36;0.71
24551;8201;6;1.63
24552;8202;7;2.19
24553;8202;3;2.53
24554;8202;21;2.68
24555;8202;34;2.88
24556;8202;19;1.28
24557;8203;6;0.38
24558;8204;66;1.66
24559;8204;42;2.98
24560;8204;13;1.04
24561;8204;12;0.75
24562;8204;57;0.69
24563;8205;8;2.5
24564;8205;69;0.63
24565;8205;13;0.59
24566;8205;18;2.72
24567;8206;3;0.15
24568;8206;1;2.79
24569;8206;8;2.59
24570;8206;57;0.62
24571;8207;8;1.87
24572;8207;3;0.17
24573;8208;67;1.23
24574;8209;65;0.22
24575;8210;67;1.05
24576;8210;12;1.15
24577;8210;44;2.17
24578;8211;31;2.74
24579;8211;59;1.18
24580;8212;60;2.55
24581;8213;47;0.66
24582;8214;70;1.03
24583;8214;16;1.9
24584;8214;23;0.99
24585;8215;16;0.31
24586;8215;65;1.73
24587;8215;33;1.13
24588;8215;12;0.05
24589;8215;36;0.77
24590;8216;23;0.77
24591;8216;54;0.34
24592;8216;49;0.51
24593;8216;21;1.78
24594;8217;17;1.84
24595;8218;35;0.96
24596;8218;34;0.13
24597;8219;61;1.71
24598;8219;38;2.24
24599;8219;29;0.52
24600;8220;42;1.43
24601;8220;71;1.79
24602;8220;32;2.2
24603;8221;70;2.21
24604;8221;62;1.69
24605;8221;7;1.56
24606;8222;23;0.01
24607;8223;71;0.0
24608;8223;14;0.65
24609;8224;1;1.54
24610;8224;69;2.4
24611;8224;8;2.89
24612;8224;60;2.17
24613;8224;52;0.51
24614;8225;20;0.73
24615;8225;50;2.19
24616;8226;54;1.94
24617;8226;64;0.45
24618;8227;68;0.14
24619;8227;15;1.75
24620;8227;3;0.36
24621;8227;49;0.42
24622;8228;38;1.74
24623;8228;56;0.51
24624;8228;27;2.07
24625;8229;47;2.1
24626;8229;30;0.65
24627;8230;19;0.62
24628;8230;33;0.8
24629;8230;47;2.76
24630;8230;69;2.26
24631;8231;20;1.26
24632;8231;63;0.25
24633;8231;9;1.66
24634;8231;30;2.59
24635;8232;39;1.35
24636;8232;17;2.5
24637;8232;3;2.06
24638;8232;69;0.49
24639;8233;21;2.74
24640;8234;9;0.14
24641;8234;5;1.46
24642;8234;22;0.33
24643;8235;2;2.13
24644;8235;16;2.44
24645;8235;56;2.07
24646;8235;60;1.84
24647;8236;33;1.8
24648;8236;68;0.91
24649;8236;26;2.37
24650;8236;59;1.22
24651;8237;7;2.16
24652;8237;31;2.99
24653;8237;26;0.37
24654;8237;34;0.28
24655;8238;2;2.9
24656;8238;1;2.37
24657;8238;24;1.76
24658;8238;47;2.22
24659;8239;23;2.16
24660;8239;3;0.81
24661;8239;11;0.3
24662;8239;22;1.29
24663;8240;44;1.18
24664;8240;11;1.05
24665;8240;51;2.96
24666;8241;46;1.79
24667;8241;50;1.05
24668;8241;6;0.13
24669;8241;62;0.61
24670;8242;44;2.58
24671;8242;63;1.27
24672;8242;38;1.95
24673;8242;10;0.36
24674;8242;51;1.57
24675;8243;58;2.49
24676;8244;12;0.61
24677;8244;45;1.62
24678;8244;32;0.78
24679;8245;53;0.7
24680;8245;41;2.01
24681;8245;66;1.91
24682;8246;69;2.56
24683;8246;52;2.73
24684;8246;24;2.25
24685;8247;27;0.25
24686;8247;38;2.98
24687;8247;12;0.36
24688;8248;34;2.21
24689;8249;12;1.06
24690;8249;39;0.58
24691;8250;5;1.0
24692;8251;50;0.16
24693;8251;37;2.27
24694;8251;59;1.78
24695;8252;52;2.46
24696;8252;25;0.92
24697;8252;57;2.01
24698;8252;5;0.67
24699;8253;48;0.52
24700;8253;26;2.18
24701;8253;3;0.96
24702;8253;67;1.84
24703;8254;28;0.34
24704;8254;64;2.96
24705;8254;46;0.84
24706;8255;35;0.73
24707;8256;71;2.74
24708;8256;16;2.46
24709;8257;34;0.06
24710;8257;58;1.61
24711;8258;19;2.16
24712;8258;6;1.44
24713;8258;54;1.66
24714;8258;17;1.45
24715;8258;63;2.28
24716;8259;14;0.08
24717;8259;16;1.2
24718;8259;61;1.92
24719;8260;11;1.42
24720;8260;3;0.99
24721;8260;51;0.11
24722;8261;26;2.19
24723;8261;60;1.96
24724;8261;66;1.04
24725;8261;28;0.07
24726;8261;24;1.31
24727;8262;37;1.09
24728;8262;53;2.21
24729;8263;50;0.25
24730;8263;10;2.64
24731;8263;34;1.74
24732;8263;66;0.38
24733;8263;30;0.88
24734;8264;69;2.42
24735;8264;20;0.22
24736;8264;41;2.94
24737;8265;40;0.94
24738;8265;63;1.9
24739;8266;13;1.47
24740;8267;23;0.82
24741;8267;24;2.38
24742;8268;37;0.4
24743;8268;20;1.34
24744;8268;24;1.76
24745;8269;54;0.64
24746;8269;41;2.94
24747;8269;65;2.33
24748;8269;28;0.02
24749;8270;36;0.02
24750;8270;12;2.94
24751;8271;63;2.12
24752;8271;4;1.56
24753;8271;34;0.46
24754;8272;39;2.93
24755;8272;67;2.18
24756;8272;16;0.39
24757;8273;63;0.22
24758;8273;37;1.5
24759;8273;33;1.9
24760;8274;57;0.01
24761;8275;29;2.41
24762;8275;23;2.64
24763;8275;21;1.96
24764;8275;18;1.14
24765;8275;13;1.58
24766;8276;41;1.9
24767;8276;9;2.2
24768;8277;60;2.4
24769;8277;63;1.38
24770;8277;69;2.01
24771;8278;23;0.92
24772;8278;44;0.14
24773;8279;53;2.01
24774;8280;23;2.61
24775;8281;24;1.16
24776;8281;65;2.98
24777;8281;6;2.68
24778;8281;51;2.21
24779;8281;12;1.43
24780;8282;3;1.27
24781;8282;9;1.78
24782;8282;62;1.1
24783;8283;10;0.47
24784;8283;38;2.9
24785;8284;48;2.45
24786;8284;7;0.62
24787;8284;57;2.09
24788;8285;51;0.79
24789;8285;43;1.47
24790;8285;19;2.06
24791;8285;26;2.73
24792;8286;41;2.27
24793;8286;44;1.07
24794;8287;39;0.84
24795;8287;22;1.21
24796;8287;21;1.88
24797;8288;52;1.65
24798;8289;42;1.08
24799;8289;52;0.76
24800;8289;3;1.39
24801;8289;55;0.76
24802;8290;70;2.09
24803;8291;69;2.14
24804;8291;29;0.38
24805;8291;15;1.04
24806;8292;30;0.74
24807;8292;33;0.25
24808;8292;48;0.77
24809;8293;67;2.71
24810;8293;12;0.26
24811;8293;35;0.37
24812;8293;34;1.72
24813;8294;70;1.53
24814;8294;27;1.76
24815;8294;69;2.33
24816;8294;20;1.5
24817;8295;62;1.88
24818;8295;49;2.59
24819;8296;51;0.82
24820;8296;1;1.95
24821;8296;2;2.72
24822;8297;10;2.14
24823;8297;71;0.6
24824;8297;57;0.26
24825;8298;8;2.57
24826;8298;61;2.81
24827;8298;51;1.77
24828;8298;47;1.01
24829;8298;55;1.12
24830;8299;67;0.43
24831;8299;63;0.24
24832;8299;12;2.96
24833;8300;51;1.51
24834;8300;47;1.37
24835;8300;34;0.18
24836;8301;10;2.08
24837;8301;62;0.06
24838;8301;56;0.88
24839;8301;6;0.12
24840;8301;53;2.36
24841;8302;38;2.8
24842;8303;25;2.49
24843;8304;65;2.05
24844;8304;44;1.25
24845;8304;53;1.38
24846;8305;36;2.95
24847;8305;70;1.63
24848;8305;46;0.47
24849;8305;48;1.91
24850;8305;56;0.4
24851;8306;38;0.33
24852;8306;23;2.4
24853;8306;35;0.39
24854;8307;51;0.16
24855;8307;9;2.05
24856;8308;26;2.65
24857;8309;6;1.02
24858;8309;14;2.39
24859;8309;70;2.18
24860;8310;36;0.19
24861;8310;70;2.78
24862;8310;54;1.61
24863;8310;48;1.94
24864;8311;50;2.2
24865;8311;63;1.92
24866;8311;2;2.66
24867;8312;8;1.49
24868;8312;18;1.12
24869;8312;52;1.72
24870;8313;15;2.39
24871;8313;6;0.45
24872;8313;34;2.5
24873;8313;5;0.37
24874;8313;46;2.99
24875;8314;11;2.28
24876;8315;15;2.84
24877;8315;59;2.27
24878;8315;57;0.97
24879;8315;70;0.11
24880;8315;25;2.92
24881;8316;39;2.05
24882;8316;17;2.76
24883;8316;64;1.22
24884;8316;2;0.1
24885;8316;61;1.63
24886;8317;52;2.36
24887;8317;43;0.43
24888;8318;2;1.73
24889;8318;35;2.79
24890;8319;56;1.79
24891;8320;34;2.06
24892;8320;12;1.96
24893;8320;50;1.7
24894;8320;31;0.42
24895;8320;21;0.92
24896;8321;56;2.16
24897;8321;25;2.07
24898;8321;54;2.06
24899;8321;4;2.32
24900;8322;34;1.8
24901;8322;36;0.65
24902;8322;56;1.84
24903;8323;34;1.67
24904;8323;61;1.73
24905;8323;29;2.89
24906;8324;8;0.44
24907;8324;46;1.35
24908;8324;30;0.06
24909;8324;9;1.86
24910;8325;23;0.43
24911;8326;70;0.93
24912;8326;51;1.47
24913;8326;50;1.94
24914;8327;58;1.46
24915;8327;50;2.93
24916;8327;45;0.25
24917;8328;17;2.17
24918;8329;14;0.4
24919;8329;25;0.04
24920;8329;37;0.18
24921;8329;5;2.29
24922;8330;31;0.72
24923;8330;14;2.65
24924;8330;57;0.17
24925;8330;23;2.82
24926;8330;21;1.82
24927;8331;39;2.39
24928;8331;6;0.86
24929;8331;26;0.77
24930;8331;38;2.85
24931;8332;51;2.95
24932;8332;56;1.55
24933;8332;53;2.12
24934;8333;10;1.2
24935;8333;14;2.58
24936;8334;1;1.35
24937;8334;64;1.61
24938;8334;22;2.69
24939;8334;40;1.79
24940;8334;57;2.58
24941;8335;43;2.36
24942;8335;31;2.59
24943;8335;55;1.98
24944;8335;32;1.58
24945;8336;23;2.08
24946;8336;25;2.99
24947;8337;48;0.33
24948;8338;66;1.31
24949;8338;5;0.94
24950;8338;28;2.4
24951;8338;14;2.07
24952;8338;18;1.36
24953;8339;7;0.93
24954;8339;60;2.6
24955;8339;66;2.85
24956;8340;5;1.5
24957;8340;1;1.62
24958;8340;56;0.87
24959;8340;35;0.18
24960;8341;28;0.77
24961;8341;45;2.61
24962;8341;62;0.88
24963;8341;31;1.01
24964;8341;19;2.6
24965;8342;63;2.6
24966;8342;54;2.33
24967;8343;61;0.86
24968;8343;46;2.42
24969;8343;23;2.89
24970;8343;10;2.8
24971;8344;36;1.87
24972;8345;43;2.37
24973;8345;30;1.14
24974;8346;43;1.03
24975;8346;33;2.27
24976;8346;22;0.25
24977;8346;8;2.8
24978;8347;23;1.19
24979;8348;30;1.0
24980;8348;56;1.39
24981;8348;71;0.39
24982;8348;51;1.16
24983;8348;8;1.7
24984;8349;56;1.1
24985;8350;18;2.06
24986;8350;1;2.92
24987;8351;62;0.87
24988;8351;20;2.78
24989;8351;1;1.08
24990;8351;44;1.55
24991;8351;9;1.34
24992;8352;28;2.66
24993;8353;50;2.69
24994;8353;12;0.33
24995;8353;59;1.18
24996;8354;23;2.12
24997;8354;55;1.6
24998;8355;6;0.74
24999;8356;35;1.19
25000;8357;59;1.52
25001;8358;61;0.96
25002;8359;50;0.5
25003;8360;41;2.76
25004;8360;5;1.0
25005;8360;44;2.7
25006;8360;62;2.55
25007;8361;56;0.49
25008;8362;22;0.11
25009;8362;35;0.67
25010;8363;44;0.96
25011;8364;39;1.18
25012;8364;5;2.81
25013;8364;44;1.89
25014;8364;60;1.02
25015;8365;52;0.45
25016;8365;44;0.45
25017;8365;4;1.49
25018;8366;55;2.72
25019;8366;25;2.6
25020;8367;49;2.97
25021;8367;24;1.03
25022;8367;32;2.36
25023;8367;70;1.52
25024;8368;57;1.07
25025;8368;55;0.97
25026;8368;22;2.14
25027;8369;3;1.1
25028;8369;58;2.47
25029;8369;9;0.36
25030;8370;66;1.76
25031;8370;35;0.05
25032;8370;31;0.96
25033;8371;36;0.81
25034;8371;34;0.26
25035;8371;8;2.97
25036;8372;41;1.43
25037;8372;1;0.39
25038;8372;17;2.33
25039;8372;20;0.21
25040;8372;34;0.31
25041;8373;59;0.28
25042;8373;30;1.31
25043;8373;4;1.78
25044;8373;28;2.02
25045;8373;12;1.05
25046;8374;38;2.75
25047;8374;13;0.3
25048;8374;19;1.69
25049;8375;68;1.08
25050;8375;18;0.19
25051;8376;57;1.55
25052;8376;32;0.92
25053;8376;6;1.21
25054;8376;16;1.07
25055;8377;31;2.4
25056;8377;18;1.77
25057;8378;45;1.24
25058;8378;32;0.07
25059;8378;67;2.08
25060;8379;63;2.25
25061;8379;27;0.74
25062;8379;24;1.33
25063;8380;13;1.25
25064;8380;39;1.99
25065;8380;29;0.26
25066;8381;49;0.99
25067;8381;53;1.9
25068;8381;37;0.85
25069;8382;17;2.5
25070;8382;16;0.88
25071;8382;35;2.95
25072;8382;61;2.08
25073;8383;20;1.09
25074;8383;14;2.12
25075;8383;39;2.8
25076;8384;28;2.34
25077;8384;51;0.81
25078;8385;37;2.99
25079;8386;14;2.52
25080;8386;41;0.33
25081;8387;68;0.56
25082;8387;60;0.34
25083;8388;13;0.19
25084;8389;8;1.69
25085;8389;25;2.93
25086;8389;71;2.2
25087;8389;32;1.52
25088;8389;26;1.92
25089;8390;11;0.29
25090;8390;66;0.34
25091;8390;1;2.66
25092;8391;27;2.6
25093;8391;38;1.97
25094;8391;40;1.58
25095;8392;38;0.3
25096;8392;71;1.02
25097;8393;20;0.58
25098;8394;40;2.49
25099;8394;39;0.71
25100;8394;8;1.84
25101;8394;51;2.52
25102;8395;62;1.94
25103;8396;29;2.11
25104;8396;3;0.98
25105;8397;55;0.64
25106;8397;6;2.11
25107;8397;63;2.19
25108;8397;68;1.71
25109;8398;34;0.29
25110;8398;20;0.42
25111;8398;11;0.96
25112;8398;51;2.6
25113;8399;53;2.1
25114;8399;44;2.35
25115;8399;25;0.64
25116;8400;4;1.64
25117;8400;11;1.92
25118;8401;67;0.5
25119;8401;70;2.84
25120;8401;48;2.14
25121;8401;38;1.38
25122;8402;41;2.16
25123;8402;28;2.32
25124;8403;61;1.03
25125;8403;23;0.69
25126;8403;20;0.49
25127;8404;46;1.0
25128;8404;69;0.67
25129;8404;70;2.2
25130;8405;40;2.68
25131;8405;49;2.88
25132;8405;7;2.59
25133;8405;47;1.37
25134;8405;32;0.18
25135;8406;6;1.57
25136;8407;19;0.5
25137;8407;38;0.96
25138;8407;5;1.24
25139;8407;46;0.99
25140;8407;36;1.45
25141;8408;34;1.69
25142;8408;71;2.73
25143;8409;21;0.77
25144;8410;1;1.72
25145;8410;14;0.85
25146;8410;23;2.31
25147;8410;43;2.5
25148;8411;51;0.97
25149;8411;27;0.09
25150;8411;70;2.28
25151;8411;1;1.74
25152;8411;21;0.38
25153;8412;43;2.95
25154;8412;28;0.18
25155;8412;19;2.72
25156;8412;25;2.69
25157;8413;17;2.17
25158;8413;53;2.94
25159;8413;36;2.45
25160;8414;23;2.63
25161;8414;66;2.28
25162;8414;52;1.32
25163;8414;1;1.62
25164;8415;70;1.55
25165;8415;13;0.22
25166;8416;71;2.19
25167;8416;15;2.5
25168;8416;64;0.15
25169;8416;45;0.5
25170;8416;12;0.18
25171;8417;67;2.26
25172;8418;35;2.3
25173;8418;43;1.38
25174;8418;69;1.55
25175;8419;64;0.73
25176;8419;36;2.03
25177;8419;15;2.74
25178;8419;30;1.46
25179;8420;7;1.21
25180;8420;5;0.98
25181;8420;46;2.98
25182;8420;14;2.72
25183;8420;4;0.29
25184;8421;38;0.25
25185;8421;23;0.36
25186;8421;31;1.9
25187;8422;19;2.28
25188;8422;16;0.47
25189;8423;15;2.02
25190;8423;44;2.7
25191;8423;57;1.06
25192;8423;2;0.75
25193;8423;8;2.83
25194;8424;17;1.51
25195;8425;33;1.73
25196;8425;19;2.81
25197;8425;2;0.29
25198;8426;67;1.68
25199;8426;2;0.17
25200;8426;10;2.69
25201;8426;37;1.56
25202;8427;42;2.89
25203;8427;7;2.4
25204;8427;16;0.86
25205;8428;6;2.83
25206;8428;20;1.99
25207;8428;7;1.06
25208;8428;45;0.15
25209;8429;53;1.47
25210;8430;33;0.64
25211;8430;63;0.24
25212;8431;17;0.17
25213;8432;16;2.67
25214;8432;58;0.45
25215;8433;16;1.43
25216;8433;65;2.94
25217;8433;1;1.25
25218;8434;35;1.13
25219;8435;13;2.74
25220;8436;70;0.17
25221;8437;17;1.74
25222;8437;62;0.73
25223;8437;37;1.99
25224;8437;5;0.15
25225;8437;30;1.82
25226;8438;17;0.53
25227;8438;71;2.57
25228;8438;66;1.54
25229;8438;43;2.18
25230;8438;28;0.74
25231;8439;11;0.45
25232;8439;27;0.87
25233;8439;37;1.73
25234;8440;6;2.45
25235;8440;9;1.06
25236;8440;56;0.26
25237;8441;29;0.49
25238;8441;12;1.0
25239;8441;44;1.18
25240;8441;53;0.02
25241;8442;51;2.35
25242;8443;8;0.46
25243;8443;23;0.37
25244;8443;43;2.96
25245;8444;46;0.85
25246;8444;3;1.14
25247;8445;40;1.74
25248;8446;24;1.23
25249;8446;69;1.6
25250;8446;4;1.04
25251;8447;6;1.11
25252;8448;1;2.79
25253;8448;16;0.32
25254;8448;59;2.4
25255;8448;51;2.14
25256;8449;7;2.3
25257;8449;69;2.88
25258;8449;66;0.45
25259;8449;33;0.17
25260;8449;22;0.66
25261;8450;2;0.21
25262;8451;56;1.77
25263;8452;19;2.52
25264;8452;15;1.46
25265;8452;8;2.7
25266;8452;54;2.83
25267;8453;17;1.57
25268;8453;69;0.51
